Key,FixedVehCost,CostperDel,StaffCost,VehRunCost,Emissions,DelsByCycle,DistByCycle,Cycles,Vans
0:0:2:0:0:9:9:9:0,1568.0,1.9445981375267,1193.7999999999997,73.42408451392876,0.0,1.0,1.0,98,0,
0:0:2:0:0:9:9:9:1,1732.0,1.9921735796042228,1084.7999999999997,87.78907906295717,19500.577616060506,0.9945130315500685,0.9835009722375164,98,1,
0:0:2:0:0:9:9:9:2,1864.0,2.1274783991159882,1138.7999999999993,99.06350591111156,33252.730005892845,0.9807956104252401,0.9725945450665038,96,2,
0:0:2:0:0:9:9:9:3,2044.0,2.1933545143971673,1051.1999999999998,102.71088199107045,41257.34167548805,0.9705075445816187,0.9651979750765332,97,3,
0:0:2:0:0:9:9:9:5,2112.0,2.3759568637851483,1252.9999999999995,99.1451073987468,33807.179287609215,0.9396433470507545,0.9720306338769641,91,4,
0:0:3:0:0:8:9:9:6,2084.0,2.574348354974548,1537.9999999999995,131.39990155289172,69595.48534631098,0.8861454046639232,0.9479349575048888,79,5,
0:0:3:0:0:9:9:9:0,1552.0,1.9777326262483543,1257.9999999999998,73.53416907010104,0.0,1.0,1.0,97,0,
0:0:3:0:0:9:9:9:1,1652.0,2.161297249639691,1405.3999999999992,93.77138997467003,23689.514479721744,0.9869684499314129,0.9807693284844288,93,1,
0:0:3:0:0:9:9:9:2,1800.0,2.3427872486107537,1515.9999999999995,99.78380847447912,33953.221388049074,0.9890260631001372,0.9721072133292206,92,2,
0:0:3:0:0:9:9:9:3,1948.0,2.3256189277627533,1341.8,100.95239667809474,37789.92749699012,0.9828532235939643,0.9683695820598006,91,3,
0:0:3:0:0:9:9:9:5,2112.0,2.469196954490307,1379.8,108.28915964686777,50427.88254005787,0.9622770919067215,0.9571090063194047,91,4,
0:0:3:0:0:9:9:9:6,2116.0,2.4979440558955113,1391.0,135.002433495655,81470.45101801999,0.9266117969821673,0.9356831551283794,81,5,
0:0:3:0:0:9:9:9:7,2120.0,2.6234356317831864,1554.1999999999994,150.7691511398866,91412.31193777539,0.9293552812071331,0.9351718658260498,71,6,
0:0:3:1:0:8:9:9:7,2120.0,2.6372439174206135,1567.5999999999995,157.5016315992548,100092.29563707957,0.8943758573388203,0.92970248309967,71,6,
0:0:3:1:0:9:9:9:5,2032.0,2.456225208516829,1393.1999999999998,155.97635401753692,112275.27316092871,0.9012345679012346,0.9115469141226086,86,4,
0:0:3:1:1:9:9:9:5,1920.0,2.5048996826450876,1554.6,177.54373729653796,128585.32513732559,0.9135802469135802,0.9104826958030343,79,4,
0:0:4:0:0:8:9:9:3,1708.0,2.4740209868105025,1755.2000000000003,143.92259876971204,83471.00944073216,0.8978052126200274,0.939801412959756,76,3,
0:0:4:0:0:8:9:9:5,1824.0,2.6000719110600636,1818.6000000000004,148.30484632557256,87747.80944073216,0.887517146776406,0.9377784198804038,73,4,
0:0:4:0:0:8:9:9:6,2004.0,2.782785384337579,1916.8000000000002,136.50109036418993,74972.54141049337,0.8950617283950617,0.944871958964372,74,5,
0:0:4:0:0:8:9:9:7,2120.0,2.855580999615214,1889.0000000000002,154.43709743898197,99133.41336431616,0.8909465020576132,0.9284522558608979,71,6,
0:0:4:0:0:9:9:9:0,1472.0,2.1597762963649525,1599.6,77.35384010010071,0.0,1.0,1.0,92,0,
0:0:4:0:0:9:9:9:1,1572.0,2.2485462210870693,1610.6,95.78039034494721,23159.037276323867,0.9711934156378601,0.9817553388811254,88,1,
0:0:4:0:0:9:9:9:2,1704.0,2.380268522892391,1667.5999999999997,98.83150637710672,28067.367446562945,0.9924554183813443,0.9778153431089565,86,2,
0:0:4:0:0:9:9:9:3,1804.0,2.4027568833769473,1601.8,97.41953596358879,26214.03896860536,0.9650205761316872,0.9792386286318284,82,3,
0:0:4:0:0:9:9:9:5,2016.0,2.643647848678456,1730.3999999999999,108.03856337318935,41776.222994761956,0.9595336076817559,0.966957693253813,85,4,
