Run 55
Depot,55.93302,-3.213618,02:38
Visit 366,55.94561555970622,-3.207584597096452,  02:38
Visit 834,55.945631694296814,-3.2081763890884156,  02:49
Visit 654,55.94590004082122,-3.2061862879700107,  02:54
Visit 997,55.9465531269758,-3.2059159936741004,  03:00
Visit 54,55.94697171915677,-3.2055762271615857,  03:05
Visit 162,55.94564637710548,-3.2047108173249206,  03:11
Visit 145,55.94515428289025,-3.2038794123577006,  03:16
Visit 288,55.94515151019888,-3.2028587825458907,  03:22
Visit 139,55.94545151184429,-3.2026139857325577,  03:28
Visit 305,55.94596527324446,-3.202479170167677,  03:33
Visit 932,55.94610861606262,-3.2031854521753576,  03:41
Visit 524,55.94447024901309,-3.2025055833257983,  03:47
Visit 595,55.943930764881976,-3.2021267330962906,  03:53
Visit 353,55.944014355850044,-3.2019684887438977,  03:58
Visit 307,55.942557704792186,-3.2035351122004663,  04:04
Visit 260,55.949823461086254,-3.231736174467402,  04:09
Depot,55.93302,-3.213618,04:54
