Run 50
Depot,55.93302,-3.213618,17:02
Visit 549,55.95649229223285,-3.2290561221941942,  17:02
Visit 372,55.95994719032819,-3.227640085439013,  17:21
Visit 679,55.962169427012675,-3.2271183218711936,  17:27
Visit 264,55.965132720721385,-3.227465578648667,  17:33
Visit 268,55.968544872301294,-3.2266675091283674,  17:41
Visit 681,55.96958321099729,-3.22267529647768,  17:56
Visit 680,55.96983469475403,-3.2271405732863796,  18:08
Visit 415,55.97026568945808,-3.2244087307113576,  18:13
Depot,55.93302,-3.213618,19:10
