Run 52
Depot,55.93302,-3.213618,21:00
Visit 104,55.96223984314751,-3.211007819551904,  21:00
Visit 736,55.96280345235373,-3.209703579008721,  21:21
Visit 374,55.961445790481854,-3.2097059075178604,  21:27
Visit 639,55.95959914821089,-3.2075501090351874,  21:34
Visit 638,55.95781928749947,-3.209147458126746,  21:43
Visit 872,55.95605737232367,-3.207889217249238,  21:50
Visit 101,55.95566704750468,-3.208506256425993,  21:58
Visit 637,55.95510043164844,-3.2106129212813874,  22:03
Visit 896,55.95663974911233,-3.211985501003462,  22:09
Depot,55.93302,-3.213618,22:52
