Run 60
Depot,55.93302,-3.213618,15:01
Visit 556,55.93075978307594,-3.240389749758424,  15:01
Visit 217,55.935648107131215,-3.2398575209578704,  15:12
Visit 740,55.935705756679226,-3.238894779327343,  15:21
Visit 747,55.94093246394407,-3.241608631422216,  15:27
Visit 218,55.945273691386674,-3.247496524508829,  15:34
Visit 219,55.94970195333254,-3.2460718326201667,  15:43
Visit 749,55.95008003494024,-3.2457318065473575,  15:51
Visit 750,55.95175728235113,-3.255204147246417,  15:56
Visit 265,55.960901690424855,-3.235559864288347,  16:04
Visit 266,55.960493641887275,-3.2323666622081357,  16:19
Visit 414,55.96238981866968,-3.230458332290596,  16:27
Depot,55.93302,-3.213618,17:14
