Run 64
Depot,55.93302,-3.213618,23:25
Visit 221,55.957821719054714,-3.2015122607369184,  23:25
Visit 105,55.95631342261289,-3.204434431757099,  23:41
Visit 368,55.95512702240191,-3.2048280475861395,  23:48
Visit 642,55.95292622286918,-3.202754774357141,  23:54
Visit 709,55.94815365618892,-3.2007152819894897,  00:01
Visit 731,55.94551566441902,-3.200309656791366,  00:11
Visit 278,55.94435646456907,-3.1908828983486512,  00:19
Visit 649,55.94170028682694,-3.1890390481139557,  00:29
Visit 823,55.94213362553807,-3.1867844451013942,  00:35
Visit 285,55.93844348068128,-3.1851828938809876,  00:41
Visit 280,55.93763229918231,-3.1869216151545277,  00:48
Visit 771,55.93586519309257,-3.1794999444743515,  00:54
Depot,55.93302,-3.213618,01:26
