Run 38
Depot,55.93302,-3.213618,15:55
Visit 875,55.94968238810185,-3.20457606724546,  15:55
Visit 100,55.95073806359497,-3.2040296935157415,  16:08
Visit 708,55.95050202991021,-3.2070198143332074,  16:18
Visit 964,55.9511308721609,-3.204672809330608,  16:23
Visit 329,55.95028706576654,-3.2069479505865286,  16:29
Visit 59,55.951363450281306,-3.207396401513143,  16:34
Visit 734,55.95261249787366,-3.206704306021885,  16:40
Visit 643,55.95431463139228,-3.2082850220920216,  16:47
Visit 369,55.95319292839221,-3.2090690217260676,  16:55
Visit 149,55.952716234531344,-3.209185943368598,  17:04
Visit 521,55.95262026641711,-3.2096827673784922,  17:11
Visit 837,55.95092954903599,-3.2101147784938466,  17:18
Visit 742,55.92028563397882,-3.251647528299086,  17:24
Depot,55.93302,-3.213618,18:06
