Run 15
Depot,55.93302,-3.213618,15:19
Visit 761,55.921949074000125,-3.2069100617369535,  15:19
Visit 64,55.921469788760874,-3.2076140188832705,  15:29
Visit 73,55.9225897985751,-3.20848399653611,  15:34
Visit 773,55.921796937061075,-3.209021613204002,  15:40
Visit 185,55.92252052643968,-3.2094944078231626,  15:45
Visit 949,55.922588717640416,-3.2108575412234814,  15:51
Visit 75,55.92349614805344,-3.210659481948556,  15:56
Visit 621,55.92382032026118,-3.2105396233503543,  16:02
Visit 81,55.92593410763526,-3.210365062585817,  16:07
Visit 484,55.924464846188776,-3.2103372579310117,  16:13
Visit 30,55.925432020608156,-3.2116204629706497,  16:20
Visit 809,55.9260816089894,-3.2122399283782617,  16:26
Visit 125,55.92580364690501,-3.2130658777345067,  16:32
Visit 439,55.929114096674446,-3.2188913357770943,  16:39
Visit 142,55.925046127400016,-3.212963043848796,  16:50
Visit 504,55.924669427369295,-3.212913370983791,  17:02
Visit 350,55.924252893760986,-3.213646770202861,  17:07
Visit 602,55.92399862225534,-3.2145978021062094,  17:13
Visit 774,55.922912520035936,-3.2136254765970125,  17:18
Depot,55.93302,-3.213618,17:42
