Run 51
Depot,55.93302,-3.213618,19:10
Visit 373,55.96969844444104,-3.2184789056389937,  19:10
Visit 416,55.974400306028656,-3.218797959512405,  19:32
Visit 418,55.96975125380645,-3.2127774503664055,  19:41
Visit 376,55.96552396623122,-3.212686656110288,  19:48
Visit 897,55.96488304356991,-3.213831258611862,  19:55
Visit 417,55.96442065477667,-3.214672541083651,  20:00
Visit 522,55.96258749075064,-3.2139592197535993,  20:06
Visit 645,55.96099852817376,-3.213597876572509,  20:17
Depot,55.93302,-3.213618,21:00
