Run 36
Depot,55.93302,-3.213618,11:48
Visit 981,55.92363779602554,-3.194850254110125,  11:48
Visit 237,55.92434705548384,-3.1951662645131442,  11:59
Visit 629,55.925477497814455,-3.1959071074428813,  12:04
Visit 868,55.92649294053852,-3.196112711151673,  12:09
Visit 725,55.927268407339874,-3.1981430913255826,  12:14
Visit 893,55.92721130230092,-3.1986680229322193,  12:24
Visit 279,55.93092948423582,-3.194862116655657,  12:30
Visit 52,55.9324835324339,-3.193801369651372,  12:39
Visit 289,55.940353588846655,-3.193303796690203,  12:45
Visit 732,55.94076337843407,-3.1935170363835845,  12:53
Visit 96,55.94153343022012,-3.1938440369309,  12:58
Visit 286,55.942527397301305,-3.193945551907898,  13:04
Visit 97,55.94201233107377,-3.1959473415854993,  13:14
Visit 134,55.945136428385425,-3.196319779730354,  13:20
Visit 633,55.947098641920114,-3.196665709689678,  13:26
Visit 429,55.947553792996125,-3.1947917922426696,  13:33
Depot,55.93302,-3.213618,14:03
