Run 33
Depot,55.93302,-3.213618,04:55
Visit 83,55.90800800394252,-3.2364661655723754,  04:55
Visit 527,55.9067349088278,-3.2390365789609494,  05:11
Visit 17,55.90090856525507,-3.2327070851475166,  05:17
Visit 426,55.894397605532745,-3.2294126857993604,  05:27
Visit 19,55.8865431981832,-3.232251884778818,  05:43
Visit 20,55.884762427577655,-3.2331167728144514,  05:52
Visit 21,55.885395563703725,-3.2377553881170207,  05:57
Visit 18,55.893603549532905,-3.2389027835827493,  06:02
Depot,55.93302,-3.213618,07:03
