Run 17
Depot,55.93302,-3.213618,19:53
Visit 569,55.91696073246479,-3.2162372669513197,  19:53
Visit 575,55.91813665322835,-3.2163979218141043,  20:05
Visit 240,55.91833324162668,-3.216281187223699,  20:10
Visit 115,55.9179986503293,-3.2169057623741923,  20:15
Visit 541,55.91899943410428,-3.2170315059426766,  20:20
Visit 300,55.91826358918004,-3.218261347830078,  20:26
Visit 514,55.91950778278259,-3.2201899030330288,  20:31
Visit 298,55.919852842791386,-3.220739435664132,  20:37
Visit 532,55.92002482955009,-3.2213244816983333,  20:43
Visit 8,55.920783022769996,-3.2211135062185696,  20:48
Visit 570,55.921328814713576,-3.2217438841106865,  20:53
Visit 968,55.92093454685662,-3.2230787465310957,  20:59
Visit 119,55.920683054374,-3.2237207195970514,  21:04
Visit 574,55.920989975960914,-3.2250368911472544,  21:09
Visit 790,55.92180564235626,-3.2253204556164503,  21:14
Visit 487,55.92214175906291,-3.224360487691096,  21:20
Visit 94,55.923137728552625,-3.2252803084584136,  21:25
Depot,55.93302,-3.213618,21:46
