Testing Sirmione
Loading Ways
Stats:
Nodes = 255
Ways = 60
Testing,747337119:279155836,AStardistance,0.9412122066669253,Time,5,DijkstraBiDirectionaldistance,0.9419385415869914,Time,3,AStarBiDirectionaldistance,0.9412122066669253,Time,1,Dijkstradistance,0.9588519501211481,Time,2,DijkstraFlooddistance,0.9412122066669253,Time,2,
Testing,747337119:360985638,AStardistance,0.8035307540496994,Time,1,DijkstraBiDirectionaldistance,0.8035307540496994,Time,1,AStarBiDirectionaldistance,0.8035307540496994,Time,0,Dijkstradistance,0.8035307540496994,Time,1,DijkstraFlooddistance,0.8035307540496994,Time,1,
Testing,747337119:279155866,AStardistance,0.1002154391490202,Time,0,DijkstraBiDirectionaldistance,0.1002154391490202,Time,0,AStarBiDirectionaldistance,0.2142693281100429,Time,0,Dijkstradistance,0.1002154391490202,Time,0,DijkstraFlooddistance,0.1002154391490202,Time,1,
Testing,279155836:747337119,AStardistance,0.9412122066669253,Time,1,DijkstraBiDirectionaldistance,0.9419385415869914,Time,2,AStarBiDirectionaldistance,0.9412122066669253,Time,1,Dijkstradistance,0.9412122066669253,Time,2,DijkstraFlooddistance,0.9412122066669253,Time,1,
Testing,279155836:360985638,AStardistance,0.6189087606344953,Time,1,DijkstraBiDirectionaldistance,0.6189087606344952,Time,0,AStarBiDirectionaldistance,0.6685210618410306,Time,0,Dijkstradistance,0.6189087606344953,Time,0,DijkstraFlooddistance,0.6189087606344953,Time,1,
Testing,279155836:279155866,AStardistance,0.940733572984275,Time,1,DijkstraBiDirectionaldistance,0.9414599079043413,Time,1,AStarBiDirectionaldistance,1.3043091159309026,Time,4,Dijkstradistance,0.940733572984275,Time,1,DijkstraFlooddistance,0.940733572984275,Time,1,
Testing,360985638:747337119,AStardistance,0.8035307540496994,Time,0,DijkstraBiDirectionaldistance,0.8035307540496994,Time,0,AStarBiDirectionaldistance,0.8035307540496994,Time,0,Dijkstradistance,0.8035307540496994,Time,1,DijkstraFlooddistance,0.8035307540496994,Time,1,
Testing,360985638:279155836,AStardistance,0.6189087606344952,Time,0,DijkstraBiDirectionaldistance,0.6189087606344952,Time,0,AStarBiDirectionaldistance,0.6685210618410306,Time,0,Dijkstradistance,0.6189087606344952,Time,0,DijkstraFlooddistance,0.6189087606344952,Time,1,
Testing,360985638:279155866,AStardistance,0.8030521203670491,Time,0,DijkstraBiDirectionaldistance,0.8030521203670492,Time,0,AStarBiDirectionaldistance,0.8030521203670492,Time,0,Dijkstradistance,0.8030521203670491,Time,1,DijkstraFlooddistance,0.8030521203670491,Time,1,
Testing,279155866:747337119,AStardistance,0.1002154391490202,Time,0,DijkstraBiDirectionaldistance,0.1002154391490202,Time,0,AStarBiDirectionaldistance,0.2142693281100429,Time,0,Dijkstradistance,0.1002154391490202,Time,0,DijkstraFlooddistance,0.1002154391490202,Time,1,
Testing,279155866:279155836,AStardistance,0.940733572984275,Time,0,DijkstraBiDirectionaldistance,0.9414599079043413,Time,1,AStarBiDirectionaldistance,1.3043091159309026,Time,4,Dijkstradistance,0.9583733164384978,Time,0,DijkstraFlooddistance,0.940733572984275,Time,1,
Testing,279155866:360985638,AStardistance,0.8030521203670491,Time,0,DijkstraBiDirectionaldistance,0.8030521203670492,Time,0,AStarBiDirectionaldistance,0.8030521203670492,Time,0,Dijkstradistance,0.8030521203670491,Time,0,DijkstraFlooddistance,0.8030521203670491,Time,0,
Testing Edin
Loading Ways
Stats:
Nodes = 63267
Ways = 10612
Testing,4481999189:2536500371,AStardistance,4.568522080850131,Time,94,DijkstraBiDirectionaldistance,5.066354136883064,Time,7515,AStarBiDirectionaldistance,4.6818206813987535,Time,158,Dijkstradistance,4.568522080850131,Time,4763,DijkstraFlooddistance,4.568522080850131,Time,6823,
Testing,4481999189:26941156,AStardistance,6.638452813756488,Time,542,DijkstraBiDirectionaldistance,7.228408059002216,Time,7514,AStarBiDirectionaldistance,6.653795090967528,Time,634,Dijkstradistance,6.638452813756488,Time,6203,DijkstraFlooddistance,6.638452813756488,Time,6869,
Testing,4481999189:3340213108,AStardistance,2.0668064369156727,Time,14,DijkstraBiDirectionaldistance,2.066806436915673,Time,1256,AStarBiDirectionaldistance,2.569053614845558,Time,165,Dijkstradistance,2.0668064369156727,Time,1259,DijkstraFlooddistance,2.0668064369156727,Time,7279,
Testing,4481999189:32460079,AStardistance,3.1302066728723954,Time,27,DijkstraBiDirectionaldistance,3.1307073958229052,Time,2014,AStarBiDirectionaldistance,5.103671340245033,Time,1332,Dijkstradistance,3.1302066728723954,Time,2424,DijkstraFlooddistance,3.1302066728723954,Time,7113,
Testing,4481999189:249784769,AStardistance,1.291335256167992,Time,10,DijkstraBiDirectionaldistance,1.3431037344997487,Time,285,AStarBiDirectionaldistance,2.4299503194462773,Time,273,Dijkstradistance,1.291335256167992,Time,554,DijkstraFlooddistance,1.291335256167992,Time,7536,
Testing,4481999189:13878019,AStardistance,4.894984980816903,Time,370,DijkstraBiDirectionaldistance,4.77933658922628,Time,5558,AStarBiDirectionaldistance,5.4525560336849885,Time,920,Dijkstradistance,4.894984980816903,Time,5927,DijkstraFlooddistance,4.894984980816903,Time,6713,
Testing,4481999189:2970377463,AStardistance,1.691433226787377,Time,15,DijkstraBiDirectionaldistance,1.7592456300371013,Time,697,AStarBiDirectionaldistance,1.9329997846148594,Time,135,Dijkstradistance,1.691433226787377,Time,925,DijkstraFlooddistance,1.691433226787377,Time,6309,
Testing,4481999189:645290,AStardistance,1.3683116959589234,Time,3,DijkstraBiDirectionaldistance,1.3717266840261035,Time,429,AStarBiDirectionaldistance,1.4821217045696713,Time,14,Dijkstradistance,1.3683116959589234,Time,550,DijkstraFlooddistance,1.3683116959589234,Time,6305,
Testing,2536500371:4481999189,AStardistance,4.5630857323314356,Time,166,DijkstraBiDirectionaldistance,5.066354136883064,Time,4955,AStarBiDirectionaldistance,4.6818206813987535,Time,153,Dijkstradistance,4.5630857323314356,Time,5617,DijkstraFlooddistance,4.5630857323314356,Time,6384,
Testing,2536500371:26941156,AStardistance,3.153975287379901,Time,117,DijkstraBiDirectionaldistance,3.540902394236793,Time,2119,AStarBiDirectionaldistance,5.8166424001170505,Time,2258,Dijkstradistance,3.3233841770962513,Time,3226,DijkstraFlooddistance,3.153975287379901,Time,6208,
Testing,2536500371:3340213108,AStardistance,5.732214254459488,Time,436,DijkstraBiDirectionaldistance,6.091283975801357,Time,5783,AStarBiDirectionaldistance,8.216694923815954,Time,5919,Dijkstradistance,5.732214254459488,Time,6164,DijkstraFlooddistance,5.732214254459488,Time,6813,
Testing,2536500371:32460079,AStardistance,6.1630175321432255,Time,500,DijkstraBiDirectionaldistance,7.508399307057386,Time,8911,AStarBiDirectionaldistance,6.875728004691377,Time,1647,Dijkstradistance,6.175023087626416,Time,6199,DijkstraFlooddistance,6.1630175321432255,Time,6640,
Testing,2536500371:249784769,AStardistance,4.5377447055569,Time,249,DijkstraBiDirectionaldistance,4.545390032056905,Time,5446,AStarBiDirectionaldistance,7.044389643094739,Time,5230,Dijkstradistance,4.5377447055569,Time,6098,DijkstraFlooddistance,4.5377447055569,Time,6564,
Testing,2536500371:13878019,AStardistance,4.8570777594610455,Time,461,DijkstraBiDirectionaldistance,5.826592334536001,Time,6189,AStarBiDirectionaldistance,8.56215451821086,Time,6126,Dijkstradistance,4.8570777594610455,Time,6391,DijkstraFlooddistance,4.8570777594610455,Time,6792,
Testing,2536500371:2970377463,AStardistance,3.8846330795441237,Time,85,DijkstraBiDirectionaldistance,4.321604107668193,Time,5086,AStarBiDirectionaldistance,4.459052708474141,Time,669,Dijkstradistance,3.8846330795441237,Time,4846,DijkstraFlooddistance,3.8846330795441237,Time,7522,
