Key,FixedVehCost,CostperDel,StaffCost,VehRunCost,Emissions,DelsByCycle,DistByCycle,Cycles,Vans
0:3:8:1:0:9:9:3:0,352.0,2.984844790205317,1263.3999999999999,85.96153041703077,0.0,1.0,1.0,22,0,
0:3:8:2:0:9:9:3:0,352.0,2.8510349592674524,1185.3999999999996,87.68992678244828,0.0,1.0,1.0,22,0,
0:3:9:1:0:9:9:3:0,352.0,3.1082104898160643,1336.1999999999998,83.47997919515693,0.0,1.0,1.0,22,0,
0:3:9:2:0:9:9:3:0,336.0,3.0948023934979334,1340.2,87.83736429382206,0.0,1.0,1.0,21,0,
1:2:5:1:0:9:9:5:0,560.0,2.51991082039662,811.8000000000003,64.5491676260728,0.0,1.0,1.0,35,0,
1:2:6:1:0:9:9:4:0,496.0,2.5064740428050274,862.8000000000001,69.8902043988658,0.0,1.0,1.0,31,0,
1:3:5:1:0:9:9:4:0,692.0,2.841245896076222,842.0,85.51016076344659,28893.566807855346,0.9578947368421052,0.9723591121921781,33,1,
1:3:5:2:0:9:9:5:0,724.0,2.850257474439024,812.4000000000001,88.24676043024367,27565.696247328855,0.9754385964912281,0.9750056190708422,35,1,
1:3:5:2:1:9:9:4:0,692.0,2.809309994187011,803.0000000000001,106.3066966865962,57179.02205515601,0.9543859649122807,0.9466654665596339,33,1,
1:3:6:1:0:9:9:4:0,708.0,3.064010815897838,965.8000000000002,72.6861650617675,19044.350341005764,0.9263157894736842,0.9799019979522114,34,1,
1:3:6:2:0:9:9:5:0,724.0,3.020797865575218,910.0000000000001,87.85478337787428,38506.889188618195,0.9350877192982456,0.9606910531987574,35,1,
1:3:6:2:1:8:9:4:0,708.0,3.0389225153858486,898.0,126.18583376993368,92543.93471239836,0.8701754385964913,0.9082418368220119,34,1,
1:3:6:2:1:9:9:5:0,724.0,3.116287424700083,952.4000000000002,99.88383207904698,57179.02205515601,0.9543859649122807,0.9410734743580247,35,1,
1:3:6:3:1:8:9:4:0,708.0,3.213554283486576,990.0000000000001,133.72594158734807,92976.84378190269,0.8912280701754386,0.9172337537531737,34,1,
1:3:7:1:0:8:9:4:0,708.0,3.3493313377585725,1113.6000000000004,87.51886252238586,28794.16789684433,0.8929824561403509,0.9732942531741688,34,1,
1:3:7:1:0:9:9:4:0,708.0,3.1826734577478666,1034.0000000000002,72.12387091628374,19044.350341005764,0.9263157894736842,0.9797112939475846,34,1,
1:3:7:2:0:8:9:4:0,612.0,3.1792612221739263,1105.4,94.77889663913786,45262.07485105034,0.8964912280701754,0.9554942348419567,28,1,
1:3:7:2:0:9:9:4:0,660.0,3.197686066083965,1068.2000000000003,94.48105766785987,49684.96839573075,0.9035087719298246,0.948510360500268,31,1,
1:3:7:2:1:8:9:4:0,708.0,3.33529574973678,1083.2,109.91857734996454,68055.41099174034,0.8543859649122807,0.9328124749680258,34,1,
1:3:7:2:1:9:9:4:0,708.0,3.190867159300565,1000.4,110.39428080132227,71238.79061183344,0.9175438596491228,0.9277782971708264,34,1,
1:3:7:3:1:8:8:4:0,708.0,3.303846224742087,1040.0000000000002,135.19234810298929,104205.27659841774,0.8964912280701754,0.8984799623407203,34,1,
1:3:7:3:1:8:9:4:0,676.0,3.2386863003197366,1037.6,132.4511911822499,95806.11240205115,0.8859649122807017,0.9107037174692918,32,1,
1:3:7:3:1:9:9:4:0,628.0,3.2800057792111588,1105.4000000000003,136.2032941503602,99152.15715979713,0.9140350877192982,0.9095766030334282,29,1,
1:3:7:3:2:7:8:4:0,676.0,3.2828241904993685,1029.2,166.0097885846401,142153.7055413267,0.7982456140350878,0.8717661323299719,32,1,
1:3:7:3:2:8:8:3:0,728.0,3.2876136830405653,1000.2000000000002,145.73979933312205,113964.76328330925,0.8631578947368421,0.8953583335300854,25,2,
1:3:8:1:0:9:9:4:0,496.0,3.0000508371768997,1153.0,61.02897719083297,0.0,1.0,1.0,31,0,
1:3:8:2:0:8:9:3:0,564.0,3.3129768140641858,1225.9999999999998,98.39678401658604,45262.07485105034,0.8964912280701754,0.9578683433811712,25,1,
1:3:8:2:0:9:9:4:0,660.0,3.3467414077394935,1154.6000000000001,93.04260241151111,44442.988789141426,0.9438596491228071,0.9554793155891731,31,1,
1:3:8:2:1:8:9:4:0,612.0,3.359804025653246,1180.8000000000002,122.28829462235014,83000.7065849693,0.8964912280701754,0.9208717527909256,28,1,
1:3:8:2:1:9:9:4:0,628.0,3.372319782079236,1182.3999999999999,111.8222757851647,70586.73326554199,0.9456140350877194,0.9305239663624075,29,1,
1:3:8:3:1:8:9:3:0,596.0,3.3280543401209903,1167.4000000000003,133.590973868964,92195.9817614307,0.8982456140350877,0.9183805896435566,27,1,
1:3:8:3:1:9:9:3:0,596.0,3.301490994570541,1154.2000000000003,131.64986690520806,82937.36852143182,0.9245614035087719,0.9307645978670673,27,1,
1:3:8:3:2:8:8:3:0,548.0,3.261223736813473,1160.6000000000001,150.29752998367954,118443.8688794731,0.8666666666666667,0.8936161718726681,24,1,
1:3:9:1:0:9:9:4:0,496.0,3.2939332947093987,1318.8,62.74197798435745,0.0,1.0,1.0,31,0,
1:3:9:2:0:9:9:2:0,436.0,3.2394100121663985,1306.6000000000001,103.86370693484697,31184.87725408093,0.9105263157894737,0.9762223926768472,17,1,
1:4:7:1:0:9:9:5:0,724.0,3.391459784621691,1124.0,85.13207723436389,33362.00603657025,0.9526315789473684,0.9663526183663954,35,1,
1:4:7:2:0:9:9:5:0,724.0,3.423646405757799,1134.2000000000003,93.27845128194538,46684.51333813018,0.9192982456140351,0.9522656349657626,35,1,
1:4:7:2:1:9:9:4:0,708.0,3.3990694692495986,1124.0000000000002,105.46959747227105,58351.79060000806,0.9421052631578948,0.9442289726722616,34,1,
1:4:7:3:1:8:9:3:0,728.0,3.424268259481414,1083.7999999999997,140.03290790440616,98549.75478471184,0.8947368421052632,0.9153089879907909,25,2,
1:4:7:3:2:8:8:3:0,728.0,3.3908141791284927,1057.1999999999996,147.5640821032411,117408.96501634186,0.8719298245614036,0.89140253901394,25,2,
1:4:7:3:2:8:9:3:0,696.0,3.4746742160055932,1130.7999999999995,153.7643031231887,117408.96501634186,0.8719298245614036,0.900446091728223,23,2,
1:4:8:1:0:9:9:4:0,692.0,3.4954855167220527,1233.4,67.0267445315699,7064.355868725754,0.9754385964912281,0.9928361745988638,33,1,
1:4:8:2:0:8:9:3:0,580.0,3.402220464551587,1261.8000000000002,97.46566479440455,45262.07485105034,0.8964912280701754,0.9572818720880485,26,1,
1:4:8:2:0:9:9:5:0,724.0,3.546238105069244,1196.4000000000003,100.95571988946894,54819.21448874329,0.9614035087719298,0.9458614696870528,35,1,
1:4:8:2:1:8:9:4:0,660.0,3.382165587583168,1161.4000000000003,106.43438492240546,66168.49649515697,0.8982456140350877,0.9323373598080058,31,1,
1:4:8:2:1:9:9:4:0,708.0,3.5696213098199334,1225.2,101.48414659736214,55911.904038218214,0.968421052631579,0.9446006237835307,34,1,
1:4:8:3:1:8:9:4:0,660.0,3.59043752862764,1247.2,139.34939131775474,106320.15345909892,0.8719298245614036,0.9006045967102119,31,1,
1:4:8:3:1:9:9:4:0,660.0,3.41058428253965,1152.2000000000003,131.83304104760035,89584.3212065854,0.9385964912280702,0.9206996027760452,31,1,
