Key,FixedVehCost,CostperDel,StaffCost,VehRunCost,Emissions,DelsByCycle,DistByCycle,Cycles,Vans
0:3:7:1:0:9:9:4:0,528.0,3.079978872540224,1298.8000000000002,70.46698548477812,0.0,1.0,1.0,33,0,
0:3:8:1:0:9:9:4:0,528.0,3.2269993385239837,1388.4,71.43159253077393,0.0,1.0,1.0,33,0,
0:3:9:1:0:9:9:4:0,528.0,3.7268707100992637,1695.2,72.55235742114658,0.0,1.0,1.0,33,0,
0:3:9:2:0:9:9:4:0,496.0,3.797561551150538,1738.5999999999997,104.6979155087315,0.0,1.0,1.0,31,0,
0:4:9:1:0:9:9:4:0,528.0,4.081078559556976,1904.9999999999995,80.94439268709714,0.0,1.0,1.0,33,0,
1:2:5:1:0:9:9:7:0,816.0,2.9660532731423297,948.0000000000001,63.08881625567492,0.0,1.0,1.0,51,0,
1:2:6:1:0:9:9:6:0,688.0,3.011977141119809,1108.2,59.17791892980258,0.0,1.0,1.0,43,0,
1:2:7:1:0:9:9:5:0,640.0,2.9994267714928307,1147.0,60.646891239583695,0.0,1.0,1.0,40,0,
1:3:5:1:0:9:9:7:0,964.0,3.192773308695078,919.5999999999999,83.14835815616821,27952.102575656096,0.9886363636363636,0.9725416667815661,50,1,
1:3:6:1:0:8:9:6:0,1016.0,3.6014591011996266,1109.0,93.49880633897007,47238.28648273685,0.8993506493506493,0.9515788540200796,43,2,
1:3:6:1:0:9:9:6:0,736.0,3.088243783906973,1106.0000000000002,60.358170886695376,0.0,1.0,1.0,46,0,
1:3:6:2:0:8:9:6:0,1000.0,3.5310225390801215,1065.0000000000002,110.10988407335452,65584.81647218035,0.8668831168831169,0.9370818454024639,42,2,
1:3:6:2:0:9:9:6:0,1048.0,3.5876542696907205,1053.6,108.39503012948384,63103.362996462296,0.9058441558441559,0.9394268555785387,45,2,
1:3:6:2:1:8:8:5:0,936.0,3.6161559860150962,1137.8000000000002,153.75208738529912,121054.30370050564,0.8701298701298701,0.8938261721668069,38,2,
1:3:6:2:1:8:9:5:0,788.0,3.3239390052982727,1122.1999999999998,137.34642726373605,102781.82727658786,0.8928571428571429,0.9044602621723211,39,1,
1:3:6:2:1:9:9:6:0,1048.0,3.5717088356916276,1041.6,110.5726427860428,67585.16973509057,0.9042207792207793,0.9342754492832828,45,2,
1:3:6:3:1:8:9:5:0,968.0,3.48429475905693,1019.4,158.9255715790687,114899.38043424801,0.8538961038961039,0.9107894755114873,40,2,
1:3:6:3:2:8:8:5:0,920.0,3.601572099186005,1117.4000000000003,181.1684130985792,165294.54972827184,0.8295454545454546,0.8498763436898528,37,2,
1:3:6:3:2:8:8:4:1,1036.0,3.816846891614643,1109.4,205.77768523462015,197191.89522670416,0.8181818181818182,0.8284639394446547,34,3,
