Key,FixedVehCost,CostperDel,StaffCost,VehRunCost,Emissions,DelsByCycle,DistByCycle,Cycles,Vans
0:3:7:2:0:9:9:2:0,448.0,2.0436511783041404,1072.4,67.51696554231691,0.0,1.0,1.0,28,0,
0:3:8:2:0:9:9:2:0,448.0,2.1439948282145,1156.6,61.28398152266638,0.0,1.0,1.0,28,0,
0:3:9:2:0:9:9:2:0,448.0,2.601641768369349,1514.4,59.07565402298409,0.0,1.0,1.0,28,0,
0:4:9:2:0:9:9:2:0,448.0,2.697023300855646,1588.8000000000002,58.787104764836975,0.0,1.0,1.0,28,0,
1:2:3:1:0:9:9:5:0,816.0,1.7699294911089907,523.1999999999999,36.03521459168572,0.0,1.0,1.0,51,0,
1:2:4:1:0:9:9:4:0,768.0,1.8011121467613798,596.0000000000001,35.46413803359199,0.0,1.0,1.0,48,0,
1:2:4:2:0:9:9:4:0,852.0,1.9744064661762348,628.4000000000001,53.71382421893451,18194.637909010446,0.9819819819819819,0.9722703732662353,43,1,
1:2:4:2:1:9:9:3:0,772.0,1.9537652252836906,670.6,75.47558004542746,41474.446258806565,0.9459459459459459,0.9448299548759058,38,1,
1:2:5:1:0:9:9:4:0,736.0,1.8719783504664016,684.2000000000003,34.32717831239359,0.0,1.0,1.0,46,0,
1:2:5:2:0:9:9:4:0,804.0,1.9728813366799869,673.0000000000003,55.92879860034948,16468.26836798575,0.9858429858429858,0.9767955066084569,40,1,
1:2:6:1:0:9:9:4:0,672.0,1.9685094090850714,817.5999999999999,39.93181085910053,0.0,1.0,1.0,42,0,
1:2:6:2:0:9:9:3:0,592.0,1.9535142421436915,873.2000000000003,52.68056614564806,0.0,1.0,1.0,37,0,
1:2:7:1:0:9:9:3:0,544.0,1.9853764869673136,946.8,51.83753037360264,0.0,1.0,1.0,34,0,
1:2:7:2:0:9:9:3:0,512.0,1.9838945826800274,975.2000000000002,54.28609074238115,0.0,1.0,1.0,32,0,
1:3:4:1:0:9:9:4:0,884.0,2.0473638441107402,659.6000000000001,47.20170687404519,14272.59319559725,0.9665379665379665,0.9760107667329313,45,1,
1:3:4:2:0:9:9:4:0,900.0,2.0082451085999624,602.2,58.206449382170476,27345.80010254197,0.9716859716859717,0.9565519059994275,46,1,
1:3:5:1:0:9:9:4:0,852.0,2.081489874078064,718.6000000000003,46.71763215865532,14272.59319559725,0.9665379665379665,0.9756975601123815,43,1,
1:3:5:2:0:9:9:4:0,900.0,2.2300046379375753,776.2,56.51360367749599,27712.021300181685,0.9588159588159588,0.953709673414243,46,1,
1:3:5:2:1:9:9:4:0,868.0,2.2133135833382624,787.8,63.94465425382998,33135.11393299087,0.9794079794079794,0.9496685078952153,44,1,
1:3:5:3:1:8:9:3:0,788.0,2.133789326347281,784.4000000000001,85.55430657183705,60432.661816991116,0.8983268983268984,0.9147094782897616,39,1,
1:3:5:3:1:9:9:3:0,772.0,2.1207377954056454,787.4000000000002,88.41326703018645,62178.62357566041,0.9047619047619048,0.9154210555097896,38,1,
1:3:6:1:0:9:9:4:0,704.0,2.008288864100564,820.2000000000002,36.240447406137996,0.0,1.0,1.0,44,0,
1:3:6:2:0:8:9:3:0,888.0,2.4062691695157348,918.4,63.27114471372575,26501.337247949807,0.8996138996138996,0.9631234756173298,35,2,
1:3:6:2:0:9:9:4:0,804.0,2.280721935520517,914.2000000000002,53.92094389944119,20344.586913550032,0.9124839124839125,0.9680327999575398,40,1,
1:3:6:2:1:8:9:3:0,888.0,2.3724240204614477,877.8,77.57346389854469,48506.46920462913,0.8828828828828829,0.9316564301921354,35,2,
1:3:6:2:1:9:9:4:0,836.0,2.3427851484511586,918.6,65.74406034655014,33135.11393299087,0.9794079794079794,0.9517571713375812,42,1,
1:3:6:3:0:9:9:3:0,824.0,2.3337257056256075,909.8000000000001,79.50487327109693,31993.1778576667,0.9382239382239382,0.9651121869021403,31,2,
1:3:6:3:1:8:9:3:0,888.0,2.466160864231104,939.6000000000001,88.60699150756751,61599.96917736271,0.8931788931788932,0.9172505081872233,35,2,
1:3:6:3:1:9:9:3:0,872.0,2.3491161919600634,867.0000000000003,86.26328115296906,59680.76395042299,0.9176319176319176,0.9180013524979527,34,2,
1:3:6:3:2:9:9:3:0,856.0,2.4167736170772964,930.2000000000002,91.63310046905926,69099.67349934264,0.9086229086229086,0.9029637714503327,33,2,
1:3:7:1:0:9:9:4:0,672.0,2.293072947875176,1072.6000000000001,37.11768049901174,0.0,1.0,1.0,42,0,
1:3:7:2:0:8:9:3:0,772.0,2.406546786284082,1035.8000000000002,62.08685294273149,26929.072379786056,0.8918918918918919,0.9612706688014604,38,1,
1:3:7:2:0:9:9:4:0,836.0,2.3717601785966225,947.0000000000002,59.85765876957545,28718.20166708948,0.9510939510939511,0.9551880649383556,42,1,
1:3:7:2:1:8:9:3:0,856.0,2.517490519930235,1029.8000000000002,70.29013398579234,35132.296253361616,0.888030888030888,0.9523617060908185,33,2,
1:3:7:2:1:9:9:4:0,804.0,2.4429774683090018,1027.2,66.99349287609425,38186.52300272477,0.9678249678249679,0.9414838689213099,40,1,
1:3:7:3:0:9:9:3:0,808.0,2.431099116108976,1001.6000000000001,79.3640132166742,31845.258382487154,0.9395109395109396,0.965248915140313,30,2,
1:3:7:3:1:8:9:3:0,856.0,2.4277386483564176,943.6000000000003,86.75292977293617,63715.08839452315,0.8931788931788932,0.9079813523518411,33,2,
1:3:7:3:1:9:9:3:0,872.0,2.4561152510408233,950.4000000000001,86.0015500587197,61482.5068793141,0.9047619047619048,0.9127167008256222,34,2,
1:3:7:3:2:8:9:3:0,872.0,2.531751172017769,998.8000000000001,96.3706606578063,72236.97130884259,0.8725868725868726,0.9041410517740639,34,2,
1:3:7:3:2:9:9:3:0,856.0,2.4360822899712056,944.6000000000003,92.23593930762642,69099.67349934264,0.9086229086229086,0.9042477661464133,33,2,
1:3:7:4:2:8:9:2:0,776.0,2.484773312917843,1049.2,105.46886413716382,78870.69227637372,0.861003861003861,0.9045969516998074,28,2,
1:3:7:4:2:9:9:3:0,856.0,2.6102399976258948,1061.0,111.15647815532012,83371.23843609904,0.9227799227799228,0.904021657126828,33,2,
1:3:8:1:0:9:9:4:0,688.0,2.389556766916047,1130.4,38.285607893768585,0.0,1.0,1.0,43,0,
1:3:8:2:0:8:9:3:0,856.0,2.6015175555021544,1102.1999999999998,63.179140625174256,23799.47102295933,0.8764478764478765,0.9681016386125059,33,2,
1:3:8:2:0:9:9:3:0,788.0,2.5018699764502794,1100.8000000000002,55.15297170186721,20202.002776783178,0.9446589446589446,0.9692727278903827,39,1,
1:3:8:2:1:8:9:3:0,888.0,2.6284220045760276,1079.1999999999998,75.0838975555735,40522.91210502993,0.8906048906048906,0.9463793821346324,35,2,
1:3:8:2:1:9:9:3:0,788.0,2.536977401136497,1114.8,68.43144068305841,35041.52241464179,0.9343629343629344,0.9505768102987397,39,1,
1:3:8:3:0:9:9:2:0,792.0,2.5442282211593366,1105.2000000000003,79.66532784080428,30173.549405093847,0.9369369369369369,0.9678677254371946,29,2,
1:3:8:3:1:8:9:3:0,808.0,2.6364081630691794,1155.3999999999999,85.08914270475275,54432.28437567368,0.8648648648648649,0.9288826248499436,30,2,
1:3:8:3:1:9:9:3:0,756.0,2.5425996256760675,1139.8000000000002,79.79990915030412,49060.544259590024,0.954954954954955,0.9336196858898079,37,1,
1:3:8:3:2:8:9:3:0,840.0,2.5979181981320587,1084.6000000000001,93.98243994860958,67540.11246628119,0.8635778635778636,0.911827833921778,32,2,
1:3:8:3:2:9:9:3:0,856.0,2.647274596707303,1107.8000000000002,93.13236164157442,69099.67349934264,0.9086229086229086,0.9060954489027996,33,2,
1:3:8:4:2:8:9:2:0,744.0,2.5222064796684065,1107.2,108.55443470235201,78870.69227637372,0.861003861003861,0.9099223755982869,26,2,
1:3:9:1:0:9:9:4:0,656.0,2.4879632754689793,1236.6000000000001,40.54746503939671,0.0,1.0,1.0,41,0,
1:3:9:2:0:9:9:3:0,740.0,2.5993471714613823,1225.3999999999999,54.292752225494034,16156.800000000001,0.9703989703989704,0.9764861839571186,36,1,
1:3:9:2:1:9:9:3:0,756.0,2.650184655108737,1228.1999999999998,74.9934770194888,40666.919356953804,0.9266409266409267,0.9459762941138387,37,1,
1:3:9:3:0:9:9:2:0,564.0,2.5276825023750233,1318.8,81.20930434539324,29292.200254262138,0.9433719433719434,0.9698927618271116,25,1,
1:3:9:3:1:9:9:3:0,724.0,2.622068223088399,1231.2,82.14700933968575,47697.049183927906,0.9562419562419563,0.939688895465852,35,1,
1:4:8:2:0:8:9:3:0,888.0,2.737739990019387,1174.6,64.6239722450637,27218.24669500609,0.8918918918918919,0.9628373408947231,35,2,
1:4:8:2:0:9:9:3:0,888.0,2.6929502777890204,1140.6,63.82236584206867,29614.276066484388,0.963963963963964,0.9573326525658755,35,2,
1:4:8:2:1:8:9:3:0,888.0,2.7792737515785695,1199.6000000000001,71.89570497654836,44775.232321640346,0.8854568854568855,0.9321312809696801,35,2,
1:4:8:2:1:9:9:3:0,888.0,2.6794310570848383,1124.6000000000001,69.31793135491897,40692.128058439,0.9060489060489061,0.9385862872345919,35,2,
1:4:8:3:0:9:9:3:0,808.0,2.67292084565907,1188.4,80.45949707709697,29780.781169997383,0.9446589446589446,0.9688428216622192,30,2,
1:4:8:3:0:9:9:2:1,892.0,2.686942190909136,1113.1999999999998,82.5540823363992,31430.2261974227,0.9498069498069498,0.9676428463126817,25,3,
1:4:8:3:1:8:9:3:0,872.0,2.661907069365093,1116.6000000000004,79.70179289667684,50517.1080005494,0.8906048906048906,0.9300262154517176,34,2,
1:4:8:3:1:9:9:3:0,888.0,2.663731090514198,1099.6,82.119057329532,54196.64964151042,0.9099099099099099,0.92481685686972,35,2,
1:4:8:3:1:9:9:2:1,892.0,2.7863697656068127,1177.8,95.20930787649355,53506.76231411472,0.9086229086229086,0.9428097925713986,25,3,
1:4:8:3:2:8:8:3:0,872.0,2.7493790215608223,1171.6000000000004,92.66749975275856,72632.59318486544,0.8725868725868726,0.894839686503101,34,2,
1:4:8:3:2:8:9:3:0,840.0,2.665328182271937,1137.6000000000004,93.35999762529464,70258.2517153428,0.8970398970398971,0.9033665148981237,32,2,
1:4:8:3:2:9:9:3:0,824.0,2.6961559283431824,1166.3999999999999,104.51315632265306,71744.68050217767,0.9407979407979408,0.9191900891340202,31,2,
1:4:8:4:2:8:9:3:0,824.0,2.687814826422834,1156.1999999999998,108.23212013054216,78962.20543750086,0.8931788931788932,0.9091867764780929,31,2,
1:4:9:1:0:9:9:4:0,820.0,2.6893279082825114,1221.8000000000002,47.80778473551117,6720.342848396948,0.972972972972973,0.9901945431339483,41,1,
1:4:9:2:0:8:9:3:0,888.0,2.82233145564917,1239.6000000000001,65.35154103940476,27218.24669500609,0.8918918918918919,0.9634130486756476,35,2,
1:4:9:2:0:9:9:3:0,772.0,2.71569373806767,1281.8000000000002,56.29403447857955,20202.002776783178,0.9446589446589446,0.9700948572819812,38,1,
1:4:9:2:1:8:9:3:0,872.0,2.7865209844203496,1214.4000000000003,78.72680489461129,51250.23497084995,0.8828828828828829,0.9266444390377869,34,2,
1:4:9:2:1:9:9:3:0,840.0,2.864962360801401,1308.9999999999998,77.0757543426886,46420.241789722146,0.915057915057915,0.9358998780575186,32,2,
1:4:9:3:0:9:9:3:0,824.0,2.734868470541432,1221.2,79.79280161069286,30898.043329749344,0.9330759330759331,0.9668940874022824,31,2,
1:4:9:3:1:8:9:3:0,872.0,2.909825861420975,1299.6000000000001,89.33469432409748,61361.74518886077,0.8918918918918919,0.9191002206659168,34,2,
1:4:9:3:1:9:9:3:0,872.0,2.9531629661238123,1339.6,83.0076246782026,53873.127070714305,0.9253539253539254,0.9270405606860571,34,2,
1:4:9:3:2:8:8:3:0,824.0,2.8734867690463117,1305.7999999999997,102.89921954898445,78962.20543750086,0.8931788931788932,0.8994147960748726,31,2,
1:4:9:3:2:8:9:3:0,888.0,2.896454220329811,1268.0000000000002,94.54492919626291,70949.09463520418,0.8918918918918919,0.9039198258452362,35,2,
1:4:9:3:2:9:9:3:0,888.0,2.822068102182475,1209.0000000000002,95.74691539578284,71153.47946163383,0.9009009009009009,0.9057930302504812,35,2,
2:2:3:1:0:9:9:5:0,964.0,1.9595557787991034,517.9999999999999,40.57484012690335,6720.342848396948,0.972972972972973,0.9882264037131663,50,1,
2:2:4:1:0:9:9:4:0,932.0,1.9487688526392604,538.1999999999999,43.99339850070532,6720.342848396948,0.972972972972973,0.9892465526913471,48,1,
2:3:3:2:1:9:9:4:0,1080.0,2.148948948906329,525.8000000000001,63.93333330021756,37985.85175628276,0.9472329472329473,0.9373434815536121,47,2,
2:3:3:2:1:9:9:4:1,1260.0,2.3367173446316145,491.2000000000001,64.4293767787645,42033.97467694655,0.9369369369369369,0.9263592558681122,48,3,
2:3:4:1:0:9:9:4:0,932.0,2.0233414933356673,595.4000000000001,44.73634032181314,12437.174212818602,0.9871299871299871,0.9783906462818499,48,1,
2:3:4:1:0:9:9:4:1,1212.0,2.4534204805541546,645.4000000000001,48.90771339057799,15004.970682350247,0.9214929214929215,0.9755677065942189,45,3,
2:3:4:2:0:9:9:4:0,1048.0,2.1532607107100525,571.8000000000001,53.28357222171077,26709.76740841585,0.9536679536679536,0.9521516643901399,45,2,
2:3:4:2:0:9:9:4:1,1212.0,2.4082804256729657,602.0000000000002,57.2338907478944,30415.352982042154,0.9536679536679536,0.9476626560490946,45,3,
2:3:4:2:1:8:9:4:1,1344.0,2.613830268594968,617.6,69.34611869829051,47692.56707920938,0.8867438867438867,0.9189084035092415,43,4,
2:3:4:2:1:9:9:4:0,1048.0,2.284256134985925,663.0000000000001,63.867016884064,37985.85175628276,0.9472329472329473,0.9372347288593553,45,2,
2:3:4:2:1:9:9:4:1,1164.0,2.4086773735921576,636.6000000000001,70.9423192811063,50729.88004992233,0.9382239382239382,0.9126726999595908,42,3,
2:3:4:3:1:8:9:3:1,1280.0,2.5922564960556467,654.6,79.58329743523716,51604.28491516819,0.8854568854568855,0.927157201226218,39,4,
2:3:4:3:1:9:9:4:1,1328.0,2.6202189302140186,625.4000000000001,82.51010877629244,56510.83762674804,0.9227799227799228,0.9195339491449914,42,4,
2:3:4:3:2:8:8:3:1,1052.0,2.3357111870696485,658.2000000000002,104.64759235311668,88145.6767723913,0.8545688545688546,0.8766260040202379,35,3,
2:3:4:3:2:9:8:3:1,1280.0,2.6158044081050953,655.0000000000001,97.48002509765892,83546.89119441362,0.9099099099099099,0.871492390839944,39,4,
2:3:4:3:2:9:9:3:1,1232.0,2.539209321428067,651.2000000000002,89.76564274960776,66551.61523751427,0.9034749034749034,0.9062370034122947,36,4,
2:3:5:1:0:9:9:4:0,1032.0,2.265990679078776,682.0,46.674757644208725,14742.507878981929,0.9459459459459459,0.9746510823124406,44,2,
2:3:5:1:0:9:9:4:1,1212.0,2.5658307871772377,730.8000000000001,50.85052163671353,15004.970682350247,0.9214929214929215,0.9767335604870896,45,3,
2:3:5:2:0:8:9:3:0,952.0,2.177251290888329,679.2000000000003,60.52425302023137,26501.337247949807,0.8996138996138996,0.9607468928350321,39,2,
2:3:5:2:0:8:9:4:1,1132.0,2.5567732607311053,794.6000000000001,60.01282358806881,30514.700533621137,0.8777348777348777,0.9511057451909666,40,3,
2:3:5:2:0:9:9:4:0,1048.0,2.4378864109529053,787.4000000000001,58.837741310407104,32298.128338366652,0.9317889317889317,0.9449213222241841,45,2,
2:3:5:2:0:9:9:4:1,1164.0,2.5406792968593153,754.2000000000002,55.90781365968774,25067.105860394502,0.9317889317889317,0.9593964050372106,42,3,
2:3:5:2:1:8:9:4:0,1016.0,2.2903465571530375,691.8000000000001,71.79927490791002,49912.72914771371,0.8906048906048906,0.9172581398303462,43,2,
2:3:5:2:1:8:9:4:1,1164.0,2.493646613537624,712.1999999999999,61.36341871873374,35191.36923838548,0.8957528957528957,0.940899430428653,42,3,
2:3:5:2:1:9:9:4:0,1064.0,2.3135817202804794,672.2000000000002,61.45299665793211,36510.879935899975,0.9652509652509652,0.9373471654283896,46,2,
2:3:5:2:1:9:9:4:1,1132.0,2.5198494995695095,760.6,65.32306116550872,43072.45796975135,0.9510939510939511,0.9249402120678951,40,3,
2:3:5:3:1:8:9:3:0,920.0,2.31561096469567,797.2,82.02971956853558,54460.30803661615,0.8918918918918919,0.9240045031520155,37,2,
2:3:5:3:1:8:9:3:1,1232.0,2.6020916702256054,705.8000000000002,84.02522776529503,62630.294048408614,0.8481338481338482,0.9052227169326053,36,4,
2:3:5:3:1:9:8:4:1,1180.0,2.639956924745266,787.0000000000001,84.24653052707173,65289.321609357794,0.9214929214929215,0.8973227338224152,43,3,
2:3:5:3:1:9:9:4:0,968.0,2.2493909775021503,698.4000000000003,81.37678951917073,58748.92618095639,0.9111969111969112,0.9110396947523544,40,2,
2:3:5:3:1:9:9:3:1,1116.0,2.510358662792629,753.0000000000001,81.54868098987231,60240.504811395054,0.9176319176319176,0.9069152629892896,39,3,
2:3:5:3:2:8:8:4:1,1164.0,2.5260267629073954,705.2000000000002,93.52279477904614,78089.63968254457,0.8738738738738738,0.879088617978467,42,3,
2:3:5:3:2:8:9:3:1,1084.0,2.496863478224733,762.4000000000002,93.66292258061713,68764.17017843208,0.8764478764478765,0.9080501234382489,37,3,
2:3:5:3:2:9:8:4:1,1132.0,2.597486120909215,793.0000000000001,93.24671594645972,78144.05446814347,0.9420849420849421,0.8780688272488599,40,3,
2:3:5:3:2:9:9:3:1,1068.0,2.4368970332133904,734.4,91.06899480680424,68419.41693425753,0.9124839124839125,0.903695000020322,36,3,
2:3:5:4:2:8:8:3:1,1200.0,2.561181239254261,684.4,105.63782290056103,82792.38078731332,0.8957528957528957,0.8948567563829335,34,4,
2:3:5:4:2:9:9:3:1,1020.0,2.467011515745067,790.2000000000003,106.66794773391693,77639.66146935966,0.9369369369369369,0.9096031683166644,33,3,
