Run 37
Depot,55.93302,-3.213618,14:03
Visit 306,55.949516230497146,-3.195621959342573,  14:03
Visit 499,55.95083191043862,-3.195317399175907,  14:18
Visit 220,55.951550384162324,-3.1959128998356015,  14:23
Visit 469,55.951406953990464,-3.194306444344376,  14:29
Visit 627,55.95045060537135,-3.1941882030379434,  14:35
Visit 733,55.94994219517723,-3.197383915170764,  14:40
Visit 626,55.94937353551327,-3.198142484984793,  14:45
Visit 428,55.951067635268714,-3.1986563248570605,  14:52
Visit 871,55.95112908772206,-3.2009459824734394,  15:02
Visit 909,55.94975542542118,-3.201805223863402,  15:07
Visit 836,55.9490062217177,-3.2028791305184363,  15:16
Visit 519,55.94855912897724,-3.204210847202963,  15:22
Depot,55.93302,-3.213618,15:55
