Run 42
Depot,55.93302,-3.213618,23:41
Visit 154,55.94495626638747,-3.2293363066552114,  23:41
Visit 194,55.94456504713346,-3.2287184340021247,  23:55
Visit 677,55.94412539211412,-3.2282334560256913,  00:00
Visit 87,55.94407133902766,-3.2262809125921645,  00:08
Visit 341,55.944881633553415,-3.2263349529592444,  00:13
Visit 461,55.942876337629805,-3.2256658334665382,  00:21
Visit 672,55.94269614826951,-3.226188026799981,  00:32
Visit 804,55.94269687404363,-3.226608248568387,  00:37
Visit 89,55.93946124988029,-3.226898665161867,  00:42
Visit 609,55.939039668799964,-3.2261547759894613,  00:49
Visit 460,55.93868693058741,-3.2245526068014563,  00:56
Visit 987,55.93847990065701,-3.223442765194721,  01:01
Visit 898,55.93981651106952,-3.2239778766704967,  01:08
Visit 378,55.940656225909215,-3.2231801491481176,  01:16
Visit 496,55.94098199815885,-3.227072210793443,  01:24
Depot,55.93302,-3.213618,01:51
