Run 8
Depot,55.93302,-3.213618,00:45
Visit 955,55.916155072458075,-3.2028878973656285,  00:45
Visit 70,55.91568285271992,-3.202636199412357,  00:59
Visit 755,55.91426354105054,-3.2019639594336575,  01:04
Visit 923,55.914072770519155,-3.2016383032831595,  01:09
Visit 186,55.914536883388244,-3.2005829738992655,  01:14
Visit 931,55.914340122429735,-3.200335282254299,  01:19
Visit 723,55.91390012389837,-3.197193326904552,  01:24
Visit 781,55.913602096443164,-3.1993629093347415,  01:29
Visit 970,55.91310500793344,-3.199110046758732,  01:34
Visit 42,55.91310707488225,-3.1999176273710868,  01:39
Visit 79,55.91398651046479,-3.198805252140669,  01:44
Visit 457,55.91704509061046,-3.1888719898759335,  01:49
Depot,55.93302,-3.213618,02:29
