Run 32
Depot,55.93302,-3.213618,02:57
Visit 493,55.92041306935034,-3.2302108724079397,  02:57
Visit 488,55.91878066322439,-3.231434842889694,  03:08
Visit 137,55.91682600173907,-3.2319327873234953,  03:13
Visit 509,55.9167389873691,-3.2317262959547453,  03:21
Visit 682,55.916633399880055,-3.2311040350528417,  03:26
Visit 526,55.916304688178336,-3.230926937085459,  03:31
Visit 128,55.9159074012685,-3.232129138912261,  03:37
Visit 492,55.91617089996443,-3.234440433003598,  03:43
Visit 843,55.916438431953615,-3.2346044374447502,  03:50
Visit 130,55.91394356954724,-3.2346984229944136,  03:55
Visit 844,55.91054317410524,-3.2349882329935054,  04:09
Visit 528,55.909771014303374,-3.233994228054879,  04:17
Visit 683,55.908515872542054,-3.2354324589421486,  04:23
Depot,55.93302,-3.213618,04:55
