Run 5
Depot,55.93302,-3.213618,18:38
Visit 209,55.93629146957014,-3.2021509300972286,  18:38
Visit 325,55.93681520695996,-3.202754750380798,  18:47
Visit 214,55.93661093971308,-3.203912939869514,  18:52
Visit 356,55.93640526742406,-3.2040299611051415,  18:58
Visit 827,55.935176211744846,-3.2044269535097962,  19:03
Visit 309,55.93499567660887,-3.203388510325786,  19:09
Visit 11,55.93479135438985,-3.2026165190602778,  19:15
Visit 362,55.934094043964976,-3.2028857166437947,  19:20
Visit 951,55.93326448471168,-3.202113188382306,  19:25
Visit 347,55.932413261026255,-3.2022511535694984,  19:31
Visit 46,55.93215785502674,-3.202962969447643,  19:37
Visit 74,55.93154254531981,-3.2030095320119507,  19:42
Visit 166,55.93109000615342,-3.202100872339335,  19:47
Visit 950,55.93225442278567,-3.2008835736914585,  19:54
Visit 952,55.93044586400802,-3.1994130309529085,  20:00
Visit 472,55.93073985504514,-3.1967426929992184,  20:09
Visit 210,55.92950631619398,-3.1960375652939557,  20:15
Visit 826,55.92940906629313,-3.1948694681049723,  20:21
Visit 508,55.92816891688817,-3.19428691607666,  20:27
Depot,55.93302,-3.213618,20:56
