
A-n32-k5.vrp,4,,ROUTES,8,4378,2315.025615893636
A-n32-k5.vrp,4,,TIMESPAN,10,2818,1750.772643704743
A-n32-k5.vrp,4,,DIST,7,3846,1529.4058020502198

A-n32-k5.vrp,4,,ROUTES,8,3927,2064.2452468483384
A-n32-k5.vrp,4,,TIMESPAN,8,2695,1566.1608959150938
A-n32-k5.vrp,4,,DIST,8,4036,1657.95121675082

A-n32-k5.vrp,4,,ROUTES,9,4809,2321.003474839748
A-n32-k5.vrp,4,,TIMESPAN,7,3012,1625.0119011310114
A-n32-k5.vrp,4,,DIST,7,2782,1302.552819707237

A-n32-k5.vrp,4,,ROUTES,9,4534,2336.9333783634584
A-n32-k5.vrp,4,,TIMESPAN,6,2775,1743.6642807308735
A-n32-k5.vrp,4,,DIST,8,3940,1553.9872945712887

A-n32-k5.vrp,4,,ROUTES,8,4363,2366.2187638926307
A-n32-k5.vrp,4,,TIMESPAN,7,2551,1603.7903792780844
A-n32-k5.vrp,4,,DIST,8,3308,1666.5656571919199

A-n32-k5.vrp,4,,ROUTES,9,4676,2106.1403701489335
A-n32-k5.vrp,4,,TIMESPAN,6,2679,1539.389512816966
A-n32-k5.vrp,4,,DIST,9,3937,1719.5008695300232

A-n32-k5.vrp,4,,ROUTES,9,4286,2161.83770864023
A-n32-k5.vrp,4,,TIMESPAN,7,3014,1678.4702250495866
A-n32-k5.vrp,4,,DIST,6,3022,1593.9367964154317

A-n32-k5.vrp,4,,ROUTES,8,4263,2252.5715649998597
A-n32-k5.vrp,4,,TIMESPAN,7,2748,1589.4549053211897
A-n32-k5.vrp,4,,DIST,7,3202,1573.8555237015685

A-n32-k5.vrp,4,,ROUTES,9,4679,2188.586125476246
A-n32-k5.vrp,4,,TIMESPAN,12,2566,2019.0001019607644
A-n32-k5.vrp,4,,DIST,9,4376,1733.346820289564

A-n32-k5.vrp,4,,ROUTES,8,4672,2487.8887755541564
A-n32-k5.vrp,4,,TIMESPAN,8,2845,1518.3640358937369
A-n32-k5.vrp,4,,DIST,9,3850,1645.4233294412272

A-n33-k5.vrp,4,,ROUTES,8,3804,1748.149816905204
A-n33-k5.vrp,4,,TIMESPAN,11,2191,1262.9835536472494
A-n33-k5.vrp,4,,DIST,8,2982,1217.8467566133247

A-n33-k5.vrp,4,,ROUTES,8,3846,1825.645535479469
A-n33-k5.vrp,4,,TIMESPAN,14,2299,1549.9230705552354
A-n33-k5.vrp,4,,DIST,9,3663,1274.6268532555857

A-n33-k5.vrp,4,,ROUTES,8,4357,1941.4902528327173
A-n33-k5.vrp,4,,TIMESPAN,9,2179,1287.7683589786018
A-n33-k5.vrp,4,,DIST,8,2626,1214.581906712737

A-n33-k5.vrp,4,,ROUTES,8,4447,1952.8709502010324
A-n33-k5.vrp,4,,TIMESPAN,8,2348,1372.3439250484819
A-n33-k5.vrp,4,,DIST,8,3239,1084.4951964973804

A-n33-k5.vrp,4,,ROUTES,8,4227,1880.24897570465
A-n33-k5.vrp,4,,TIMESPAN,14,2427,1521.021344821319
