FixedVehCost,CostperDel,StaffCost,VehRunCost,Emissions,DelsByCycle,DistByCycle,Cycles,Vans
624.0,1.9600304138560167,1944.8000000000004,104.68148449960623,0.0,1.0,1.0,39,0,
624.0,2.187520931343868,2255.4000000000005,104.37855035303546,0.0,1.0,1.0,39,0,
624.0,2.24919161046814,2340.6000000000004,103.29735667854278,0.0,1.0,1.0,39,0,
1200.0,1.5593632732307545,872.5999999999998,54.37150468674912,0.0,1.0,1.0,75,0,
1184.0,1.5818512348955924,917.5999999999996,56.045084397588376,0.0,1.0,1.0,74,0,
1088.0,1.6605790011469528,1114.1999999999998,62.82975756444399,0.0,1.0,1.0,68,0,
816.0,1.6450278551238668,1339.5999999999997,88.2179943889549,0.0,1.0,1.0,51,0,
1236.0,1.679119297830162,978.1999999999997,76.11872224034086,23571.29746466388,0.9714076246334311,0.9752793836662498,67,1,
1156.0,1.7174904879575552,1095.9999999999998,90.65702557410559,31076.979570102136,0.967008797653959,0.9718373889144553,62,1,
1272.0,1.78008829023345,1013.9999999999998,142.040427878426,99352.42141520983,0.9303519061583577,0.916288944759916,59,2,
1136.0,1.6941237580673196,1115.9999999999998,58.78480600382438,0.0,1.0,1.0,71,0,
1220.0,1.8703088224200952,1239.1999999999998,91.90123378100976,39731.904372992765,0.9618768328445748,0.9614472008476209,66,1,
1240.0,1.971916328354815,1315.9999999999998,133.69387187596777,91309.4076455638,0.9420821114369502,0.9199531987934039,57,2,
1240.0,1.9653411435906842,1293.7999999999997,146.92531985769358,113916.16784848258,0.9244868035190615,0.8972241273447107,57,2,
1240.0,1.9241731480390643,1235.5999999999997,148.9721739252838,113916.16784848258,0.9244868035190615,0.9001450330435655,57,2,
1252.0,1.9966397965338467,1400.2,71.21668247216664,15631.589979134056,0.9582111436950147,0.983730892645319,68,1,
1208.0,2.074191484008481,1528.6,92.59718418756864,34921.31039132585,0.9442815249266863,0.9680524148091064,55,2,
1256.0,2.0151032867232535,1382.2,110.40088309051802,64285.6290575895,0.8936950146627566,0.9394042724645875,58,2,
1256.0,2.059989760755536,1422.8,131.0260336705516,96438.5912908494,0.9215542521994134,0.9075868733577431,58,2,
1256.0,2.123065684328679,1495.2,144.66159342431823,113916.16784848258,0.9244868035190615,0.893788087800669,58,2,
1208.0,2.0506750950923727,1439.8,149.32082970599626,113916.16784848258,0.9244868035190615,0.900626103483695,55,2,
1024.0,1.9268910916131814,1538.8000000000002,65.47944896037947,0.0,1.0,1.0,64,0,
1272.0,2.1473891668840532,1557.5999999999997,99.43882362984894,45159.62981455549,0.9648093841642229,0.9586413510887758,59,2,
1176.0,2.091663257268982,1562.7999999999995,114.22868291489215,62926.95144546227,0.9332844574780058,0.944609675306599,53,2,
1224.0,2.152012673261814,1560.8,150.5452863291142,113916.16784848258,0.9244868035190615,0.9022794782730311,56,2,
1124.0,2.1833356482215156,1776.8000000000002,77.26982417414716,13211.927411244737,0.9772727272727273,0.9877959601990779,60,1,
1092.0,2.16711143397072,1761.5999999999992,102.33999593606289,42780.97666756413,0.9582111436950147,0.9632247549608803,58,1,
1096.0,2.195151405466108,1770.4,127.78651705577082,66352.274132228,0.9296187683284457,0.949510094031054,48,2,
1112.0,2.2054791045039397,1759.2,137.07349854337357,76745.66121229104,0.9479472140762464,0.943154126120025,49,2,
928.0,2.214709871768167,2017.2000000000003,75.66426509177919,0.0,1.0,1.0,58,0,
832.0,2.134822533239546,1990.2,89.69793533874073,0.0,1.0,1.0,52,0,
1272.0,2.230320838730966,1688.6000000000001,81.5576240290373,17221.979939720364,0.9750733137829912,0.9844510494947544,59,2,
1240.0,2.2442366531692275,1716.1999999999998,104.93879492282686,50117.096810474424,0.9369501466275659,0.9554901466140898,57,2,
1260.0,2.2344676820006173,1658.3999999999999,129.41391824884215,62997.57063002891,0.8929618768328446,0.9542116394189863,48,3,
1208.0,2.2203795534919397,1699.2000000000005,121.39771096300544,71607.46585160686,0.9252199413489736,0.9380954452155454,55,2,
1276.0,2.2910640032539864,1702.9999999999998,146.0113004384375,95601.30676016894,0.9281524926686217,0.925883853576852,49,3,
1276.0,2.2900440137753586,1672.4,175.220034789589,133332.01840967574,0.9149560117302052,0.9011500736425506,49,3,
1240.0,2.3327146105958523,1858.8000000000002,83.02272885274245,17221.979939720364,0.9750733137829912,0.9847701572052794,57,2,
1192.0,2.2632744874549684,1797.0000000000005,98.1064008885763,39952.657051535236,0.9303519061583577,0.964534191838599,54,2,
1176.0,2.240408466973833,1765.3999999999996,114.51714895230783,58201.665716333286,0.9406158357771262,0.9511400538494595,53,2,
1260.0,2.3300539038946106,1771.1999999999998,146.993524912249,97444.9888853902,0.8966275659824047,0.924209557298932,48,3,
1176.0,2.266277278691356,1778.0,137.2022081350092,81754.5151371047,0.9347507331378299,0.9370397330512482,53,2,
1260.0,2.3467638224698226,1764.0,176.98585384883765,133332.01840967574,0.9149560117302052,0.9031582683598706,48,3,
912.0,2.2186649778345267,2038.4000000000003,75.85902976629446,0.0,1.0,1.0,57,0,
1012.0,2.272793350550171,1991.4000000000003,96.69013015043365,23571.29746466388,0.9714076246334311,0.9815756941235723,53,1,
1260.0,2.5083317435600856,2028.1999999999996,133.16449821595737,72465.56396226729,0.8922287390029325,0.9456757123330434,48,3,
1208.0,2.431005739377635,1990.4000000000003,117.4918285110934,57214.14885922774,0.9714076246334311,0.9541876026152549,55,2,
1148.0,2.4958789166002746,2121.6000000000004,134.7788422427742,55839.124796060176,0.9567448680351907,0.9636799383155977,41,3,
1016.0,2.3058957973393164,1986.8000000000002,142.44186757082767,84451.05971300002,0.9259530791788856,0.9375663459212681,43,2,
1216.0,2.6784957415731485,2289.8,147.6681915057743,63990.36740486084,0.9479472140762464,0.9613203365338605,35,4,
1348.0,1.6040535165883214,775.3999999999997,64.52899662647087,15027.143441120139,0.9934017595307918,0.9825539407618818,74,1,
1300.0,1.6622616552312934,897.9999999999995,69.32489773548487,15027.143441120139,0.9934017595307918,0.9839678994939656,71,1,
1348.0,1.6810992150713355,878.7999999999997,66.21932935730192,14914.014027082045,0.9956011730205279,0.9832301360102068,74,1,
1892.0,2.0563982791658195,821.7999999999996,91.12725278217796,43550.47917379459,0.9354838709677419,0.955445510211671,67,5,
1908.0,2.063259357688164,806.1999999999996,100.08576388665624,58413.48442314827,0.9384164222873901,0.939173796568751,68,5,
1332.0,1.7129347345946186,938.3999999999996,66.0429779870599,14914.014027082045,0.9956011730205279,0.9831772957657269,73,1,
1744.0,2.0854483450445866,1015.1999999999996,85.35154264081669,38966.28051266918,0.9296187683284457,0.9583261366617741,68,4,
1368.0,1.8690729284289527,1088.3999999999999,93.01547437709155,42850.16622610744,0.9538123167155426,0.957777610428239,65,2,
1680.0,2.0769612079622006,1059.1999999999998,93.7750876604418,46061.88140978513,0.9340175953079178,0.9535916925230291,64,4,
1696.0,2.03302595168489,969.5999999999999,107.4473980981896,73394.46394859682,0.8826979472140762,0.9199315087644644,65,4,
1532.0,1.8857464761079983,931.1999999999999,108.95819341130964,69174.59914859578,0.9545454545454546,0.9298239587598548,65,3,
1860.0,2.133380811120963,935.3999999999999,114.53142636899422,80950.4974221939,0.9266862170087976,0.914609852901295,65,5,
1896.0,2.214763790274454,980.5999999999999,144.33780993435525,110746.06971849172,0.8768328445747801,0.8994431509943858,57,6,
