Key,FixedVehCost,CostperDel,StaffCost,VehRunCost,Emissions,DelsByCycle,DistByCycle,Cycles,Vans
0:2:7:1:0:9:9:4:0,640.0,2.820166127981564,1679.6000000000001,142.40502972790537,0.0,1.0,1.0,40,0,
0:3:7:1:0:9:9:4:0,640.0,2.8558206703561324,1707.9999999999998,145.13144522090363,0.0,1.0,1.0,40,0,
0:3:8:1:0:9:9:4:0,640.0,3.065925445530027,1905.0000000000002,131.5529139477131,0.0,1.0,1.0,40,0,
0:3:9:1:0:9:9:4:0,624.0,3.1345039881119674,1988.8,123.62198162174737,0.0,1.0,1.0,39,0,
0:4:9:1:0:9:9:4:0,640.0,4.065332001315292,2772.4,136.63483714824937,0.0,1.0,1.0,40,0,
1:2:7:1:0:9:9:4:0,672.0,2.8470267956574458,1678.3999999999996,135.05439260895062,0.0,1.0,1.0,42,0,
1:3:7:1:0:8:9:5:0,1096.0,3.363770960702204,1640.6000000000001,199.97204869302416,114641.53982493267,0.8957617411225659,0.9409336047351461,48,2,
1:3:7:1:0:9:9:5:0,1260.0,3.659171518007702,1726.3999999999996,208.05673522072414,126788.70181345943,0.9072164948453608,0.9346106047992374,48,3,
1:3:7:2:0:8:9:4:0,1000.0,3.3511806863016016,1706.4,219.180739141298,134173.29690549575,0.870561282932417,0.9341050172095055,42,2,
1:3:7:2:0:8:9:4:1,1296.0,3.6173099016558976,1647.3999999999999,214.5115441455992,132332.3117986502,0.868270332187858,0.9332298116992711,40,4,
1:3:7:2:0:9:9:5:0,1244.0,3.6078883209688866,1686.9999999999995,218.68650420583836,136824.4895522269,0.9198167239404352,0.9315868038840627,47,3,
1:3:7:2:1:8:9:5:0,1228.0,3.671556652398639,1745.2,232.068957544012,150214.01999299924,0.8625429553264605,0.9273866161507633,46,3,
1:3:7:2:1:9:9:5:0,1260.0,3.632283975441127,1683.9999999999998,226.9839105601041,155440.45895928453,0.9312714776632303,0.9195531130834461,48,3,
1:3:8:1:0:8:9:5:0,1244.0,3.713775866369307,1799.7999999999995,198.32633134040566,115644.86806380791,0.8831615120274914,0.9392649881099353,47,3,
