
A-n32-k5.vrp,11,,ROUTES,5,3057,2034.709429570655
A-n32-k5.vrp,11,,TIMESPAN,5,2197,1450.741440068534
A-n32-k5.vrp,11,,DIST,5,2392,1606.5888836346514

A-n32-k5.vrp,11,,ROUTES,5,2985,1963.0861287053833
A-n32-k5.vrp,11,,TIMESPAN,5,2605,1720.4636082494974
A-n32-k5.vrp,11,,DIST,5,2178,1465.6404645549333

A-n32-k5.vrp,11,,ROUTES,5,3056,2049.9238148503287
A-n32-k5.vrp,11,,TIMESPAN,5,2333,1552.7998661071717
A-n32-k5.vrp,11,,DIST,5,2373,1557.8157669114046

A-n32-k5.vrp,11,,ROUTES,5,2752,1785.140236015468
A-n32-k5.vrp,11,,TIMESPAN,5,2422,1610.8101049562044
A-n32-k5.vrp,11,,DIST,5,2539,1615.2269028506305

A-n32-k5.vrp,11,,ROUTES,5,2912,1943.4479363616363
A-n32-k5.vrp,11,,TIMESPAN,5,2401,1586.4455005873945
A-n32-k5.vrp,11,,DIST,6,2034,1370.7590095248881

A-n32-k5.vrp,11,,ROUTES,5,3399,2228.895251276592
A-n32-k5.vrp,11,,TIMESPAN,8,2339,1573.3839723414026
A-n32-k5.vrp,11,,DIST,6,2115,1385.1857181532728

A-n32-k5.vrp,11,,ROUTES,5,2940,1972.3494040868723
A-n32-k5.vrp,11,,TIMESPAN,10,2457,1650.557727141189
A-n32-k5.vrp,11,,DIST,5,2415,1622.1871704765638

A-n32-k5.vrp,11,,ROUTES,5,2840,1861.8369657006574
A-n32-k5.vrp,11,,TIMESPAN,5,2470,1648.0393632699643
A-n32-k5.vrp,11,,DIST,5,2264,1486.6337820465244

A-n32-k5.vrp,11,,ROUTES,5,3167,2072.089124247255
A-n32-k5.vrp,11,,TIMESPAN,5,2236,1480.0318596315435
A-n32-k5.vrp,11,,DIST,5,2444,1576.7725468722494

A-n32-k5.vrp,11,,ROUTES,5,3328,2231.730912331749
A-n32-k5.vrp,11,,TIMESPAN,10,2296,2112.672948680391
A-n32-k5.vrp,11,,DIST,5,2368,1468.7221211002334

A-n33-k5.vrp,11,,ROUTES,5,2541,1709.3814425044604
A-n33-k5.vrp,11,,TIMESPAN,10,1950,1304.3380421475863
A-n33-k5.vrp,11,,DIST,6,1826,1211.4921782628903

A-n33-k5.vrp,11,,ROUTES,5,2740,1841.6317731721356
A-n33-k5.vrp,11,,TIMESPAN,5,1662,1087.714247032025
A-n33-k5.vrp,11,,DIST,5,1881,1267.9508460517031

A-n33-k5.vrp,11,,ROUTES,5,2878,1931.7671871851367
A-n33-k5.vrp,11,,TIMESPAN,5,1800,1197.2664367105895
A-n33-k5.vrp,11,,DIST,5,1740,1096.5158473278823

A-n33-k5.vrp,11,,ROUTES,5,2616,1747.7083098284202
A-n33-k5.vrp,11,,TIMESPAN,5,1840,1217.9954269807292
A-n33-k5.vrp,11,,DIST,5,1687,1101.498988953663

A-n33-k5.vrp,11,,ROUTES,5,2790,1840.6331409603308
A-n33-k5.vrp,11,,TIMESPAN,5,1628,1043.820278031255
A-n33-k5.vrp,11,,DIST,5,1808,1184.6827556020753

A-n33-k5.vrp,11,,ROUTES,5,2860,1862.955237742086
A-n33-k5.vrp,11,,TIMESPAN,10,2023,1364.3964006732058
A-n33-k5.vrp,11,,DIST,5,1720,1106.055802357651

A-n33-k5.vrp,11,,ROUTES,5,2606,1653.271615096147
A-n33-k5.vrp,11,,TIMESPAN,5,1871,1261.1343254702044
A-n33-k5.vrp,11,,DIST,9,1808,1220.8116325189224

A-n33-k5.vrp,11,,ROUTES,5,3030,2024.6956569795634
A-n33-k5.vrp,11,,TIMESPAN,5,1621,1080.2492224642383
A-n33-k5.vrp,11,,DIST,5,1875,1137.5526846768348

A-n33-k5.vrp,11,,ROUTES,5,2563,1663.1832458590654
A-n33-k5.vrp,11,,TIMESPAN,5,1778,1184.3917657070779
A-n33-k5.vrp,11,,DIST,5,1728,1094.1938081093845

A-n33-k5.vrp,11,,ROUTES,5,2688,1753.636170109463
A-n33-k5.vrp,11,,TIMESPAN,6,1806,1219.3902385344081
A-n33-k5.vrp,11,,DIST,5,1664,1121.0554689932055

A-n33-k6.vrp,11,,ROUTES,6,2495,1659.6190675458336
A-n33-k6.vrp,11,,TIMESPAN,6,1893,1249.8826964326383
A-n33-k6.vrp,11,,DIST,7,1860,1150.3771712976006

A-n33-k6.vrp,11,,ROUTES,6,2751,1758.8766543253023
A-n33-k6.vrp,11,,TIMESPAN,6,1855,1244.156565401939
A-n33-k6.vrp,11,,DIST,9,1914,1276.4840241526754

A-n33-k6.vrp,11,,ROUTES,6,2842,1907.905670934656
A-n33-k6.vrp,11,,TIMESPAN,6,1945,1234.054909370345
A-n33-k6.vrp,11,,DIST,6,1789,1135.9683872677779

A-n33-k6.vrp,11,,ROUTES,6,2987,1934.802559415213
A-n33-k6.vrp,11,,TIMESPAN,6,1934,1278.7373636655636
A-n33-k6.vrp,11,,DIST,7,2044,1293.5822684004274

A-n33-k6.vrp,11,,ROUTES,6,2432,1546.1784577749277
A-n33-k6.vrp,11,,TIMESPAN,10,1803,1214.8586705195212
A-n33-k6.vrp,11,,DIST,6,1977,1266.7029701879037

A-n33-k6.vrp,11,,ROUTES,6,2844,1860.1138459194806
A-n33-k6.vrp,11,,TIMESPAN,6,1863,1253.916093466051
A-n33-k6.vrp,11,,DIST,6,1717,1117.166497129384

A-n33-k6.vrp,11,,ROUTES,6,2540,1672.647053220085
A-n33-k6.vrp,11,,TIMESPAN,6,1952,1312.3682787256491
A-n33-k6.vrp,11,,DIST,7,2117,1223.831610112437

A-n33-k6.vrp,11,,ROUTES,6,2540,1668.1675814539872
A-n33-k6.vrp,11,,TIMESPAN,8,1870,1260.168820979248
A-n33-k6.vrp,11,,DIST,7,1857,1114.058227258349

A-n33-k6.vrp,11,,ROUTES,6,2400,1573.156111207662
A-n33-k6.vrp,11,,TIMESPAN,6,1775,1197.2721900350728
A-n33-k6.vrp,11,,DIST,7,1848,1120.8927401195126

A-n33-k6.vrp,11,,ROUTES,6,2535,1647.8661384027512
A-n33-k6.vrp,11,,TIMESPAN,6,1697,1142.2962222929038
A-n33-k6.vrp,11,,DIST,12,1795,1200.8858084610522

A-n34-k5.vrp,11,,ROUTES,5,2889,1860.642309397505
A-n34-k5.vrp,11,,TIMESPAN,5,2203,1455.3118411847104
A-n34-k5.vrp,11,,DIST,5,2085,1397.134782815068

A-n34-k5.vrp,11,,ROUTES,5,2862,1858.0334521006855
A-n34-k5.vrp,11,,TIMESPAN,5,2205,1480.971312368624
A-n34-k5.vrp,11,,DIST,5,2250,1386.6637125466718

A-n34-k5.vrp,11,,ROUTES,5,2855,1835.7292846582427
A-n34-k5.vrp,11,,TIMESPAN,5,2215,1463.9313017864815
A-n34-k5.vrp,11,,DIST,5,2323,1535.0336422516793

A-n34-k5.vrp,11,,ROUTES,5,2773,1862.366101128244
A-n34-k5.vrp,11,,TIMESPAN,5,2182,1431.9238200324469
A-n34-k5.vrp,11,,DIST,5,2276,1469.450369214277

A-n34-k5.vrp,11,,ROUTES,5,2884,1879.8943732587963
A-n34-k5.vrp,11,,TIMESPAN,5,2113,1421.8599027064752
A-n34-k5.vrp,11,,DIST,6,2241,1501.9362548175702

A-n34-k5.vrp,11,,ROUTES,5,2692,1786.4480769512347
A-n34-k5.vrp,11,,TIMESPAN,5,2186,1454.0674108884689
A-n34-k5.vrp,11,,DIST,6,2028,1345.2036901650883

A-n34-k5.vrp,11,,ROUTES,5,3300,2216.4847578709296
A-n34-k5.vrp,11,,TIMESPAN,7,2149,1440.84262830811
A-n34-k5.vrp,11,,DIST,5,2093,1392.8195767817547

A-n34-k5.vrp,11,,ROUTES,5,2542,1687.1264584214975
A-n34-k5.vrp,11,,TIMESPAN,5,1994,1327.556371453019
A-n34-k5.vrp,11,,DIST,5,2121,1370.3542365938636

A-n34-k5.vrp,11,,ROUTES,5,3058,2051.368800767251
A-n34-k5.vrp,11,,TIMESPAN,5,2238,1503.1190411681725
A-n34-k5.vrp,11,,DIST,5,1972,1287.7433244667639

A-n34-k5.vrp,11,,ROUTES,5,2716,1745.227200443951
A-n34-k5.vrp,11,,TIMESPAN,6,1986,1288.0474253436637
A-n34-k5.vrp,11,,DIST,5,1978,1332.989017514742

A-n36-k5.vrp,11,,ROUTES,5,3091,2023.7231886561192
A-n36-k5.vrp,11,,TIMESPAN,5,2457,1650.571816737106
A-n36-k5.vrp,11,,DIST,5,2475,1662.1906994570616

A-n36-k5.vrp,11,,ROUTES,5,3222,2087.6116017184204
A-n36-k5.vrp,11,,TIMESPAN,5,2288,2076.226461931869
A-n36-k5.vrp,11,,DIST,5,2573,1662.1723329413576

A-n36-k5.vrp,11,,ROUTES,5,3243,2087.07038485622
A-n36-k5.vrp,11,,TIMESPAN,5,2171,1447.6702338581504
A-n36-k5.vrp,11,,DIST,5,2510,1673.1714953025526

A-n36-k5.vrp,11,,ROUTES,5,2962,1951.3794449103075
A-n36-k5.vrp,11,,TIMESPAN,5,2500,1656.622209401979
A-n36-k5.vrp,11,,DIST,5,2512,1579.4847530211853

A-n36-k5.vrp,11,,ROUTES,5,3345,2157.968067293156
A-n36-k5.vrp,11,,TIMESPAN,5,2606,1732.2623973155441
A-n36-k5.vrp,11,,DIST,5,2490,1655.6975076399835

A-n36-k5.vrp,11,,ROUTES,5,3164,2068.3503974256946
A-n36-k5.vrp,11,,TIMESPAN,5,2411,1586.3803032814012
A-n36-k5.vrp,11,,DIST,5,2316,1559.3507271976714

A-n36-k5.vrp,11,,ROUTES,5,3515,2359.5307589989957
A-n36-k5.vrp,11,,TIMESPAN,5,2377,1599.4322471707585
A-n36-k5.vrp,11,,DIST,5,2558,1719.7195204055868

A-n36-k5.vrp,11,,ROUTES,5,3165,2114.1482436798333
A-n36-k5.vrp,11,,TIMESPAN,6,2432,2269.4829855995167
A-n36-k5.vrp,11,,DIST,5,2537,1680.9221136947187

A-n36-k5.vrp,11,,ROUTES,5,3078,2005.8031173095367
A-n36-k5.vrp,11,,TIMESPAN,5,2367,1512.0654894199936
A-n36-k5.vrp,11,,DIST,6,2648,1713.9648686858823

A-n36-k5.vrp,11,,ROUTES,5,3114,2061.3552662121992
A-n36-k5.vrp,11,,TIMESPAN,12,2325,2205.922814754448
A-n36-k5.vrp,11,,DIST,5,2421,1565.6662575699788

A-n37-k5.vrp,11,,ROUTES,5,2988,1985.720821469199
A-n37-k5.vrp,11,,TIMESPAN,5,2180,1454.2928355322542
A-n37-k5.vrp,11,,DIST,5,2017,1239.5805861689657

A-n37-k5.vrp,11,,ROUTES,5,3037,1973.2716785041275
A-n37-k5.vrp,11,,TIMESPAN,5,2045,1375.1546967625761
A-n37-k5.vrp,11,,DIST,5,2041,1299.4924473998378

A-n37-k5.vrp,11,,ROUTES,5,2935,1878.7171570571636
A-n37-k5.vrp,11,,TIMESPAN,5,2178,1432.7231629906817
A-n37-k5.vrp,11,,DIST,5,2134,1297.9344829803629

A-n37-k5.vrp,11,,ROUTES,5,2723,1752.5295415252133
A-n37-k5.vrp,11,,TIMESPAN,5,2016,1337.5169806472657
A-n37-k5.vrp,11,,DIST,5,1990,1331.3543585710574

A-n37-k5.vrp,11,,ROUTES,5,3181,2077.3729193495137
A-n37-k5.vrp,11,,TIMESPAN,5,1895,1271.727389555431
A-n37-k5.vrp,11,,DIST,6,2088,1326.8512224301521

A-n37-k5.vrp,11,,ROUTES,5,2610,1641.1709501925343
A-n37-k5.vrp,11,,TIMESPAN,5,2019,1297.1844212120443
A-n37-k5.vrp,11,,DIST,5,1905,1244.632427990656

A-n37-k5.vrp,11,,ROUTES,5,2960,1983.0061609330876
A-n37-k5.vrp,11,,TIMESPAN,5,1926,1277.5421475466953
A-n37-k5.vrp,11,,DIST,5,1935,1239.9067604114641

A-n37-k5.vrp,11,,ROUTES,5,2893,1921.3922114101235
A-n37-k5.vrp,11,,TIMESPAN,5,2004,1314.3945686061431
A-n37-k5.vrp,11,,DIST,5,1913,1233.479765334077

A-n37-k5.vrp,11,,ROUTES,5,2590,1738.374651486531
A-n37-k5.vrp,11,,TIMESPAN,6,1995,1336.0001214318465
A-n37-k5.vrp,11,,DIST,12,2065,1358.9882394753402

A-n37-k5.vrp,11,,ROUTES,5,2727,1728.0840117271077
A-n37-k5.vrp,11,,TIMESPAN,8,1897,1210.4290099679279
A-n37-k5.vrp,11,,DIST,11,2059,1297.7693439035713

A-n37-k6.vrp,11,,ROUTES,6,3258,2173.8612614091044
A-n37-k6.vrp,11,,TIMESPAN,7,2795,1868.1059822338436
A-n37-k6.vrp,11,,DIST,7,2703,1739.1293809521935

A-n37-k6.vrp,11,,ROUTES,6,2979,1966.6657842805553
A-n37-k6.vrp,11,,TIMESPAN,8,2812,1858.4774921626963
A-n37-k6.vrp,11,,DIST,8,2324,1505.2003056778638

A-n37-k6.vrp,11,,ROUTES,6,2755,1849.0952699782938
A-n37-k6.vrp,11,,TIMESPAN,7,2601,1642.292325144258
A-n37-k6.vrp,11,,DIST,6,2602,1681.5296014780229

A-n37-k6.vrp,11,,ROUTES,6,3239,2173.810215709571
A-n37-k6.vrp,11,,TIMESPAN,7,2680,1799.0563564666595
A-n37-k6.vrp,11,,DIST,7,2623,1703.9265973294646

A-n37-k6.vrp,11,,ROUTES,6,3492,2275.3484115600413
A-n37-k6.vrp,11,,TIMESPAN,6,2685,1776.6835506051857
A-n37-k6.vrp,11,,DIST,7,2760,1591.390388747096

A-n37-k6.vrp,11,,ROUTES,6,3234,2089.2803921758314
A-n37-k6.vrp,11,,TIMESPAN,6,2613,1756.0004695568268
A-n37-k6.vrp,11,,DIST,7,2691,1782.1579476260363

A-n37-k6.vrp,11,,ROUTES,6,3465,2197.8677419630685
A-n37-k6.vrp,11,,TIMESPAN,7,2643,1776.9525437113748
A-n37-k6.vrp,11,,DIST,7,2651,1703.1645782375103

A-n37-k6.vrp,11,,ROUTES,6,3405,2284.3036657477164
A-n37-k6.vrp,11,,TIMESPAN,7,2614,1664.4486252426234
A-n37-k6.vrp,11,,DIST,6,2597,1742.7841099420518

A-n37-k6.vrp,11,,ROUTES,6,3223,2103.909445750969
A-n37-k6.vrp,11,,TIMESPAN,7,2423,1600.333164946805
A-n37-k6.vrp,11,,DIST,7,2600,1695.7641406344023

A-n37-k6.vrp,11,,ROUTES,6,3361,2122.575279438857
A-n37-k6.vrp,11,,TIMESPAN,6,2472,1662.2824255497628
A-n37-k6.vrp,11,,DIST,7,2496,1651.5217059133643

A-n38-k5.vrp,11,,ROUTES,5,2976,1937.9692922247568
A-n38-k5.vrp,11,,TIMESPAN,6,2286,1487.0507098003684
A-n38-k5.vrp,11,,DIST,7,2085,1264.6600438532853

A-n38-k5.vrp,11,,ROUTES,5,3219,2161.5039977465285
A-n38-k5.vrp,11,,TIMESPAN,7,2140,1442.4462243890657
A-n38-k5.vrp,11,,DIST,5,2179,1419.8590572957582

A-n38-k5.vrp,11,,ROUTES,5,3025,2006.26862791654
A-n38-k5.vrp,11,,TIMESPAN,6,1879,1217.9052526512583
A-n38-k5.vrp,11,,DIST,7,2231,1466.4028546605819

A-n38-k5.vrp,11,,ROUTES,5,3074,2036.2416334436946
A-n38-k5.vrp,11,,TIMESPAN,6,2242,1461.0141858126221
A-n38-k5.vrp,11,,DIST,6,2326,1474.5723598362306

A-n38-k5.vrp,11,,ROUTES,5,3106,2033.8678469458168
A-n38-k5.vrp,11,,TIMESPAN,8,2306,1550.2366876203419
A-n38-k5.vrp,11,,DIST,6,2378,1503.919752529658

A-n38-k5.vrp,11,,ROUTES,5,3063,1993.8896298578807
A-n38-k5.vrp,11,,TIMESPAN,7,2438,1534.6613389635063
A-n38-k5.vrp,11,,DIST,8,2166,1346.3539365579593

A-n38-k5.vrp,11,,ROUTES,5,2900,1883.8887920857965
A-n38-k5.vrp,11,,TIMESPAN,6,2273,1523.8492017580518
A-n38-k5.vrp,11,,DIST,5,2533,1624.4045028712028

A-n38-k5.vrp,11,,ROUTES,5,3131,2086.689630841711
A-n38-k5.vrp,11,,TIMESPAN,6,2173,1463.1050137416867
A-n38-k5.vrp,11,,DIST,6,2307,1542.0057706947132

A-n38-k5.vrp,11,,ROUTES,5,3250,2137.1454050164534
A-n38-k5.vrp,11,,TIMESPAN,6,2120,1365.3198183230465
