Key,FixedVehCost,CostperDel,StaffCost,VehRunCost,Emissions,DelsByCycle,DistByCycle,Cycles,Vans
0:3:8:1:0:9:9:4:0,448.0,2.7629601714241865,1344.0,97.86475725414368,0.0,1.0,1.0,28,0,
0:3:9:1:0:9:9:4:0,448.0,3.0158243740726474,1519.8000000000002,95.02387186569062,0.0,1.0,1.0,28,0,
1:2:7:1:0:9:9:5:0,592.0,2.575943840727738,1082.4,87.54558705777282,0.0,1.0,1.0,37,0,
1:3:7:1:0:8:9:5:0,772.0,3.048038735885782,1188.2,124.65849534587495,66401.07797661658,0.8888888888888888,0.9474716170968847,38,1,
1:3:7:1:0:9:9:6:0,736.0,2.7867102360638727,1094.8,75.30980146768898,0.0,1.0,1.0,46,0,
1:3:7:2:0:9:9:5:0,888.0,3.169535198545986,1140.8000000000002,139.16207580545426,81719.56236334865,0.9444444444444444,0.9385533919069615,35,2,
1:3:7:2:1:8:8:5:0,888.0,3.2838866535994478,1178.7999999999997,179.37847106202284,145333.24206258095,0.8538011695906432,0.8870135645091684,35,2,
1:3:7:2:1:8:9:5:0,772.0,3.079097098628171,1193.7999999999997,140.3024154616692,90706.53627409982,0.8859649122807017,0.9275408698579328,38,1,
1:3:7:2:1:9:9:5:0,888.0,3.242532396972454,1172.1999999999998,157.69215952915872,110798.00702386476,0.9210526315789473,0.9155699354211712,35,2,
1:3:8:1:0:8:9:5:0,772.0,3.0676823366464543,1202.4,123.89471826617427,66401.07797661658,0.8888888888888888,0.9469640292416508,38,1,
1:3:8:1:0:9:9:6:0,688.0,2.966517149694937,1264.7999999999997,76.29773039133721,0.0,1.0,1.0,43,0,
1:3:8:2:0:8:9:4:0,872.0,3.4297522772576268,1339.0000000000005,134.95055764421627,75680.09692328036,0.8611111111111112,0.9430050995978894,34,2,
1:3:8:2:0:9:9:5:0,888.0,3.3868814350729672,1291.6000000000001,137.02690158990964,84385.45587766542,0.9444444444444444,0.9334279967945628,35,2,
1:3:8:2:1:8:9:5:0,788.0,3.2119775459814783,1254.7999999999997,154.19264145133113,112396.70532660946,0.8771929824561403,0.9093404380781144,39,1,
1:3:8:2:1:9:9:5:0,820.0,3.2707030481194006,1270.7999999999997,146.36088491367025,91685.29077203054,0.935672514619883,0.9314412183673677,41,1,
