FixedVehCost,CostperDel,StaffCost,VehRunCost,Emissions,DelsByCycle,DistByCycle,Cycles,Vans
432.0,2.7280466142787754,1186.0,89.75718053851341,0.0,1.0,1.0,27,0,
416.0,2.817125722787316,1259.8,87.72070246486,0.0,1.0,1.0,26,0,
400.0,3.389850741371452,1638.6,83.44656409852891,0.0,1.0,1.0,25,0,
576.0,2.5574559643899715,946.4,78.56743370812215,0.0,1.0,1.0,36,0,
608.0,2.7854598207603134,1059.3999999999999,76.29784779595633,0.0,1.0,1.0,38,0,
528.0,2.8076839517790773,1155.2,74.4101538137024,0.0,1.0,1.0,33,0,
448.0,2.834175481555129,1240.4,85.79385145351092,0.0,1.0,1.0,28,0,
824.0,3.1530865907018417,1041.2,108.63220577935304,50866.028871732284,0.9233226837060703,0.9567637667642097,31,2,
824.0,3.129582805756263,996.7999999999998,138.31883640342093,83211.93665749887,0.9488817891373802,0.9360204772086628,31,2,
804.0,3.3670457995641656,1177.8,125.97067052716748,62925.82795749047,0.8945686900958466,0.9524035243196366,40,1,
608.0,3.037610152963938,1221.0000000000002,72.5439557554248,0.0,1.0,1.0,38,0,
804.0,3.3685013510534954,1171.3999999999996,133.28184575948842,76173.34687949941,0.8785942492012779,0.9412301475119894,40,1,
804.0,3.347729517837759,1161.6000000000001,130.07867816643704,76422.9881617321,0.939297124600639,0.9385034678769593,40,1,
840.0,3.459427517027013,1153.6,172.00162565891,138125.0630647219,0.8785942492012779,0.8891956876118037,32,2,
856.0,3.467183384620044,1167.2,147.25679877214745,100506.97859875014,0.8466453674121406,0.9200500055473553,33,2,
856.0,3.50691169926425,1201.6,137.72672373942083,92490.03241589849,0.9137380191693291,0.9224043030917735,33,2,
840.0,3.6615024857229717,1325.0000000000002,127.1005560625801,67320.58737288383,0.8993610223642172,0.9479322659994833,32,2,
608.0,3.1442381707957403,1288.4000000000003,71.89309491813314,0.0,1.0,1.0,38,0,
840.0,3.651180087084014,1314.2000000000003,131.43873451459245,81682.24955832383,0.8817891373801917,0.9323816551297318,32,2,
856.0,3.7327158783001817,1348.8000000000004,131.88013981591317,80390.67732296677,0.952076677316294,0.9345779614632419,33,2,
856.0,3.615126138376715,1222.6000000000001,184.46896262382373,159459.47647111595,0.8258785942492013,0.8688409665278066,33,2,
840.0,3.7570361017686253,1380.0,131.90459970715943,84112.56283127387,0.865814696485623,0.929279403175436,32,2,
840.0,3.6060721572032937,1284.6,132.80117040926208,83803.11507024163,0.902555910543131,0.9305620203011736,32,2,
692.0,3.957900056497412,1656.2000000000003,129.44543536737973,78973.4980784711,0.8961661341853036,0.9344835356591376,33,1,
840.0,3.98123639444199,1533.8000000000002,118.4539829206855,65075.668489928314,0.9201277955271565,0.9448511955406997,32,2,
824.0,3.9052402818878726,1489.8000000000002,130.88041646180807,76541.54507694423,0.889776357827476,0.9389694471092163,31,2,
708.0,4.0794151609548415,1715.8000000000004,129.9138907577308,76103.46621784322,0.9440894568690096,0.9388004060828162,34,1,
680.0,4.049555413653262,1668.0,187.02168894694196,156015.47510141256,0.8210862619808307,0.8793437890632887,22,2,
676.0,3.9342058352465847,1648.6000000000004,138.21285286436188,93334.05435885579,0.8833865814696485,0.9216086801427404,32,1,
828.0,4.137432940163797,1601.2000000000003,160.83302054253696,114974.71582101952,0.8722044728434505,0.9127237594230602,21,3,
856.0,3.8094769765983085,1348.1999999999998,180.53258735054132,139464.91361419493,0.9201277955271565,0.8980043663634846,33,2,
856.0,3.8908328146625464,1443.4000000000003,136.26134197875388,85519.82719418773,0.9009584664536742,0.9312164215625947,33,2,
844.0,4.4252809263217845,1717.2,209.02585987743703,183728.4065306713,0.7811501597444089,0.8634066390841864,22,3,
1084.0,3.6203070394893526,1054.1999999999998,128.11220672033528,79863.3168000399,0.8945686900958466,0.9320173260931619,37,3,
936.0,3.387334720358279,1073.8,110.67153494428261,54044.602694182504,0.9201277955271565,0.9539951914270934,38,2,
972.0,3.3435475837560222,1005.7999999999998,115.2607874312703,54022.67228458654,0.9313099041533547,0.9567017874787627,30,3,
1068.0,3.6558424750576557,1085.8,134.75738938609248,83167.18453624194,0.8865814696485623,0.9331812395321345,36,3,
888.0,3.3517746927554217,1080.6000000000001,129.61095766489387,77804.89019499844,0.9552715654952076,0.9362529447410161,35,2,
988.0,3.5010021752038596,1065.3999999999996,138.22736167761667,80513.39334489591,0.9361022364217252,0.9393737276087775,31,3,
904.0,3.447907480485951,1082.3999999999999,171.9900827842058,138112.79772563154,0.8306709265175719,0.889200940521448,36,2,
972.0,3.4055896488907966,994.4,165.4991202056386,131348.19451439535,0.8338658146964856,0.8919905325526143,30,3,
952.0,3.423080321843173,1044.0,146.8482814738262,101520.16646023127,0.8706070287539937,0.9181164172027715,39,2,
1052.0,3.664653179430868,1078.6,163.4728903237235,120492.21018680025,0.8993610223642172,0.9073239454025605,35,3,
872.0,3.3300612174251834,1066.6,146.01832210816448,96034.67184165776,0.9249201277955271,0.92528573387139,34,2,
1052.0,3.5469237405589906,1008.3999999999999,159.9742615899286,117772.26110474125,0.9265175718849841,0.9075446932386518,35,3,
1052.0,3.7471759283051553,1068.8000000000002,224.93213111902702,224891.05995931785,0.7587859424920128,0.8055569040829673,35,3,
1020.0,3.6395965568239896,1063.6000000000001,194.7874445718173,170321.71063488984,0.8865814696485623,0.8651441418439145,33,3,
920.0,3.4207762273281377,1095.1999999999998,126.20591830741444,75243.60982342507,0.8881789137380192,0.9369816438043358,37,2,
1052.0,3.7629527628890305,1174.2,129.408429568533,74209.3900440362,0.8913738019169329,0.9409061657360493,35,3,
920.0,3.483389317605714,1153.0000000000002,107.60171282117669,50866.028871732284,0.9233226837060703,0.9561554413991661,37,2,
1052.0,3.762155045922099,1177.0000000000002,126.10905874723373,78574.71227603714,0.9009584664536742,0.9320768629329934,35,3,
1084.0,3.779860368528946,1150.0000000000002,132.19259069912007,83167.18453624194,0.8865814696485623,0.9309266612242069,37,3,
952.0,3.4903264379274184,1103.2,129.7443501425639,77625.44785538096,0.9041533546325878,0.9366094261956046,39,2,
1052.0,3.773292883834273,1179.2000000000003,130.88134528025486,78574.71227603714,0.9009584664536742,0.936243098550142,35,3,
888.0,3.466162904574223,1098.8,183.0179782634637,159459.47647111595,0.8258785942492013,0.8663136902694296,35,2,
1020.0,3.7117846829126555,1119.0000000000002,184.57721150332245,165148.9954430675,0.8370607028753994,0.8572127425922873,33,3,
872.0,3.4710962404080603,1157.2000000000003,143.7062464954458,101520.16646023127,0.8706070287539937,0.9146918866459148,34,2,
1020.0,3.745475939622261,1191.8000000000002,132.8679382035354,86053.23755370732,0.8993610223642172,0.927311213626304,33,3,
1036.0,3.7678425261531125,1142.4000000000003,180.2694213718479,141638.44603315493,0.9105431309904153,0.894294639191006,34,3,
888.0,3.581581590208284,1212.2000000000003,141.87007547038573,96034.67184165776,0.9249201277955271,0.9212605316516392,35,2,
1084.0,3.7653595050997524,1128.8000000000002,144.31505019244437,98325.4850175415,0.9424920127795527,0.9203111609207701,37,3,
972.0,3.7884403900636388,1205.0000000000002,194.56368417983782,174875.89325286052,0.8450479233226837,0.8555600221668704,30,3,
888.0,3.786798907832356,1359.0000000000002,123.53611630305433,78836.45042309907,0.8945686900958466,0.929184283679837,35,2,
888.0,3.585177120684584,1253.4000000000003,102.92087754854916,48746.68422187306,0.9376996805111821,0.9560316698705131,35,2,
988.0,3.779308885883694,1258.6,119.24736256319223,58016.02380328564,0.9137380191693291,0.9542498902668937,31,3,
888.0,3.710502539684601,1304.4,130.37458984255986,77632.49258021537,0.8993610223642172,0.9371124817418947,35,2,
952.0,3.6944875155000894,1230.8,129.94918470305583,78787.92660595317,0.9424920127795527,0.935173405632286,39,2,
1004.0,3.783826116118455,1232.3999999999999,132.27514869015326,76166.26417114804,0.9057507987220448,0.9405071593946487,32,3,
920.0,3.7243896824900298,1223.1999999999998,188.2679412387589,145710.61793401628,0.8993610223642172,0.8976075788652566,37,2,
972.0,3.7634462161927504,1225.4,158.51733133666178,127363.1714391706,0.8482428115015974,0.8890688968921371,30,3,
872.0,3.6610524129429334,1285.8000000000002,134.01881050227604,85852.09208881094,0.889776357827476,0.9287085205288137,34,2,
972.0,3.763409333637873,1234.6000000000001,149.29424285730852,109250.78749323075,0.8769968051118211,0.9086407656608746,30,3,
904.0,3.6245684567831935,1231.2000000000003,133.77985394627902,85519.82719418773,0.9009584664536742,0.9289708765292252,36,2,
956.0,3.7619596905006647,1237.0000000000002,161.9867662534157,107364.09027411137,0.9361022364217252,0.9242354005913175,29,3,
1164.0,3.793457491684412,1085.2,125.50438979444174,65959.16029244466,0.9345047923322684,0.9485588861998921,42,3,
1296.0,3.990902696182568,1062.2,140.10508781028744,81426.58007813769,0.9009584664536742,0.9395945334133775,40,4,
1216.0,3.856546888405858,1018.5999999999999,179.5983521420672,154271.13962106782,0.8578274760383386,0.8708094817735239,35,4,
1264.0,3.880658164920511,1031.8,133.4920112402396,88896.41963497711,0.8881789137380192,0.9235839798721011,38,4,
1268.0,4.00585391473909,1070.4,169.26455062667014,123650.18447901783,0.8594249201277955,0.9089531142365714,28,5,
1264.0,4.015262621958041,1063.2,186.35440134573375,150467.05637071657,0.9201277955271565,0.887866483171554,38,4,
1248.0,3.923571232490004,1055.8000000000002,152.3555915387425,111080.75933036087,0.9073482428115016,0.9093032044488364,37,4,
1248.0,4.023488082411887,1074.2,196.50353958984095,175988.59484252622,0.8594249201277955,0.8568660910019554,37,4,
1268.0,4.046081670521287,1064.0000000000002,200.84712574632582,172734.02739240864,0.829073482428115,0.870433061256961,28,5,
1200.0,4.037222808391967,1204.0,123.30147805337103,64066.15611618511,0.8386581469648562,0.9494581999291087,34,4,
1052.0,3.8049609397591793,1204.6000000000004,125.30554828924579,78574.71227603714,0.9009584664536742,0.9313212418252653,35,3,
1248.0,4.151682030416156,1218.8000000000002,132.15295104051344,78024.49615573745,0.8833865814696485,0.937999064916093,37,4,
1052.0,3.814734390606827,1205.4000000000003,130.62372851987308,79074.37518409285,0.9041533546325878,0.9353430852275215,35,3,
1232.0,4.192966639979827,1202.8000000000002,189.99711662737135,167292.59991639561,0.7843450479233227,0.8628213406452307,36,4,
1284.0,4.239999307130116,1210.6,159.639566263453,108944.58461750158,0.7619808306709265,0.9200690465489394,29,5,
1216.0,4.075258619317521,1153.0000000000005,182.11189569276766,160224.03202434647,0.8769968051118211,0.8630862564240549,35,4,
1252.0,4.212218650795128,1208.4000000000003,176.44887539774967,154080.73411553004,0.8035143769968051,0.865582682168423,27,5,
1248.0,4.040111407015494,1133.0000000000002,148.10974079169878,108288.65463280879,0.8849840255591054,0.9087995461025498,37,4,
1220.0,4.131327297690692,1190.8000000000002,175.41088835437327,133465.4614181553,0.8450479233226837,0.901168031155762,25,5,
1068.0,3.8870621545810473,1211.0000000000002,154.30090876773522,121211.29859537483,0.9057507987220448,0.8943384379979694,36,3,
1232.0,4.068783657371618,1173.9999999999998,141.05856951463346,99106.7850150431,0.9137380191693291,0.9155765716947173,36,4,
1184.0,3.9514624004768417,1097.2,192.415462698503,177807.09669291123,0.8370607028753994,0.844754023930251,33,4,
1216.0,4.151901553635031,1188.4000000000003,194.69037257552887,165470.7906457779,0.8769968051118211,0.8740093825189603,35,4,
1284.0,4.1475883005704,1107.8000000000002,204.5902761570703,164034.3848324793,0.8594249201277955,0.8895794406483183,29,5,
1200.0,4.0530949591270975,1096.2,241.0374444135627,245929.06077688606,0.7188498402555911,0.792743398144053,34,4,
1072.0,3.9253722887259546,1179.8000000000002,205.4830527424476,195613.43981713898,0.744408945686901,0.8316272142491857,26,4,
1268.0,4.132095808505146,1100.8,217.89197612422183,205192.66884488554,0.7811501597444089,0.8366101822530555,28,5,
1184.0,3.9742709156359237,1109.6000000000001,194.29359318808815,178303.48141628876,0.8370607028753994,0.8475730203199123,33,4,
1284.0,4.279016399328351,1176.6000000000001,218.06426597954814,213047.9491614531,0.8003194888178914,0.8186092554855514,29,5,
1152.0,4.032238409150217,1172.1999999999998,199.98124412803602,170753.65850784013,0.9009584664536742,0.8726326110500446,31,4,
1284.0,4.33579743098087,1178.6000000000004,251.6091917940243,253259.5445535733,0.7907348242811502,0.8014604354748579,29,5,
872.0,3.816794435386746,1389.8000000000004,127.51331655210292,77632.49258021537,0.8993610223642172,0.9347156100042202,34,2,
1004.0,3.941863267473011,1346.2000000000003,117.40640543810476,60838.27815182791,0.8929712460063898,0.9496683478327052,32,3,
936.0,4.056966949605803,1478.0,125.66131045323242,75529.24628387662,0.9233226837060703,0.9361173429009461,38,2,
988.0,3.864719514257942,1306.6000000000004,124.71441592547093,78574.71227603714,0.9009584664536742,0.9307545186309341,31,3,
904.0,3.9769325920672807,1452.8000000000002,132.75980263411725,79665.06289998721,0.8993610223642172,0.9362933864920497,36,2,
1232.0,4.233516010654978,1287.0000000000002,131.18102267001586,81550.90502739194,0.8961661341853036,0.9323404590425342,36,4,
872.0,3.841473219344588,1402.6000000000004,130.16223530971203,77874.11420768646,0.9361022364217252,0.9366112737403829,34,2,
1052.0,3.8445299380118914,1225.0,129.6757411954442,78574.71227603714,0.9009584664536742,0.9352396068901621,35,3,
1168.0,4.2488766856264855,1322.8,168.99680520217984,129542.60771558326,0.7891373801916933,0.8996418831108495,32,4,
1204.0,4.6917209326969385,1542.2000000000003,190.81730386828278,154613.42823681887,0.7811501597444089,0.8869935565769828,24,5,
1152.0,4.296326747065404,1363.9999999999998,173.50054366294304,132259.5593075463,0.7971246006389776,0.9007858344667985,31,4,
872.0,3.8417681719060255,1370.9999999999998,161.946875613172,126986.64777166245,0.8929712460063898,0.8947462845024066,34,2,
1120.0,4.003981237720757,1227.2000000000003,159.2922548131937,133687.3005468364,0.8706070287539937,0.8776581000601585,29,4,
1252.0,4.300941462706965,1264.0000000000002,176.38935565455998,151192.2983253877,0.8322683706070287,0.8714624239389406,27,5,
936.0,3.842234274029724,1333.2000000000005,136.0386555426071,85029.16931312693,0.8674121405750799,0.9317056831983279,38,2,
1216.0,4.1603283495873145,1244.4000000000005,143.96554684165872,106918.10868938046,0.889776357827476,0.9059142884563984,35,4,
1284.0,4.629378562507721,1444.0000000000002,169.9909801298332,127873.55490595191,0.854632587859425,0.903448670402421,29,5,
1036.0,3.922395191526602,1264.6000000000001,154.81938989565296,121211.29859537483,0.9057507987220448,0.8950895089620905,34,3,
1284.0,4.503418928598459,1342.6000000000004,192.54024930263546,158563.03955543012,0.9153354632587859,0.8828247758905806,29,5,
872.0,3.8309540009366803,1395.4,130.77720458636185,83803.11507024163,0.902555910543131,0.9286671260060899,34,2,
1136.0,4.263278206749396,1388.0,144.81215742512197,103279.94490139237,0.9009584664536742,0.9131173457324306,30,4,
1284.0,4.398037671632573,1275.8000000000002,193.3715824419905,173943.62376509552,0.7939297124600639,0.8552651789858735,29,5,
1136.0,4.1558220182472425,1273.8000000000002,191.74458342277373,177676.2974046347,0.8258785942492013,0.8436082752700305,30,4,
1268.0,4.368173651620758,1278.8000000000002,187.67670591459418,168138.15155411407,0.8099041533546326,0.8567477448250183,28,5,
1136.0,4.5550617385609025,1520.6000000000004,194.86864833912423,156971.48964514898,0.7891373801916933,0.8884451978709919,30,4,
1120.0,4.493105729308311,1498.2,194.4841865470028,167348.18919069308,0.8498402555910544,0.8702731128062622,29,4,
1284.0,4.373154331227742,1256.6,196.99461134856605,166609.36317321265,0.8865814696485623,0.8754484978009967,29,5,
1184.0,4.618220325129863,1511.7999999999997,195.20592353129413,157455.3501266211,0.902555910543131,0.8881144633642223,33,4,
1236.0,4.5372799173483,1365.0000000000002,239.33722826003557,241326.46652101405,0.6996805111821086,0.8003765663409212,26,5,
1204.0,4.587206393368699,1426.0,241.5912022488058,248049.36731712692,0.7108626198083067,0.7884758621406809,24,5,
1088.0,4.19503830285568,1323.4,214.6939775876561,205618.06012869906,0.7843450479233227,0.828742862592197,27,4,
1204.0,4.340520311736445,1292.0,221.16571514701485,214425.84474735716,0.7619808306709265,0.8226285410250841,24,5,
1284.0,4.623047453161345,1384.0000000000002,226.02770567900157,230696.2730210962,0.8003194888178914,0.7925073660891175,29,5,
1184.0,4.329444358038821,1318.2,208.03216813230168,197243.04664093567,0.865814696485623,0.8335120893149299,33,4,
1284.0,4.46805703500165,1317.0,196.00370391103286,183081.1067788807,0.8322683706070287,0.8402058298530111,29,5,
1152.0,4.295061802513368,1341.2,195.50868837336859,169381.49195564495,0.9009584664536742,0.8681318009812059,31,4,
1220.0,4.691237200049956,1466.6,250.11448723127245,255002.04817729298,0.7412140575079872,0.7932345797348751,25,5,
1204.0,4.6380023586947745,1448.0,251.3894765429285,252659.86349767688,0.7667731629392971,0.8023854313415374,24,5,
1240.0,4.737577663969779,1438.8,286.9236176450816,317506.48743245815,0.6869009584664537,0.7233181150421308,16,6,
1204.0,4.679084290014848,1466.0,259.1067655492949,269005.1343318928,0.7300319488817891,0.780564514369709,24,5,
1252.0,4.41136254618124,1243.8,265.71295390945653,268067.23729796056,0.7603833865814696,0.800035442189982,27,5,
1220.0,4.728989391978218,1457.8000000000002,282.5473593783644,296892.868078156,0.8083067092651757,0.7714092456294285,25,5,
1184.0,4.777231860411102,1698.2000000000003,108.34714461734933,36504.97530959958,0.9089456869009584,0.9724618682055242,33,4,
1216.0,4.785833731793947,1650.0000000000005,129.93191610301085,68477.66107809388,0.8785942492012779,0.9483347558570171,35,4,
1120.0,4.778629778455403,1728.4000000000003,143.02224131308213,82249.0636541924,0.9185303514376997,0.9406318543364908,29,4,
1156.0,4.825021470201097,1671.2000000000003,193.26344034588615,154613.42823681887,0.7811501597444089,0.8901057517220828,21,5,
1152.0,4.886158545760928,1730.0,176.73524964634112,138905.48647163578,0.8801916932907349,0.894223473091516,31,4,
1268.0,4.836140290669539,1575.4000000000003,184.0238219591311,156119.19161805382,0.8434504792332268,0.8745488468648704,28,5,
1232.0,4.756599192953475,1584.6,161.03109478887527,113162.13756315436,0.8690095846645367,0.9155441940556206,36,4,
1236.0,4.773791726964784,1579.4000000000003,172.9936210799541,126083.14700311214,0.8753993610223643,0.9093663339812852,26,5,
1216.0,4.782543127418027,1598.7999999999997,179.07199776368523,140716.06329640615,0.9009584664536742,0.8942651146777797,35,4,
1268.0,4.962191534177211,1648.2000000000003,190.13190039493352,148971.38659248414,0.9137380191693291,0.8949200373457993,28,5,
1232.0,4.74370739705053,1579.0000000000005,158.56083055363126,110210.27927561388,0.9313099041533547,0.9172815069920408,36,4,
1284.0,4.890091717180796,1612.2,164.997414955178,115931.3254689815,0.902555910543131,0.9155692644395973,29,5,
1184.0,4.754220480189991,1597.6000000000006,194.54202059893345,161437.9573293691,0.853035143769968,0.8807836434653937,33,4,
1284.0,4.964247018269371,1627.3999999999999,196.21863343662693,164724.20057749317,0.854632587859425,0.8775789190323213,29,5,
