Key,FixedVehCost,CostperDel,StaffCost,VehRunCost,Emissions,DelsByCycle,DistByCycle,Cycles,Vans
0:2:7:1:0:9:9:4:0,416.0,2.576075270979876,1030.0000000000002,81.61263569106633,0.0,1.0,1.0,26,0,
0:2:8:1:0:9:9:4:0,400.0,2.6558919927383853,1095.8000000000002,79.14395169386205,0.0,1.0,1.0,25,0,
0:3:8:1:0:9:9:4:0,416.0,2.797260754263814,1166.0000000000002,76.77562727844153,0.0,1.0,1.0,26,0,
0:3:9:1:0:9:9:4:0,416.0,2.920447068404884,1243.8000000000002,72.02511156409625,0.0,1.0,1.0,26,0,
0:4:9:1:0:9:9:4:0,400.0,3.7136059742427747,1722.0000000000002,80.16834272596505,0.0,1.0,1.0,25,0,
1:2:6:1:0:9:9:6:0,608.0,2.6076627431366406,877.8,60.5440066800279,0.0,1.0,1.0,38,0,
1:2:7:1:0:9:9:5:0,528.0,2.707234940931954,1016.4000000000002,60.990319972648365,0.0,1.0,1.0,33,0,
1:2:8:1:0:9:9:4:0,432.0,2.6973788064643,1090.4,77.1456322333297,0.0,1.0,1.0,27,0,
1:3:6:1:0:9:9:5:0,660.0,2.842704087214941,929.8000000000001,95.9235237184599,50952.334245943806,0.9510961214165261,0.9477003557524828,31,1,
1:3:6:2:0:8:9:5:0,840.0,3.1699569142342816,936.8000000000001,102.98445014092904,55821.1429398512,0.8768971332209107,0.9460137138433354,32,2,
1:3:6:2:0:9:9:4:0,612.0,2.738855334658299,910.4000000000001,101.74121345237094,55875.646231377774,0.9224283305227656,0.944880124779035,28,1,
1:3:6:2:1:8:9:5:0,808.0,3.119384335765175,911.8000000000002,129.9949111087485,97123.51898398419,0.8583473861720068,0.9047713164899982,30,2,
1:3:6:2:1:9:9:6:0,772.0,2.912001950889576,846.2,108.61715687751852,68737.44743012566,0.9443507588532883,0.9302161491299684,38,1,
1:3:7:1:0:8:9:5:0,808.0,3.133236653304706,958.4000000000001,91.6093354096907,36696.22968115716,0.893760539629005,0.9653299640257477,30,2,
1:3:7:1:0:9:9:6:0,576.0,2.8868327676080288,1077.2,58.691831191561086,0.0,1.0,1.0,36,0,
1:3:7:2:0:8:9:5:0,676.0,2.961443537964134,977.0,103.13601801273153,60989.632230133546,0.8903878583473862,0.9378345366553644,32,1,
1:3:7:2:0:9:9:6:0,804.0,3.1885145662339607,984.2000000000002,102.58913777673837,59993.91223885698,0.9426644182124789,0.9389733385384947,40,1,
1:3:7:2:1:8:8:5:0,840.0,3.2860896792634025,982.9999999999999,125.65117980319785,98674.27438537954,0.8195615514333895,0.8944095458138869,32,2,
1:3:7:2:1:8:9:5:0,824.0,3.293113672433541,1013.2,115.61640775308958,78799.55296235257,0.8549747048903878,0.9202602098233333,31,2,
1:3:7:2:1:9:8:5:0,808.0,3.3446259665029974,1033.8,141.56319813627732,111313.42568995227,0.9005059021922428,0.8941190508987292,30,2,
1:3:7:2:1:9:9:4:0,792.0,3.2306417661628015,1014.6000000000003,109.17056733454118,68418.92210017299,0.9089376053962901,0.9313875441251508,29,2,
1:3:7:3:1:8:8:5:0,840.0,3.3140402832189633,972.0,153.22588794884524,124135.99941346413,0.8684654300168634,0.8870302546014348,32,2,
1:3:7:3:1:9:8:5:0,840.0,3.4132380147015926,1030.8,153.25014271804457,119169.86555041256,0.9021922428330523,0.896586674664295,32,2,
1:3:7:3:1:9:9:4:0,792.0,3.3269604303987186,1024.6000000000001,156.28753522644007,118817.11744816105,0.9005059021922428,0.9013352881958561,29,2,
1:3:7:3:2:8:8:4:0,792.0,3.2831494752881456,982.3999999999999,172.50763884587036,144722.68936375174,0.8718381112984823,0.87776678303303,29,2,
1:3:7:3:2:9:8:5:0,840.0,3.4591542108997695,1047.0000000000005,164.2784470635628,139603.31070346123,0.9224283305227656,0.8740514262116383,32,2,
1:3:8:1:0:8:9:5:0,840.0,3.557284054556211,1179.8000000000002,89.66944435183318,36696.22968115716,0.893760539629005,0.9642933564131967,32,2,
1:3:8:1:0:9:9:5:0,544.0,2.9745534333584795,1160.6,59.31018598157831,0.0,1.0,1.0,34,0,
1:3:8:2:0:8:9:5:0,708.0,3.1999903239945406,1086.0000000000002,103.59426212876255,58122.36375186318,0.8819561551433389,0.9429627035084339,34,1,
1:3:8:2:0:9:9:6:0,756.0,3.340798837040992,1120.6000000000001,104.49371036530798,59993.91223885698,0.9426644182124789,0.9407903498472082,37,1,
1:3:8:2:1:8:8:5:0,840.0,3.4873138257869485,1083.4,144.57709869166044,114270.34903332687,0.821247892074199,0.892946001356935,32,2,
1:3:8:2:1:8:9:5:0,840.0,3.499840836655375,1124.9999999999998,110.40561613663775,74605.58419244598,0.8701517706576728,0.9215128501979046,32,2,
1:3:8:2:1:9:8:5:0,824.0,3.4525765789648295,1081.0,142.37791132614387,110669.59806507918,0.9139966273187183,0.89667682592837,31,2,
1:3:8:2:1:9:9:5:0,708.0,3.337797009176909,1162.2,109.11362644190709,67918.28424831519,0.9426644182124789,0.9321925268181251,34,1,
1:3:8:3:1:8:8:4:0,776.0,3.590986442111038,1199.2,154.25496017184562,123124.0688272792,0.8701517706576728,0.8906507669781694,28,2,
1:3:8:3:1:8:9:5:0,808.0,3.4736353321193203,1099.1999999999998,152.66575194675735,110240.20409091169,0.8549747048903878,0.9110000968936,30,2,
1:3:8:3:1:9:8:4:0,776.0,3.515814589970443,1154.2,154.67805185247244,118817.11744816105,0.9005059021922428,0.8992013631003587,28,2,
1:3:8:3:1:9:9:4:0,776.0,3.5408316754073628,1168.2,155.5131835165659,118817.11744816105,0.9005059021922428,0.9003200118777273,28,2,
1:3:8:3:2:7:8:4:0,776.0,3.5801946400411095,1184.7999999999997,162.2554215443783,134539.6736747722,0.7824620573355818,0.8809964081503239,28,2,
1:3:8:3:2:8:8:5:0,808.0,3.4924089255764232,1100.6000000000001,162.39849286681908,140302.5915807871,0.8870151770657673,0.8690173965945885,30,2,
1:3:9:1:0:9:9:6:0,576.0,3.139914731183018,1224.8000000000002,61.16943559152911,0.0,1.0,1.0,36,0,
1:3:9:2:0:8:9:5:0,644.0,3.414778914744407,1273.1999999999998,107.7638964434337,63466.49522266127,0.8684654300168634,0.9382554744361241,30,1,
1:3:9:2:0:9:9:5:0,644.0,3.410608818992503,1273.6,104.89102966255456,60062.172394045316,0.9477234401349073,0.9410466612197688,30,1,
1:3:9:2:1:8:9:5:0,692.0,3.5849906497858095,1321.1999999999998,112.69945532298497,67606.91511456146,0.8920741989881956,0.9363259375842747,33,1,
1:3:9:2:1:9:8:5:0,660.0,3.480207831154255,1261.6000000000001,142.16324387447278,108885.57794076292,0.9156829679595279,0.8998099283013312,31,1,
1:3:9:2:1:9:9:4:0,792.0,3.607674454716729,1225.7999999999997,121.55095164702043,84006.23272231361,0.9038785834738617,0.9181624926449291,29,2,
1:3:9:3:1:8:9:4:0,760.0,3.6005445855479703,1219.4,155.7229392299465,110361.3901915558,0.8650927487352446,0.9141680493844362,27,2,
1:4:8:1:0:9:9:5:0,840.0,3.625159092000993,1215.0000000000002,94.71934155658873,27650.85351335473,0.9494097807757167,0.9770435221069178,32,2,
