
A-n32-k5.vrp,12,,ROUTES,5,3190,2139.7038692389815
A-n32-k5.vrp,12,,TIMESPAN,8,2512,1689.9253526167788
A-n32-k5.vrp,12,,DIST,5,2419,1626.386938511018

A-n32-k5.vrp,12,,ROUTES,5,2625,1741.732628020723
A-n32-k5.vrp,12,,TIMESPAN,5,2403,1590.1585115552766
A-n32-k5.vrp,12,,DIST,5,2315,1501.7002698087306

A-n32-k5.vrp,12,,ROUTES,5,3375,2248.7704703852323
A-n32-k5.vrp,12,,TIMESPAN,5,2290,1540.2665330177178
A-n32-k5.vrp,12,,DIST,5,2538,1649.4493092007365

A-n32-k5.vrp,12,,ROUTES,5,2999,2012.9465296150731
A-n32-k5.vrp,12,,TIMESPAN,5,2211,1457.990826743741
A-n32-k5.vrp,12,,DIST,5,2432,1629.3243185431957

A-n32-k5.vrp,12,,ROUTES,5,2394,2247.287937409917
A-n32-k5.vrp,12,,TIMESPAN,6,2113,2065.3891732259317
A-n32-k5.vrp,12,,DIST,5,2325,1560.3282899910685

A-n32-k5.vrp,12,,ROUTES,5,3006,1987.3915010633234
A-n32-k5.vrp,12,,TIMESPAN,5,2383,1600.3496076706117
A-n32-k5.vrp,12,,DIST,5,2314,1555.0497560755555

A-n32-k5.vrp,12,,ROUTES,5,3044,2039.6569104830385
A-n32-k5.vrp,12,,TIMESPAN,5,2287,1528.6592822410025
A-n32-k5.vrp,12,,DIST,8,2273,1523.441479194144

A-n32-k5.vrp,12,,ROUTES,5,3253,2181.5570671421274
A-n32-k5.vrp,12,,TIMESPAN,5,2440,1621.4579115380377
A-n32-k5.vrp,12,,DIST,5,2188,1440.3376492925413

A-n32-k5.vrp,12,,ROUTES,5,3537,2370.510252896433
A-n32-k5.vrp,12,,TIMESPAN,5,2308,1548.4060563991197
A-n32-k5.vrp,12,,DIST,5,2309,1527.1687944961957

A-n32-k5.vrp,12,,ROUTES,5,2961,1974.3182445329205
A-n32-k5.vrp,12,,TIMESPAN,6,2081,1389.2518258690275
A-n32-k5.vrp,12,,DIST,5,2223,1477.2903905314022

A-n33-k5.vrp,12,,ROUTES,5,2896,1891.63590531619
A-n33-k5.vrp,12,,TIMESPAN,5,1801,1203.474677109944
A-n33-k5.vrp,12,,DIST,5,1780,1149.69161021329

A-n33-k5.vrp,12,,ROUTES,5,2802,1830.7438380620365
A-n33-k5.vrp,12,,TIMESPAN,6,1479,1001.4121431826287
A-n33-k5.vrp,12,,DIST,7,1738,1119.3199787986528

A-n33-k5.vrp,12,,ROUTES,5,2448,1645.7382000229645
A-n33-k5.vrp,12,,TIMESPAN,5,1885,1255.2709579321681
A-n33-k5.vrp,12,,DIST,5,1952,1237.4515285123548

A-n33-k5.vrp,12,,ROUTES,5,2546,1688.7896331064703
A-n33-k5.vrp,12,,TIMESPAN,5,1773,1159.732113018496
A-n33-k5.vrp,12,,DIST,5,1857,1208.099992254613

A-n33-k5.vrp,12,,ROUTES,5,2689,1776.7456445858468
A-n33-k5.vrp,12,,TIMESPAN,5,1881,1244.2533556523451
A-n33-k5.vrp,12,,DIST,5,1861,1202.1168846510845

A-n33-k5.vrp,12,,ROUTES,5,2550,1699.7744104576823
A-n33-k5.vrp,12,,TIMESPAN,9,1724,1162.41191786351
A-n33-k5.vrp,12,,DIST,5,1581,1049.7147756473844

A-n33-k5.vrp,12,,ROUTES,5,2620,1754.7927870806286
A-n33-k5.vrp,12,,TIMESPAN,5,1614,1090.0601155022327
A-n33-k5.vrp,12,,DIST,10,1828,1195.0499415169816

A-n33-k5.vrp,12,,ROUTES,5,2166,1458.3699960415147
A-n33-k5.vrp,12,,TIMESPAN,5,1829,1205.3999667255791
A-n33-k5.vrp,12,,DIST,5,1782,1200.0386629526386

A-n33-k5.vrp,12,,ROUTES,5,2756,1808.7149359671544
A-n33-k5.vrp,12,,TIMESPAN,5,1753,1181.257914361944
A-n33-k5.vrp,12,,DIST,5,1684,1102.6159457263382

A-n33-k5.vrp,12,,ROUTES,5,2905,1950.5497898719923
A-n33-k5.vrp,12,,TIMESPAN,5,1675,1113.4884806023838
A-n33-k5.vrp,12,,DIST,5,1765,1175.226408372945

A-n33-k6.vrp,12,,ROUTES,6,2630,1765.6955351745742
A-n33-k6.vrp,12,,TIMESPAN,8,1822,1222.840979888808
A-n33-k6.vrp,12,,DIST,6,1697,1108.8667067169376

A-n33-k6.vrp,12,,ROUTES,6,2800,1877.3811904699373
A-n33-k6.vrp,12,,TIMESPAN,6,1853,1228.7334396981225
A-n33-k6.vrp,12,,DIST,6,1833,1156.765569482202

A-n33-k6.vrp,12,,ROUTES,6,2528,1663.6378457215098
A-n33-k6.vrp,12,,TIMESPAN,10,1801,1196.727859169601
A-n33-k6.vrp,12,,DIST,6,1725,1152.190416950815

A-n33-k6.vrp,12,,ROUTES,6,2886,1938.1912867768324
A-n33-k6.vrp,12,,TIMESPAN,7,1796,1173.8041588823214
A-n33-k6.vrp,12,,DIST,6,1816,1189.218470119381

A-n33-k6.vrp,12,,ROUTES,6,2799,1879.1644254246187
A-n33-k6.vrp,12,,TIMESPAN,8,1862,1219.1006320490326
A-n33-k6.vrp,12,,DIST,10,2014,1317.9453219001068

A-n33-k6.vrp,12,,ROUTES,6,2615,1757.6704606058815
A-n33-k6.vrp,12,,TIMESPAN,9,1771,1161.778180742142
A-n33-k6.vrp,12,,DIST,7,1495,995.9721928510639

A-n33-k6.vrp,12,,ROUTES,6,2808,1829.9663602304795
A-n33-k6.vrp,12,,TIMESPAN,6,1705,1148.7612659632664
A-n33-k6.vrp,12,,DIST,7,1726,1150.7591862390418

A-n33-k6.vrp,12,,ROUTES,6,2504,1682.3103230422685
A-n33-k6.vrp,12,,TIMESPAN,6,1704,1148.2467446325975
A-n33-k6.vrp,12,,DIST,6,1903,1219.9406579767594

A-n33-k6.vrp,12,,ROUTES,6,2896,1940.7298808513174
A-n33-k6.vrp,12,,TIMESPAN,6,1766,1191.4275713459879
A-n33-k6.vrp,12,,DIST,6,1716,1156.4152851425415

A-n33-k6.vrp,12,,ROUTES,6,2497,1679.478051774867
A-n33-k6.vrp,12,,TIMESPAN,6,1709,1139.4633103902959
A-n33-k6.vrp,12,,DIST,7,1704,1124.9592027886374

A-n34-k5.vrp,12,,ROUTES,5,2818,1876.8632074552675
A-n34-k5.vrp,12,,TIMESPAN,7,2278,1510.3275964355994
A-n34-k5.vrp,12,,DIST,5,1979,1302.2694011503436

A-n34-k5.vrp,12,,ROUTES,5,2860,1878.5579661100203
A-n34-k5.vrp,12,,TIMESPAN,6,1753,1184.2002602198363
A-n34-k5.vrp,12,,DIST,5,2300,1535.3551370124992

A-n34-k5.vrp,12,,ROUTES,5,3101,2074.0611237827698
A-n34-k5.vrp,12,,TIMESPAN,7,1999,1342.7791210425698
A-n34-k5.vrp,12,,DIST,5,2222,1450.0706319849712

A-n34-k5.vrp,12,,ROUTES,5,2742,1841.0117310096982
A-n34-k5.vrp,12,,TIMESPAN,6,2138,1437.2153807409888
A-n34-k5.vrp,12,,DIST,5,1996,1259.7259546603298

A-n34-k5.vrp,12,,ROUTES,5,2714,1822.2138743750158
A-n34-k5.vrp,12,,TIMESPAN,5,2082,1381.354589742551
A-n34-k5.vrp,12,,DIST,5,2146,1406.2988301385108

A-n34-k5.vrp,12,,ROUTES,5,2860,1919.2745872364749
A-n34-k5.vrp,12,,TIMESPAN,5,2067,1389.9237751483895
A-n34-k5.vrp,12,,DIST,5,1924,1205.0494567041087

A-n34-k5.vrp,12,,ROUTES,5,3115,2090.356072783251
A-n34-k5.vrp,12,,TIMESPAN,6,2056,1383.14566123837
A-n34-k5.vrp,12,,DIST,5,2058,1365.396767914447

A-n34-k5.vrp,12,,ROUTES,5,2707,1816.407644908142
A-n34-k5.vrp,12,,TIMESPAN,5,2107,1418.2756785158613
A-n34-k5.vrp,12,,DIST,7,2005,1349.499418747501

A-n34-k5.vrp,12,,ROUTES,5,3092,2075.2159159460502
A-n34-k5.vrp,12,,TIMESPAN,5,2109,1328.0561275570985
A-n34-k5.vrp,12,,DIST,5,2195,1439.5985050952313

A-n34-k5.vrp,12,,ROUTES,5,2674,1782.9286110776575
A-n34-k5.vrp,12,,TIMESPAN,5,2136,1437.528889558508
A-n34-k5.vrp,12,,DIST,5,2152,1404.6373896469454

A-n36-k5.vrp,12,,ROUTES,5,3452,2315.227905505246
A-n36-k5.vrp,12,,TIMESPAN,5,2566,1723.2606754813464
A-n36-k5.vrp,12,,DIST,5,2301,1521.631381120151

A-n36-k5.vrp,12,,ROUTES,5,3071,2051.019206090745
A-n36-k5.vrp,12,,TIMESPAN,7,2579,1734.1153470694012
A-n36-k5.vrp,12,,DIST,5,2457,1619.2386171607163

A-n36-k5.vrp,12,,ROUTES,5,3321,2227.5264312218305
A-n36-k5.vrp,12,,TIMESPAN,5,2163,2068.8840669683027
A-n36-k5.vrp,12,,DIST,5,2074,1386.012988242742

A-n36-k5.vrp,12,,ROUTES,5,3214,2157.8034853405643
A-n36-k5.vrp,12,,TIMESPAN,5,2553,1698.7129313479813
A-n36-k5.vrp,12,,DIST,5,2482,1602.150286824336

A-n36-k5.vrp,12,,ROUTES,5,3231,2167.515757400216
A-n36-k5.vrp,12,,TIMESPAN,6,2470,1660.9917255395499
A-n36-k5.vrp,12,,DIST,5,2570,1711.9844041365086

A-n36-k5.vrp,12,,ROUTES,5,3048,2034.8819556282888
A-n36-k5.vrp,12,,TIMESPAN,5,2222,2096.890777390714
A-n36-k5.vrp,12,,DIST,5,2414,1621.5399707156662

A-n36-k5.vrp,12,,ROUTES,5,3138,2105.428006896372
A-n36-k5.vrp,12,,TIMESPAN,5,2560,1704.328873681023
A-n36-k5.vrp,12,,DIST,5,2483,1665.5461260410925

A-n36-k5.vrp,12,,ROUTES,5,3362,2253.9392709632766
A-n36-k5.vrp,12,,TIMESPAN,6,2646,1738.6194188076677
A-n36-k5.vrp,12,,DIST,5,2454,1618.565041238578

A-n36-k5.vrp,12,,ROUTES,5,3009,2019.9844675170846
A-n36-k5.vrp,12,,TIMESPAN,7,2257,2159.594491971301
A-n36-k5.vrp,12,,DIST,7,2455,1601.4511980411655

A-n36-k5.vrp,12,,ROUTES,5,2889,1940.1719223445145
A-n36-k5.vrp,12,,TIMESPAN,5,2544,1677.5542424083749
A-n36-k5.vrp,12,,DIST,5,2513,1688.9846618861354

A-n37-k5.vrp,12,,ROUTES,5,2792,1873.8482712780226
A-n37-k5.vrp,12,,TIMESPAN,5,1932,1301.9374195760827
A-n37-k5.vrp,12,,DIST,5,1969,1321.3116892754194

A-n37-k5.vrp,12,,ROUTES,5,2422,1630.5739821971586
A-n37-k5.vrp,12,,TIMESPAN,5,1947,1312.5185187419847
A-n37-k5.vrp,12,,DIST,5,1993,1328.8960110193486

A-n37-k5.vrp,12,,ROUTES,5,2811,1888.6770328419436
A-n37-k5.vrp,12,,TIMESPAN,5,2088,1405.6535661973455
A-n37-k5.vrp,12,,DIST,8,1994,1294.3404324776563

A-n37-k5.vrp,12,,ROUTES,5,2775,1858.342912590535
A-n37-k5.vrp,12,,TIMESPAN,5,1810,1205.4136077177675
A-n37-k5.vrp,12,,DIST,5,1915,1292.409236113903

A-n37-k5.vrp,12,,ROUTES,5,2792,1861.986694922301
A-n37-k5.vrp,12,,TIMESPAN,5,2024,1364.1469826916848
A-n37-k5.vrp,12,,DIST,5,2017,1358.898783660136

A-n37-k5.vrp,12,,ROUTES,5,2884,1938.4992400082613
A-n37-k5.vrp,12,,TIMESPAN,5,1978,1330.7047491780334
A-n37-k5.vrp,12,,DIST,5,1829,1177.603380644988

A-n37-k5.vrp,12,,ROUTES,5,2869,1921.0420728211432
A-n37-k5.vrp,12,,TIMESPAN,5,2105,1417.9677138400446
A-n37-k5.vrp,12,,DIST,5,1875,1262.3636098779753

A-n37-k5.vrp,12,,ROUTES,5,2848,1913.3672538616556
A-n37-k5.vrp,12,,TIMESPAN,7,2062,1886.586729481488
A-n37-k5.vrp,12,,DIST,5,1678,1106.1895488746356

A-n37-k5.vrp,12,,ROUTES,5,2801,1860.0149767792905
A-n37-k5.vrp,12,,TIMESPAN,5,1703,1143.1975106460065
A-n37-k5.vrp,12,,DIST,5,1788,1206.1587799289418

A-n37-k5.vrp,12,,ROUTES,5,3055,2049.915514614177
A-n37-k5.vrp,12,,TIMESPAN,9,1909,1282.015376671794
A-n37-k5.vrp,12,,DIST,5,1940,1280.4816505444162

A-n37-k6.vrp,12,,ROUTES,6,3374,2265.326630808615
A-n37-k6.vrp,12,,TIMESPAN,10,2710,1771.6128033179943
A-n37-k6.vrp,12,,DIST,7,2403,1595.697690014482

A-n37-k6.vrp,12,,ROUTES,6,3402,2284.184670016473
A-n37-k6.vrp,12,,TIMESPAN,7,2478,1646.9297874560386
A-n37-k6.vrp,12,,DIST,7,2807,1817.3110213265163

A-n37-k6.vrp,12,,ROUTES,6,3200,2147.47914809261
A-n37-k6.vrp,12,,TIMESPAN,7,2756,1850.7908958406495
A-n37-k6.vrp,12,,DIST,8,2665,1763.9501953745194

A-n37-k6.vrp,12,,ROUTES,6,2872,1927.578946455334
A-n37-k6.vrp,12,,TIMESPAN,14,2498,2336.513510727566
A-n37-k6.vrp,12,,DIST,6,2739,1841.440735180131

A-n37-k6.vrp,12,,ROUTES,6,3068,2060.434977394491
A-n37-k6.vrp,12,,TIMESPAN,6,2652,1782.6345899261241
A-n37-k6.vrp,12,,DIST,7,2664,1777.3553798387527

A-n37-k6.vrp,12,,ROUTES,6,3130,2095.680150464082
A-n37-k6.vrp,12,,TIMESPAN,7,2760,1831.2653855082401
A-n37-k6.vrp,12,,DIST,6,2687,1805.3817354565904

A-n37-k6.vrp,12,,ROUTES,6,3261,2189.597148418562
A-n37-k6.vrp,12,,TIMESPAN,6,2632,1768.0111227655582
A-n37-k6.vrp,12,,DIST,6,2495,1679.001066814323

A-n37-k6.vrp,12,,ROUTES,6,3143,2105.38490782124
A-n37-k6.vrp,12,,TIMESPAN,8,2598,1745.83671172265
A-n37-k6.vrp,12,,DIST,7,2654,1782.8269468008823

A-n37-k6.vrp,12,,ROUTES,6,3059,2052.243862591821
A-n37-k6.vrp,12,,TIMESPAN,6,2404,1606.3614261456796
A-n37-k6.vrp,12,,DIST,7,2443,1582.688627330996

A-n37-k6.vrp,12,,ROUTES,6,3163,2124.92692561745
A-n37-k6.vrp,12,,TIMESPAN,7,2539,1683.7814937160936
A-n37-k6.vrp,12,,DIST,7,2701,1779.5131848625679

A-n38-k5.vrp,12,,ROUTES,5,2835,1903.3072567993072
A-n38-k5.vrp,12,,TIMESPAN,5,2060,1375.6832774796312
A-n38-k5.vrp,12,,DIST,6,2057,1369.732064047788

A-n38-k5.vrp,12,,ROUTES,5,3508,2330.8870269897543
A-n38-k5.vrp,12,,TIMESPAN,5,2192,1474.7401258407488
A-n38-k5.vrp,12,,DIST,6,2109,1320.1379732949279

A-n38-k5.vrp,12,,ROUTES,5,3044,2044.4592080742077
A-n38-k5.vrp,12,,TIMESPAN,5,2208,1478.2118670365728
A-n38-k5.vrp,12,,DIST,6,2352,1544.9448672672108

A-n38-k5.vrp,12,,ROUTES,5,3024,2000.0068991676949
A-n38-k5.vrp,12,,TIMESPAN,6,2158,1422.4475091387267
A-n38-k5.vrp,12,,DIST,5,2169,1456.666262996038

A-n38-k5.vrp,12,,ROUTES,5,3391,2226.70942497716
A-n38-k5.vrp,12,,TIMESPAN,6,2085,1388.3146397333567
A-n38-k5.vrp,12,,DIST,6,2279,1454.852768124531

A-n38-k5.vrp,12,,ROUTES,5,2927,1918.2304424059957
A-n38-k5.vrp,12,,TIMESPAN,10,2210,1463.3142349781656
A-n38-k5.vrp,12,,DIST,6,2235,1460.912721191296

A-n38-k5.vrp,12,,ROUTES,5,2711,1821.8541340185393
A-n38-k5.vrp,12,,TIMESPAN,6,2099,1380.74368180094
A-n38-k5.vrp,12,,DIST,6,2158,1452.9874917960242

A-n38-k5.vrp,12,,ROUTES,5,2928,1970.7125483909238
