Key,FixedVehCost,CostperDel,StaffCost,VehRunCost,Emissions,DelsByCycle,DistByCycle,Cycles,Vans
0:0:2:0:0:9:9:9:0,1168.0,1.5812409802961775,935.4,53.41269712398647,0.0,1.0,1.0,73,0,
0:0:2:0:0:9:9:9:1,1332.0,1.6836541739895408,900.0,64.50429332173393,15796.379939720366,0.9897360703812317,0.9814754490708641,73,1,
0:0:2:0:0:9:9:9:2,1512.0,1.727469516930544,780.5999999999998,63.668421093262175,13627.683848459033,0.9809384164222874,0.9842032955045149,74,2,
0:0:3:0:0:9:9:9:0,1168.0,1.6456683481057794,1021.6000000000001,55.091626816282684,0.0,1.0,1.0,73,0,
0:0:3:0:0:9:9:9:1,1316.0,1.7180254384320546,960.8,66.58669802132238,15796.379939720366,0.9897360703812317,0.9821653320927723,72,1,
0:0:3:0:0:9:9:9:2,1432.0,1.8541494722044196,1019.3999999999999,77.65988008682824,28125.94143832678,0.9728739002932552,0.96973052337006,69,2,
0:0:3:0:0:9:9:9:3,1532.0,1.9719999713797813,1082.3999999999996,75.4079609620222,23149.806201116284,0.9450146627565983,0.9755483687875417,65,3,
0:0:3:0:0:9:9:9:4,1552.0,2.0358058147536733,1111.0000000000005,113.83913132400984,57172.815559127564,0.9296187683284457,0.9520145994480362,56,4,
0:0:3:1:0:8:9:9:4,1472.0,2.0499446891527566,1194.0,130.12455600435993,72532.46817748464,0.8980938416422287,0.9435578182559298,51,4,
0:0:3:1:0:9:9:9:2,1304.0,1.8183849932103417,1047.1999999999996,129.0771307389065,91396.91574198533,0.9039589442815249,0.9143128277690528,61,2,
0:0:3:1:0:9:9:9:3,1452.0,2.0038003643802598,1160.9999999999995,120.18369701467486,75776.98408391794,0.9222873900293255,0.930664050437099,60,3,
0:0:3:1:0:9:9:9:4,1552.0,2.079812413135272,1153.6,131.26413151651158,90101.05106395976,0.9105571847507331,0.9192022156453272,56,4,
0:0:4:0:0:8:9:9:3,1436.0,2.102318271061536,1324.6,106.96212172793533,55215.168788349314,0.8929618768328446,0.9499625876612535,59,3,
0:0:4:0:0:8:9:9:4,1552.0,2.126032263178872,1237.8,110.10800697598167,58453.25321667943,0.8826979472140762,0.9477471261489114,56,4,
0:0:4:0:0:9:9:9:0,1088.0,1.7807557771513733,1285.8000000000002,55.150880034473076,0.0,1.0,1.0,68,0,
0:0:4:0:0:9:9:9:1,1236.0,1.8753728853966745,1251.4,70.60861568106355,14452.64377198857,0.9912023460410557,0.985004476033443,67,1,
0:0:4:0:0:9:9:9:2,1368.0,2.029405867779409,1333.2,66.90960365111344,8145.942848396949,0.9743401759530792,0.9916253154854594,65,2,
0:0:4:0:0:9:9:9:3,1516.0,2.1192217812818686,1299.5999999999997,75.01850966846912,23539.60269624653,0.9472140762463344,0.974862116715362,64,3,
0:0:4:0:0:9:9:9:4,1552.0,2.1260467415032367,1246.3999999999999,101.52775541041494,52109.10331939076,0.9134897360703812,0.9504021470821322,56,4,
0:0:4:1:0:8:9:9:3,1404.0,2.149673369056329,1409.1999999999998,118.95447539283329,74048.6908911718,0.8980938416422287,0.932184744798091,57,3,
0:0:4:1:0:8:9:9:4,1520.0,2.1970582557596714,1354.3999999999999,122.38746085619219,80074.18990011624,0.8863636363636364,0.9259822084240363,54,4,
0:0:4:1:0:9:9:9:1,1044.0,1.837615126262163,1344.5999999999997,117.90703222159046,61184.775268843325,0.9354838709677419,0.9495578947642992,55,1,
0:0:4:1:0:9:9:9:2,1208.0,1.9596430223104784,1348.8,116.15308243149222,66351.34489207511,0.9215542521994134,0.941277081413128,55,2,
0:0:4:1:0:9:9:9:3,1500.0,2.126396236097216,1283.0,117.40446603660264,79300.97602998755,0.9494134897360704,0.9215747437906995,63,3,
0:0:4:1:0:9:9:9:4,1520.0,2.2617762106749804,1442.0,123.06275136067312,77321.10392471937,0.9105571847507331,0.9310850192788145,54,4,
0:0:4:1:1:8:8:9:4,1488.0,2.25552765665585,1417.0000000000002,171.53972367857898,142077.3313987024,0.875366568914956,0.8813016972499975,52,4,
0:0:4:1:1:8:9:9:3,1340.0,2.0812650069019876,1358.9999999999993,139.8454694143121,95228.1006239768,0.8892961876832844,0.9203919240541093,53,3,
0:0:4:1:1:8:9:9:4,1520.0,2.2340317425819602,1391.9999999999998,135.21929688179387,97538.11402668539,0.8812316715542522,0.911184932642488,54,4,
0:0:4:1:1:9:8:9:3,1452.0,2.1160731181849988,1296.0000000000002,138.3237332043379,108248.61260431018,0.9024926686217009,0.8951879419994425,60,3,
