Key,FixedVehCost,CostperDel,StaffCost,VehRunCost,Emissions,DelsByCycle,DistByCycle,Cycles,Vans
0:0:2:0:0:9:9:4:0,448.0,2.0545958258347854,634.8000000000001,82.15583324832346,0.0,1.0,1.0,28,0,
0:0:2:0:0:9:9:4:1,744.0,2.6102642886289655,624.0,112.01985165262346,46775.181277826865,0.9523809523809523,0.963281905257783,26,2,
0:0:2:1:0:8:9:3:1,648.0,2.5194268978022274,654.6,125.91505105386298,50798.94813628431,0.8747795414462081,0.9649890761525683,20,2,
0:0:2:1:0:8:9:2:2,748.0,2.734254477760039,651.6000000000001,150.72228888994206,86583.81514567316,0.8165784832451499,0.9407363744953949,16,3,
0:0:3:0:0:9:9:5:0,560.0,2.444012066036928,758.8,66.9548414429384,0.0,1.0,1.0,35,0,
0:0:3:0:0:9:9:4:1,728.0,2.78674009510091,735.6000000000001,116.4816339222157,46775.181277826865,0.9523809523809523,0.9652119117609956,25,2,
0:0:3:1:0:8:9:3:1,648.0,2.52679539662535,659.8000000000001,124.89298988657339,50798.94813628431,0.8747795414462081,0.9645940211903453,20,2,
0:0:3:1:0:8:9:2:2,764.0,2.8969403945134844,734.4000000000002,144.16520368914547,86583.81514567316,0.8165784832451499,0.9362007951586058,17,3,
0:0:3:1:0:9:9:3:1,680.0,2.6563290700153073,701.4000000000001,124.73858269867927,49918.57899598723,0.9682539682539683,0.9653759256482324,22,2,
0:0:4:0:0:8:9:5:0,724.0,3.115714942225112,929.2,113.4103722416383,75037.57077061335,0.8624338624338624,0.9244728842974207,35,1,
0:0:4:0:0:9:9:6:0,592.0,2.81142710757181,946.2,55.87916999321618,0.0,1.0,1.0,37,0,
0:0:4:0:0:9:9:4:1,776.0,3.097225627146792,869.8000000000002,110.32693059223102,56299.69290448693,0.9506172839506173,0.9508373419298081,28,2,
0:0:4:1:0:8:9:5:0,724.0,3.134792864380919,929.4,124.02755410398095,90208.2723856715,0.8871252204585538,0.9097346747367343,35,1,
0:0:4:1:0:8:9:4:1,760.0,3.0406027284112573,835.8000000000001,128.221747009183,74706.32262078984,0.890652557319224,0.9393457417718193,27,2,
0:0:4:1:0:9:9:5:0,676.0,2.996323830634636,892.2,130.71561196983876,88926.83234611814,0.9188712522045855,0.9205313789002065,32,1,
0:0:4:1:0:9:9:4:1,776.0,3.2352756115720305,935.8000000000001,122.60127176134121,69053.91144668234,0.9047619047619048,0.9426046504861039,28,2,
0:0:4:1:1:8:8:4:1,776.0,3.287670257678256,934.4000000000001,153.709036103571,120033.38224159836,0.890652557319224,0.8956588887769839,28,2,
0:0:4:1:1:8:9:3:1,696.0,2.959588356026819,836.8000000000001,145.28659786720615,99438.04462163261,0.8783068783068783,0.9196364544847482,23,2,
0:0:4:1:1:9:8:4:1,744.0,3.2787018545935944,945.8000000000002,169.223951554568,134103.12476603154,0.9029982363315696,0.8923388738893996,26,2,
0:0:4:1:1:9:9:4:1,744.0,3.0588935889389792,834.6000000000001,155.792664928401,108805.23860416241,0.927689594356261,0.9165309398355961,26,2,
0:0:5:0:0:8:9:5:0,692.0,3.1998304160907125,1033.0,89.30384592343411,42876.60634613661,0.8800705467372134,0.9551402908788219,33,1,
0:0:5:0:0:8:9:4:1,776.0,3.2662377650896777,977.1999999999998,98.75681280584752,52456.19454254974,0.8835978835978836,0.947702092044018,28,2,
0:0:5:0:0:9:9:5:0,560.0,2.8887182692856346,1023.4000000000001,54.50325868495465,0.0,1.0,1.0,35,0,
0:0:5:0:0:9:9:4:1,776.0,3.3952063110643946,1032.6,116.48197837351181,72550.73201267689,0.9188712522045855,0.9321182878786162,28,2,
0:0:5:1:0:7:9:3:1,680.0,3.2506701285950834,1028.6000000000001,134.52996291341222,86912.51498585625,0.7971781305114638,0.9276326495894903,22,2,
0:0:5:1:0:8:9:5:0,692.0,3.1866365153744103,991.8000000000003,123.02290421729043,90208.2723856715,0.8871252204585538,0.9082740565970984,33,1,
0:0:5:1:0:8:9:4:1,776.0,3.4304849755906477,1037.9999999999998,131.08498115989764,89111.95997736166,0.8888888888888888,0.9206403936320507,28,2,
0:0:5:1:0:9:9:5:0,708.0,3.1766309554803636,966.4000000000001,126.74975175736614,90500.45400514815,0.9135802469135802,0.9129268505154711,34,1,
0:0:5:1:0:9:9:4:1,776.0,3.513592240338364,1091.9999999999998,124.20680027185252,75602.80079953239,0.9223985890652557,0.9347399819580928,28,2,
0:0:5:1:1:8:8:4:0,580.0,3.2847247880525137,1097.4,185.03895482577508,162841.77687920805,0.8218694885361552,0.8629981469800336,26,1,
0:0:5:1:1:8:8:4:1,760.0,3.3478649264489264,975.8000000000001,162.43941329654118,134505.22532033693,0.8342151675485009,0.8813713661962689,27,2,
0:0:5:1:1:8:9:4:1,744.0,3.3739629203091104,1021.0000000000001,148.0369758152654,113256.82168070723,0.8941798941798942,0.9000432006349751,26,2,
0:0:5:1:1:9:8:4:1,760.0,3.449581983017321,1021.9999999999999,173.9129843708212,144929.17147865312,0.9047619047619048,0.879630886734776,27,2,
0:0:5:1:1:9:9:5:0,644.0,3.2493335064171105,1062.6,135.77209813850163,99593.63631237808,0.9118165784832452,0.9082067795392575,30,1,
0:0:5:1:1:9:9:4:1,776.0,3.504797482281773,1065.0,146.22017245376549,99874.02724590589,0.9417989417989417,0.9199390833418079,28,2,
0:0:5:2:1:8:8:4:1,760.0,3.4789574166344535,1017.4,195.1688552317353,175910.97370541067,0.8888888888888888,0.8545261248752477,27,2,
0:0:6:0:0:8:9:5:0,692.0,3.36415021198735,1124.3999999999999,91.07317019682756,42876.60634613661,0.8800705467372134,0.9564182110218485,33,1,
0:0:6:0:0:8:9:4:1,760.0,3.517025787345077,1129.8,104.35362142465868,59032.50695559465,0.8641975308641975,0.9421994277910355,27,2,
0:0:6:0:0:9:9:5:0,528.0,3.1813331070869335,1221.6000000000001,54.21587171829101,0.0,1.0,1.0,33,0,
0:0:6:0:0:9:9:4:1,760.0,3.624948657925461,1197.6000000000001,97.74588904373637,45763.38531513823,0.9153439153439153,0.9567709872966363,27,2,
0:0:6:1:0:8:9:5:0,660.0,3.397168728089998,1140.1999999999996,125.99466882702907,90959.58295027903,0.8659611992945326,0.9110409300951025,31,1,
0:0:6:1:0:8:9:4:1,776.0,3.7063000630077654,1196.4,129.0721357254027,93438.72139579781,0.8747795414462081,0.910559990366735,28,2,
0:0:6:1:0:9:9:5:0,644.0,3.325849313866898,1114.3999999999999,127.35656096253142,85404.35246709487,0.9382716049382716,0.9226060284037894,30,1,
0:0:6:1:0:9:9:4:1,776.0,3.67049360832792,1183.0,122.16987592193075,78439.59196161124,0.91005291005291,0.9284223563606498,28,2,
0:0:6:1:1:8:8:4:0,596.0,3.4337875607237422,1168.7999999999997,182.15754693036192,156666.1408113218,0.8606701940035273,0.8704218840178604,27,1,
0:0:6:1:1:8:8:4:1,760.0,3.6586644078445087,1172.0,142.46271924783662,114208.6950515283,0.8271604938271605,0.8896082579346399,27,2,
