A-n32-k5.vrp,5,,ROUTES,7.5,4244.2,3816.4927912340545,980.3,4.133333333333334,123.1126706849695,136.90967741935484,0.23097403515385703
A-n32-k5.vrp,5,,TIME,7.5,2970.0,3052.0559177922137,275.5,4.133333333333334,98.45341670297464,95.80645161290323,0.09276094276094277
A-n32-k5.vrp,5,,DIST,8.0,3605.5,2532.3332778124636,1268.7,3.875,81.68817025201496,116.30645161290323,0.35187907363749826
A-n32-k5.vrp,5,,IDLE,31.0,5731.0,5611.136851610508,0.0,1.0,181.0044145680809,184.8709677419355,0.0
A-n33-k5.vrp,5,,ROUTES,6.9,3851.1,3124.096500617766,1114.1,4.63768115942029,97.6280156443052,120.346875,0.289293967957207
A-n33-k5.vrp,5,,TIME,10.7,2309.4,2246.0840954064515,204.4,2.990654205607477,70.19012798145161,72.16875,0.0885078375335585
A-n33-k5.vrp,5,,DIST,8.5,3505.3,1911.8215258308883,1676.2,3.764705882352941,59.74442268221526,109.540625,0.4781901691723961
A-n33-k5.vrp,5,,IDLE,32.0,4050.0,3928.0165118692066,0.0,1.0,122.7505159959127,126.5625,0.0
A-n33-k6.vrp,5,,ROUTES,7.8,3974.8,3257.5383448317307,1144.2,4.102564102564103,101.79807327599158,124.2125,0.28786354030391464
A-n33-k6.vrp,5,,TIME,11.7,2365.9,2416.2708427210423,109.0,2.735042735042735,75.50846383503257,73.934375,0.046071262521661945
A-n33-k6.vrp,5,,DIST,9.3,3756.7,1999.9420014131742,1831.2,3.440860215053763,62.498187544161695,117.396875,0.48744909095748934
A-n33-k6.vrp,5,,IDLE,32.0,3944.0,3816.1398364979373,0.0,1.0,119.25436989056054,123.25,0.0
A-n34-k5.vrp,5,,ROUTES,7.5,4279.8,3701.368994362189,1083.6,4.4,112.16269679885421,129.6909090909091,0.25318940137389595
A-n34-k5.vrp,5,,TIME,9.2,2783.8,2794.3471735881753,376.8,3.586956521739131,84.67718707842955,84.35757575757576,0.13535455133271068
A-n34-k5.vrp,5,,DIST,8.1,3848.2,2164.962541967979,1797.7,4.074074074074074,65.60492551418119,116.61212121212121,0.46715347435164495
A-n34-k5.vrp,5,,IDLE,33.0,4869.0,4732.698994739344,0.0,1.0,143.4151210527074,147.54545454545453,0.0
A-n36-k5.vrp,5,,ROUTES,7.7,4357.8,3903.219056946452,997.3,4.545454545454545,111.52054448418434,124.50857142857143,0.22885400890357518
A-n36-k5.vrp,5,,TIME,8.9,2942.4,3050.4362944989844,336.7,3.932584269662921,87.15532269997098,84.06857142857143,0.11443039695486677
A-n36-k5.vrp,5,,DIST,7.9,3790.1,2738.4168973250667,1306.7,4.430379746835443,78.24048278071619,108.28857142857143,0.34476662884884307
A-n36-k5.vrp,5,,IDLE,35.0,5985.0,5844.826673696756,0.0,1.0,166.9950478199073,171.0,0.0
A-n37-k5.vrp,5,,ROUTES,7.6,4091.7,3380.3912366262725,1174.0,4.736842105263158,93.89975657295201,113.65833333333333,0.2869223061319256
A-n37-k5.vrp,5,,TIME,12.2,2677.3,2694.843202176912,182.5,2.9508196721311477,74.85675561602534,74.36944444444445,0.06816568931386098
