Key,FixedVehCost,CostperDel,StaffCost,VehRunCost,Emissions,DelsByCycle,DistByCycle,Cycles,Vans
0:0:3:0:0:9:9:5:0,592.0,2.4897068361672567,764.2000000000002,62.932896615336276,0.0,1.0,1.0,37,0,
0:0:3:0:0:9:9:4:1,840.0,3.0581153443947526,797.5999999999999,105.52574630500906,50194.24751142193,0.9368421052631579,0.9557545284067639,32,2,
0:0:4:0:0:8:9:4:0,692.0,3.0844859517462506,951.0,115.15699249536281,78382.62239754741,0.8912280701754386,0.9204554465642023,33,1,
0:0:4:0:0:8:9:4:1,856.0,3.309233108452618,912.8000000000001,117.46287181799205,82658.10032845338,0.8491228070175438,0.9153240910584554,33,2,
0:0:4:0:0:9:9:5:0,576.0,2.7390073795255594,928.4000000000003,56.83420632956858,0.0,1.0,1.0,36,0,
0:0:4:0:0:9:9:5:1,888.0,3.321818187067614,922.2000000000002,83.23636662853954,33376.594641808646,0.9175438596491228,0.9652809764218253,35,2,
0:0:4:1:0:8:9:4:0,692.0,3.0985726832114477,948.2000000000002,125.98642943052495,96221.41246683685,0.875438596491228,0.9003976792648878,33,1,
0:0:4:1:0:8:9:4:1,840.0,3.4030268275669298,972.8000000000002,126.92529171314968,91117.61191857702,0.8666666666666667,0.9120094128096254,32,2,
0:0:4:1:0:9:9:4:0,660.0,2.855005577474856,835.2,132.15317916066812,90910.89998246153,0.9649122807017544,0.9188700988414021,31,1,
0:0:4:1:0:9:9:4:1,872.0,3.4457922418428666,966.8000000000002,125.30157785043379,91917.13464031795,0.9385964912280702,0.9081988700869507,34,2,
0:0:4:1:1:7:8:4:1,792.0,3.3166253970769777,909.2000000000002,189.27647633387718,185957.10266789084,0.7859649122807018,0.8155916301114234,29,2,
0:0:4:1:1:7:8:3:2,876.0,3.452267889921453,929.4000000000001,162.39269725522811,144322.46812329168,0.7859649122807018,0.8596153105673311,24,3,
0:0:4:1:1:8:8:4:1,824.0,3.320625196331554,914.8000000000001,153.9563619089857,137457.56923809668,0.8473684210526315,0.8579797140448757,31,2,
0:0:4:1:1:8:8:3:2,892.0,3.4142775465821624,911.0,143.13820155183262,112563.35485423658,0.8421052631578947,0.89409601637716,25,3,
0:0:4:1:1:8:9:4:1,872.0,3.379408004902099,920.4000000000001,133.8625627941963,101665.5141876492,0.8824561403508772,0.901540522611315,34,2,
0:0:4:1:1:8:9:3:2,892.0,3.4461842816880512,927.6000000000001,144.7250405621892,109996.21148688137,0.8350877192982457,0.9013915975766046,25,3,
