FixedVehCost,CostperDel,StaffCost,VehRunCost,Emissions,DelsByCycle,DistByCycle,Cycles,Vans
336.0,2.797675959572913,840.5999999999999,59.972774131227595,0.0,1.0,1.0,21,0,
336.0,2.906613321383352,885.3999999999997,63.323088051441935,0.0,1.0,1.0,21,0,
336.0,3.002269109101555,929.8,61.20294622288734,0.0,1.0,1.0,21,0,
336.0,3.2029771832406984,1018.8,60.91591499238868,0.0,1.0,1.0,21,0,
336.0,3.467208934209348,1136.6,59.90634892053198,0.0,1.0,1.0,21,0,
336.0,3.9404215930969655,1339.8000000000004,65.86634414885846,0.0,1.0,1.0,21,0,
400.0,2.5246052704666098,657.5999999999999,58.27552954624166,0.0,1.0,1.0,25,0,
464.0,2.8850488460979675,758.4,52.79158997530175,0.0,1.0,1.0,29,0,
368.0,2.9320002213517236,868.3999999999999,59.544097837462,0.0,1.0,1.0,23,0,
612.0,3.2228848471044684,733.1999999999999,79.31510242017518,37453.478189348454,0.9524886877828054,0.9562254304418127,28,1,
564.0,3.166446493022663,736.1999999999998,99.36934991601736,51949.14368112154,0.8981900452488688,0.9489771589204008,25,1,
580.0,3.058222348048085,683.0,88.7342778372537,48057.000172164335,0.9705882352941176,0.9460846107317312,26,1,
564.0,3.0979538891325036,696.9999999999999,108.29561899656666,68520.75222388214,0.8235294117647058,0.9302396450633296,25,1,
664.0,3.389477184015137,724.1999999999999,109.9489153346906,71827.83922929582,0.8393665158371041,0.9261814925893601,21,2,
680.0,3.4527430363376967,706.0,140.112422061262,119816.19104236815,0.9117647058823529,0.8721752729696528,22,2,
496.0,3.13906989262742,840.0,51.46889254131972,0.0,1.0,1.0,31,0,
680.0,3.6200159997679267,843.9999999999998,76.0470718974239,15731.919267527404,0.997737556561086,0.9848184730653616,22,2,
612.0,3.276049663533048,746.6,89.41395128160707,51512.71160697935,0.8981900452488688,0.9404567479967847,28,1,
680.0,3.6391283447892504,837.9999999999999,90.49472839684877,44087.0279621591,0.8755656108597285,0.9541574450865195,22,2,
628.0,3.449232412695386,806.9999999999999,89.56072641136086,51905.126306975624,0.9004524886877828,0.9398729196430223,29,1,
664.0,3.4311498191711727,754.7999999999998,97.7682200736584,55552.279971437536,0.9117647058823529,0.9417836959816592,21,2,
564.0,3.3622039895660008,818.9999999999998,103.09416338817255,64227.51003614693,0.8755656108597285,0.9320902315376832,25,1,
680.0,3.768168431212478,861.6,123.93044659591514,89450.82456504993,0.8823529411764706,0.9110768853225133,22,2,
612.0,3.5267444819666167,821.5999999999999,125.22106102924478,99326.03715701224,0.9095022624434389,0.8921205237975292,28,1,
596.0,3.528418757341109,847.6000000000001,115.96109074477026,87306.94915795198,0.9095022624434389,0.9032759297236752,27,1,
680.0,3.620457118309149,816.4000000000001,103.8420462926438,61267.183070306135,0.9140271493212669,0.9380701147914888,22,2,
568.0,3.518615018856289,846.1999999999998,141.02783833447984,108015.71922140892,0.8506787330316742,0.8998103696817135,15,2,
664.0,3.7844982296798055,861.0,147.7482175184741,127065.98990973865,0.8235294117647058,0.8704367660105666,21,2,
580.0,3.5570998014936963,913.8,78.43811226021383,35450.32515159186,0.8891402714932126,0.9589287078777359,26,1,
564.0,3.4739845627594366,902.0,69.50117673967078,29356.157797692766,0.9343891402714932,0.9626885932630954,25,1,
680.0,3.8907507562485204,963.8000000000001,75.91183426184587,21729.6589155493,0.9343891402714932,0.9775968140386122,22,2,
596.0,3.6242103673911963,916.8000000000001,89.10098238690871,50708.38525186552,0.8823529411764706,0.9416326404154263,27,1,
612.0,3.7432127331609926,954.4,88.10002805715871,48057.000172164335,0.9705882352941176,0.9454699900542893,28,1,
680.0,3.8869449366878435,949.3999999999997,88.62966201602705,42345.97324077104,0.9253393665158371,0.955462418446897,22,2,
664.0,3.7712766482113786,881.6,121.30427850942925,99411.88443326698,0.7262443438914027,0.8841019152978339,21,2,
632.0,3.891531237402107,971.2,116.85680693173113,84697.26646729464,0.7850678733031674,0.9103496475387609,19,2,
