FixedVehCost,CostperDel,StaffCost,VehRunCost,Emissions,DelsByCycle,DistByCycle,Cycles,Vans
576.0,1.74426007690121,476.00000000000006,25.95272752494767,0.0,1.0,1.0,36,0,
724.0,2.124823594350216,552.0000000000001,37.140981308433254,15471.39109453316,0.9741100323624595,0.9634046450697615,35,1,
336.0,2.386783210778298,1095.2000000000003,43.83202426098768,0.0,1.0,1.0,21,0,
692.0,2.07123032519316,548.6000000000001,39.42034096937267,19122.412223116913,0.9546925566343042,0.9544496663930736,33,1,
724.0,2.0333448951308375,494.40000000000003,38.207145190857624,16156.800000000001,0.9627831715210357,0.9626279788251861,35,1,
304.0,2.2513604935429945,1030.1999999999998,57.14078500957071,0.0,1.0,1.0,19,0,
628.0,2.441557887129708,823.8000000000002,57.08277424615926,24785.861220798968,0.9546925566343042,0.9612104181648314,29,1,
676.0,1.9294290986936025,467.00000000000006,49.38718299264637,33434.760268856015,0.9320388349514563,0.9212449284635595,32,1,
740.0,1.9057395118235807,394.2,43.54701830697283,25354.92172594146,0.9546925566343042,0.9394128964294552,36,1,
660.0,2.02177980634762,532.4000000000002,57.059920322828745,41299.38735200409,0.9045307443365695,0.9105930067200095,31,1,
708.0,2.1474251315141193,558.2,60.90873127572553,45106.254292743084,0.948220064724919,0.9064491057646128,34,1,
548.0,2.4549131546023775,893.0000000000001,76.13632954426913,49306.7485133412,0.8462783171521036,0.9273209098843407,24,1,
612.0,2.0976674381411096,612.8000000000002,71.55847677120545,57906.56966162123,0.843042071197411,0.8873163069439641,28,1,
580.0,2.4901429490695373,877.4,81.50834252497411,66977.86525853744,0.843042071197411,0.88340096559203,26,1,
676.0,1.9739405712309388,463.8,80.09527302072027,76937.9927318729,0.8770226537216829,0.8272890581499258,32,1,
596.0,2.333334672878211,738.8000000000002,107.20082783873426,101642.40138301224,0.8074433656957929,0.8335061487620132,27,1,
940.0,2.764554553569725,681.6,86.89471410609023,87915.59319727116,0.7799352750809061,0.7982270346460575,28,3,
876.0,2.743418822925414,703.2,116.23283256790589,122197.1591798489,0.7831715210355987,0.7710027533254259,24,3,
908.0,2.643427499034023,625.0,100.63819440302613,102181.46871660124,0.8090614886731392,0.7959501909053787,26,3,
924.0,2.861044895473715,787.1999999999999,56.92574540275586,31080.784752990658,0.7928802588996764,0.9453898567042293,27,3,
792.0,2.5213802421610825,709.0000000000001,57.21298965554868,40201.69581048962,0.7750809061488673,0.9155596168415773,29,2,
844.0,3.141190742129915,1022.6,74.65587863628758,43137.06499594656,0.7815533980582524,0.9401690558770014,22,3,
824.0,2.3928002192178717,592.0000000000001,62.75053547664458,54493.962947862514,0.7928802588996764,0.8673735526928626,31,2,
924.0,3.2152710689222146,993.8000000000002,69.23752059392827,52276.960800966845,0.7912621359223301,0.9027149897589388,27,3,
924.0,2.6931379923142145,662.9999999999999,77.35927925018444,70746.83678747287,0.7977346278317152,0.8489541344398936,27,3,
908.0,3.095307185639737,922.6000000000001,82.29984072535733,70541.25605500396,0.7993527508090615,0.8714716341420378,26,3,
