FixedVehCost,CostperDel,StaffCost,VehRunCost,Emissions,DelsByCycle,DistByCycle,Cycles,Vans
656.0,1.520082505769148,1002.2000000000002,65.57356154221361,0.0,1.0,1.0,41,0,
656.0,1.6467929989914973,1148.4,63.063260856357736,0.0,1.0,1.0,41,0,
656.0,1.6888670435858237,1195.6000000000001,63.57522742632385,0.0,1.0,1.0,41,0,
656.0,1.7440910690487386,1258.7999999999997,62.99927230126964,0.0,1.0,1.0,41,0,
656.0,1.7468865219221374,1261.2,63.769315859703646,0.0,1.0,1.0,41,0,
628.0,1.8512993441477092,1373.3999999999999,97.97345626350233,28951.779395872367,0.95326278659612,0.9766915562869078,29,1,
656.0,1.8879089648028962,1421.1999999999998,63.688766086484584,0.0,1.0,1.0,41,0,
628.0,1.8961961044038225,1421.1999999999998,101.086382393935,23766.820457403985,0.972663139329806,0.9823544718200617,29,1,
496.0,1.9026611740671187,1575.3999999999996,86.21777139211294,0.0,1.0,1.0,31,0,
384.0,1.8647210446469011,1635.2,95.39366462958569,0.0,1.0,1.0,24,0,
640.0,1.921298293610004,1474.3999999999996,64.35226495374489,0.0,1.0,1.0,40,0,
644.0,1.9849447393786057,1510.8,96.12733445533901,23920.00461909051,0.9638447971781305,0.981116475498296,30,1,
640.0,2.130698456439477,1710.8,65.41204960236742,0.0,1.0,1.0,40,0,
644.0,2.0449980280103612,1578.3999999999999,96.62776376374987,23920.00461909051,0.9638447971781305,0.9812339094078886,30,1,
960.0,1.4170890328280652,605.4000000000001,41.578963227025795,0.0,1.0,1.0,60,0,
1176.0,1.67180786124163,654.0000000000001,65.83011464800823,23916.59092284568,0.972663139329806,0.9696043089605008,53,2,
1260.0,1.7894424508147333,681.4,87.82773922390746,51092.5111741739,0.9215167548500882,0.9394997996099279,48,3,
1076.0,1.6308308082302276,721.4,51.96213653307834,13390.188264546547,0.9876543209876543,0.9803029048497446,57,1,
1292.0,1.879233118577249,765.4000000000001,73.6503564666005,36422.31641336325,0.8985890652557319,0.9531185708654941,50,3,
1192.0,1.7741043103491572,751.2,68.63428793594416,33137.65473019633,0.9285714285714286,0.9547666988921326,54,2,
1244.0,1.874830892155681,789.1999999999999,92.85823170454253,60194.77654139546,0.8862433862433863,0.9271946249132028,47,3,
1308.0,1.8930573314035162,755.9999999999999,82.7270138115873,55175.32379394303,0.9223985890652557,0.9233697274551813,51,3,
1244.0,1.8992294758601527,811.3999999999999,98.32622562541312,68854.87670569908,0.9206349206349206,0.9161063709025602,47,3,
1044.0,1.742380112800178,871.8000000000001,60.059047915401905,21448.050619028723,0.9559082892416225,0.9702870225586476,55,1,
1000.0,1.8643256941399262,1033.4,80.74533715467612,36555.927345856675,0.8871252204585538,0.958826818072709,42,2,
1112.0,1.8438416888480584,913.4,65.51647515369807,25863.660678791966,0.9215167548500882,0.96601536374981,49,2,
1144.0,1.8744967419009033,904.8,76.8793053156241,41692.355715181824,0.955026455026455,0.9459705618369042,51,2,
936.0,1.7905055730867694,998.6000000000003,95.8333198803963,34248.610616850434,0.9603174603174603,0.9702584183544621,38,2,
1000.0,1.8677962165584265,1021.6000000000001,96.48090957725573,54609.62520986572,0.8985890652557319,0.9421468138037015,42,2,
916.0,1.794859349433924,1022.1999999999999,97.1705022580699,58240.41175564879,0.9320987654320988,0.9364193440411663,47,1,
848.0,1.7119526569319758,1044.4,48.95431296086041,0.0,1.0,1.0,53,0,
916.0,1.797077982603279,1053.8000000000002,68.08643227211823,24601.169896889594,0.9488536155202821,0.9698240151340274,47,1,
948.0,1.8362631987485336,1051.3999999999999,82.92246738083733,43808.07787163636,0.972663139329806,0.9481404985760163,49,1,
788.0,1.764763324004699,1115.8000000000002,97.4416094213283,39285.022632381675,0.9479717813051146,0.9650216936203537,39,1,
884.0,1.8341434812351296,1091.6000000000001,104.31870772063715,70830.80088570082,0.917989417989418,0.9208168637838995,45,1,
832.0,1.8590868112036953,1223.7999999999997,52.40444390499089,0.0,1.0,1.0,52,0,
836.0,1.8897248863529508,1230.4000000000003,76.548021124246,26022.093104496726,0.9611992945326279,0.9721415997852803,42,1,
836.0,1.8997012479739839,1225.4,92.86121520249745,43926.14257816437,0.95326278659612,0.9561138781953977,42,1,
788.0,1.8859901836098327,1253.8,96.91286821355028,38711.226187358654,0.9753086419753086,0.9654638402309911,39,1,
804.0,1.8943671800575952,1248.0000000000002,96.21238218531263,45669.43418851398,0.9400352733686067,0.9558894838552574,40,1,
704.0,1.9029887406629307,1394.0,59.98923191176356,0.0,1.0,1.0,44,0,
704.0,1.9026368408450074,1389.9999999999998,63.59017751823869,0.0,1.0,1.0,44,0,
1260.0,1.9358948525136959,858.4000000000001,76.90476275053108,36422.31641336325,0.8985890652557319,0.9560357298218658,48,3,
1308.0,1.9074546823979168,785.0,70.05360983923757,32438.377029100135,0.9320987654320988,0.9574611323753726,51,3,
1260.0,1.9441085329194672,861.0000000000001,83.61907633067574,49765.126816792166,0.892416225749559,0.9371683626631563,48,3,
1292.0,1.9128915433884923,795.1999999999999,82.01901020255029,49371.199835140666,0.9144620811287478,0.9359571860139456,50,3,
1312.0,1.91274007183398,754.4000000000001,102.64724145973322,65452.45379320345,0.8915343915343915,0.9292857749063387,41,4,
1260.0,1.9174883991874014,814.3999999999999,100.0318446785134,69770.12154484625,0.9215167548500882,0.9167385333714477,48,3,
1312.0,1.9216015708556882,766.4,100.69618135035033,61993.50087257728,0.9029982363315696,0.9334617398905254,41,4,
1208.0,1.927068857654859,920.9999999999998,56.2960845806103,13440.685696793897,0.9541446208112875,0.9820291181270976,55,2,
1260.0,1.9715223107878121,898.6000000000001,77.1063004333789,37984.57262581444,0.8968253968253969,0.9533890945066374,48,3,
1292.0,2.0564975333019744,973.7999999999998,66.26820276443904,25891.86313526763,0.927689594356261,0.9664893322846128,50,3,
1312.0,2.0328887004116973,909.0000000000001,84.29578626686501,37458.50376704875,0.9223985890652557,0.9599133884846621,41,4,
1276.0,1.9995337114993403,909.4000000000001,82.07122884025183,49765.126816792166,0.892416225749559,0.9351612524351501,49,3,
1312.0,2.134976894760065,1015.1999999999998,93.86379865791429,52665.90686913741,0.8694885361552028,0.942957654180906,41,4,
1308.0,2.004559874551221,888.0,77.17089774108491,41358.33223797676,0.9409171075837742,0.9469664931941634,51,3,
1312.0,2.1021581740901416,984.1999999999998,87.64736941822089,41246.44346092056,0.9109347442680776,0.956445029261311,41,4,
1212.0,1.9630793943730651,912.1999999999998,101.9320332190559,78593.43636472896,0.8606701940035273,0.8984126324790148,45,3,
1196.0,2.0443704817118244,1018.9999999999998,103.31612626120916,78593.43636472896,0.8606701940035273,0.9012121138614987,44,3,
1312.0,2.169675736201376,1039.1999999999998,109.21228485236084,80454.52012354834,0.828042328042328,0.9074234325485491,41,4,
1260.0,1.9976262063639592,907.5999999999998,97.70811801672983,70703.74163995222,0.917989417989418,0.9106335558587413,48,3,
1312.0,2.144403306435621,1019.5999999999999,100.15334949799396,63500.68915707456,0.900352733686067,0.9299860288776396,41,4,
1212.0,1.9546132475872346,893.0000000000001,111.53142276392403,86716.20741125362,0.8862433862433863,0.8966180318287826,45,3,
1312.0,2.14134564751022,993.4,122.88596427658928,99210.39260822703,0.8641975308641975,0.8878931077769106,41,4,
1164.0,2.041907077243764,1036.9999999999998,114.52262559442883,82610.38042160477,0.873015873015873,0.9111818832703112,42,3,
1312.0,2.1709833197933857,1034.2,115.69508464569881,82818.23000764825,0.8677248677248677,0.9124963965184999,41,4,
1064.0,1.9370131662445518,1019.2000000000002,113.37293052132176,84871.5270581681,0.9047619047619048,0.9043918583744012,46,2,
1264.0,2.014260206082056,886.6000000000004,133.5710736970513,104742.36862746734,0.8624338624338624,0.8947336642967039,38,4,
1280.0,2.1593653466875655,1041.0,127.72030314369955,96485.5004547817,0.8544973544973545,0.9026082446144278,39,4,
1164.0,2.0082967644094363,970.6,142.80853084030034,125085.4849632741,0.8465608465608465,0.864578091077312,42,3,
964.0,1.9413600791776933,1176.6000000000001,60.90232978750425,14518.653256114021,0.9647266313932981,0.9820611933093352,50,1,
1016.0,1.9717947602583383,1138.9999999999998,81.01525813295582,40645.03681279345,0.8756613756613757,0.9520909891351328,43,2,
1312.0,2.1671295120918757,1061.2,84.32486671218662,33959.757622025536,0.8853615520282186,0.9650740682418928,41,4,
1276.0,2.124882231861342,1066.4000000000003,67.21645093076165,24822.96525180761,0.9409171075837742,0.9689364577907562,49,3,
1296.0,2.2778109122079098,1202.6,84.43757444376946,33436.41633445134,0.9241622574955908,0.9658715099124071,40,4,
1260.0,2.169763926679066,1116.1999999999996,84.31229285406121,50956.65951295827,0.8791887125220459,0.9355199745379202,48,3,
1312.0,2.293536379395996,1197.9999999999995,90.87025423506002,50576.45425359765,0.8827160493827161,0.9436923734492946,41,4,
1244.0,2.1064964603656953,1057.6,87.16698605469848,55504.88388894149,0.9285714285714286,0.9294569453458931,47,3,
1312.0,2.2710343175452126,1175.8,87.55291609627135,47640.31407877912,0.9250440917107584,0.9456834689203016,41,4,
1116.0,2.104002300429615,1174.3999999999999,95.53860868718326,40876.31156883364,0.9691358024691358,0.9620092750050047,39,3,
1296.0,2.2454059027506448,1154.0000000000002,96.29029371923107,39521.53352283679,0.9329805996472663,0.964148181332892,40,4,
1228.0,2.1931287840679667,1159.2,99.80804113307407,76555.22298884095,0.8818342151675485,0.8995098905589913,46,3,
1180.0,2.052904824104808,1043.3999999999996,104.59407053485245,78593.43636472896,0.8606701940035273,0.9036632998986299,43,3,
1280.0,2.2330928363045426,1148.0,104.3272763693515,74700.77773495627,0.8703703703703703,0.9124510389098603,39,4,
1260.0,2.1212427963837857,1047.2,98.28933109921296,68649.67201561692,0.9118165784832452,0.9165202825760131,48,3,
1312.0,2.2241690628012396,1099.6,110.60771721660548,79549.05388526243,0.9047619047619048,0.9116956947039573,41,4,
1180.0,2.102816346710554,1083.2,121.39373716976799,98347.9416522127,0.8659611992945326,0.8870283039720359,43,3,
1296.0,2.207374316194169,1092.9999999999998,114.16247456418802,87986.91502844564,0.8306878306878307,0.8985008721112563,40,4,
1148.0,2.062970984704499,1074.1999999999998,117.20909665490181,87543.43684621998,0.855379188712522,0.9048313995233052,41,3,
1296.0,2.273307722694362,1169.4,112.53095753540649,84046.08915909084,0.8412698412698413,0.9048388198152418,40,4,
1228.0,2.1445278548217566,1093.0,110.8945873678717,85640.8062940028,0.9012345679012346,0.8980725822964445,46,3,
1032.0,1.9713962468893769,1090.1999999999998,113.36334397255328,86627.1808254212,0.9056437389770723,0.9002869276244999,44,2,
1280.0,2.2852108438053103,1194.9999999999998,116.4290968752225,82619.08815144423,0.900352733686067,0.9139575092652178,39,4,
1284.0,2.279746354333666,1173.2000000000005,128.03236581437605,75162.51215039108,0.8871252204585538,0.938582371892414,29,5,
1164.0,2.1754247275506646,1175.0,127.93164104245365,108143.08180157864,0.8483245149911817,0.8755984031191737,42,3,
1312.0,2.2868629394091506,1150.4,130.90257328997697,109553.00987945942,0.8694885361552028,0.8784472484180762,41,4,
1116.0,2.1222538813083482,1161.6000000000001,129.035901403667,94363.58728379641,0.8897707231040565,0.908760304270211,39,3,
1312.0,2.336842153258205,1207.8000000000002,130.17900179480426,99454.37733175483,0.8932980599647267,0.9003336873353447,41,4,
984.0,1.9739394553356442,1126.5999999999997,127.8473423506207,97423.12463804973,0.9074074074074074,0.9008592085264023,41,2,
1264.0,2.2323628854635422,1139.6,127.89951211565717,87418.25260020938,0.9091710758377425,0.9198404340935652,38,4,
948.0,1.9629871348624313,1221.7999999999997,56.22741093399744,4381.12752610558,0.9832451499118166,0.9948076394835534,49,1,
1016.0,2.0397262224016166,1216.6000000000001,80.44953620343287,39717.85563539532,0.8941798941798942,0.9532367786439382,43,2,
1312.0,2.3713137841336067,1290.6000000000001,86.46983120751014,38165.21837584232,0.8977072310405644,0.9602989170300001,41,4,
1080.0,2.1867582861334167,1325.9999999999998,73.78389647529465,32793.17588730306,0.9188712522045855,0.959903187178202,47,2,
1312.0,2.325227982294529,1242.1999999999998,82.60853192199625,35720.79596721575,0.9047619047619048,0.9614373957210309,41,4,
1196.0,2.2926574455468844,1316.3999999999996,87.47354325016755,50956.65951295827,0.8791887125220459,0.9393621909728943,44,3,
1312.0,2.429165621351052,1347.3999999999999,95.27381461209363,54746.99596475275,0.8800705467372134,0.9407079330928216,41,4,
1244.0,2.2774085389049086,1254.7999999999997,83.78128311816629,44196.80720036398,0.9400352733686067,0.9482587909399366,47,3,
1312.0,2.3626553805422708,1273.6,93.65120153493508,56556.35054322523,0.9029982363315696,0.9356057105860817,41,4,
952.0,2.0306942575823683,1255.2,95.60728809840535,40756.78529442903,0.9506172839506173,0.9622035057148427,39,2,
1248.0,2.2693713582910604,1226.3999999999999,99.06712030206292,40410.74701981389,0.937389770723104,0.9644530745389783,37,4,
1080.0,2.1354214060684287,1241.8,99.76787448159827,68988.19645200446,0.8950617283950617,0.9180808131968758,47,2,
1280.0,2.357768448067924,1288.1999999999998,105.5094201090262,74700.77773495627,0.8703703703703703,0.9143311108719947,39,4,
1244.0,2.2947191484015925,1257.6,100.61151428740588,68649.67201561692,0.9118165784832452,0.9200944201480087,47,3,
1296.0,2.363858249296006,1280.8,103.81525470167098,68354.63779643881,0.9021164021164021,0.9251350303285473,40,4,
1016.0,2.099683560976435,1242.2,122.84115814727748,98022.40244585474,0.873015873015873,0.8907176025568116,43,2,
1280.0,2.3584177783711064,1269.7999999999997,124.64576067283488,97030.62961067793,0.8589065255731922,0.896352638083606,39,4,
1000.0,2.0750739629544963,1236.8000000000002,116.33387399039866,86577.06755180299,0.8941798941798942,0.9055200576339698,42,2,
1296.0,2.368317261983606,1277.4000000000003,112.27177508940943,82199.32143260207,0.8694885361552028,0.9085507901783056,40,4,
1180.0,2.284072929738266,1289.0,121.1387023231938,90868.12600962006,0.9188712522045855,0.9040005189953279,43,3,
1280.0,2.3619573545150785,1280.3999999999999,118.05964002009884,82619.08815144423,0.900352733686067,0.9162112591244993,39,4,
1300.0,2.4258120513579584,1319.6000000000006,131.2708662399243,80687.28575496009,0.8783068783068783,0.9336440453161837,30,5,
1168.0,2.2858017174123804,1294.8000000000002,129.29914754563907,81306.66727285438,0.9056437389770723,0.9309859237947445,32,4,
