Key,FixedVehCost,CostperDel,StaffCost,VehRunCost,Emissions,DelsByCycle,DistByCycle,Cycles,Vans
0:0:3:0:0:8:9:5:0,584.0,3.1288502679915253,624.8000000000001,80.2863104125084,56534.49429147194,0.8810679611650486,0.9152172585466735,16,2,
0:0:3:0:0:9:9:6:0,484.0,2.862462436549876,634.8000000000002,60.53452385854876,25203.52569621957,0.9611650485436893,0.9634301754184482,20,1,
0:0:4:0:0:8:9:6:0,468.0,3.0780747998501004,739.2000000000002,60.966817538241166,29957.434604963317,0.8592233009708737,0.9535665916641969,19,1,
0:0:4:0:0:9:9:6:0,288.0,2.613794321851962,748.2,40.683260603008215,0.0,1.0,1.0,18,0,
0:0:5:0:0:7:9:6:0,452.0,3.1315113723587995,766.3999999999999,71.78268541182555,47804.35939055317,0.7912621359223301,0.9235779643180176,18,1,
0:0:5:0:0:8:9:6:0,468.0,3.153299947549473,767.2000000000003,63.95957839038265,29957.434604963317,0.8592233009708737,0.9567448620153614,19,1,
0:0:5:0:0:9:9:6:0,320.0,2.9866811918918614,871.8000000000003,38.7126510594467,0.0,1.0,1.0,20,0,
0:0:6:0:0:9:9:4:0,208.0,2.9877240187944327,985.8,37.142295743306235,0.0,1.0,1.0,13,0,
0:0:7:0:0:9:9:4:0,208.0,3.083917850194413,1025.6,36.974154280098254,0.0,1.0,1.0,13,0,
0:1:4:0:0:8:9:5:0,600.0,3.449614525176616,733.0,88.24118437276576,67141.99863740019,0.8907766990291263,0.9011630715023793,17,2,
0:1:4:0:0:9:9:5:0,600.0,3.4678045361980496,746.8,81.93546891359641,57196.76978241467,0.9029126213592233,0.9166048401380794,17,2,
0:1:4:1:0:7:8:5:0,600.0,3.29870480515839,666.2,92.86637972525655,76806.11890104893,0.7063106796116505,0.8816871166939056,17,2,
0:1:4:1:0:8:9:8:0,580.0,3.3726608180954107,712.4,97.1362570553093,68818.32531490685,0.8956310679611651,0.9142218004269443,26,1,
0:1:4:1:0:9:9:8:0,548.0,3.3928551809623695,757.8000000000001,92.0563345564961,59922.551267672396,0.9441747572815534,0.9266554774419817,24,1,
0:1:4:1:1:9:8:5:0,600.0,3.417477218016254,698.6000000000001,109.40061382269644,87910.02003992547,0.9150485436893204,0.8890401182249843,17,2,
0:1:5:0:0:7:8:5:0,600.0,3.7368800601466483,861.4000000000001,78.19458478041895,60577.18045134871,0.7912621359223301,0.8974009609620092,17,2,
0:1:5:0:0:7:9:5:0,600.0,3.6678869508255896,822.4000000000001,88.76942374014287,61747.87114811376,0.7888349514563107,0.9171620343193948,17,2,
0:1:5:0:0:8:8:5:0,584.0,3.7680669953465924,879.8,88.64360208279624,68923.67724445276,0.866504854368932,0.8966090008654795,16,2,
0:1:5:0:0:8:9:7:0,500.0,3.4104880996933145,845.2000000000003,59.92109707364536,29957.434604963317,0.8592233009708737,0.9523430378278073,21,1,
0:1:5:0:0:9:9:7:0,516.0,3.3893915835774915,819.8000000000003,60.629332433926315,29957.434604963317,0.9053398058252428,0.9531786380772314,22,1,
0:1:5:1:0:8:8:8:0,548.0,3.4583377730071785,777.2000000000003,99.63516247895716,77701.72877730726,0.8980582524271845,0.895955502484976,24,1,
0:1:5:1:0:8:9:7:0,500.0,3.511560532909955,851.6000000000003,95.16293955890139,69573.80240056626,0.8859223300970874,0.9088084437103685,21,1,
0:1:5:1:0:9:9:7:0,532.0,3.5647015670428543,843.6,93.05704562165589,65055.224417098514,0.9514563106796117,0.9163742258149656,23,1,
0:1:5:1:1:9:8:7:0,500.0,3.5213672954776194,847.8000000000004,103.00332573677896,79937.29734621187,0.9247572815533981,0.897020345745378,21,1,
0:1:6:0:0:7:8:5:0,584.0,3.76907636304452,884.6000000000001,84.2594615743422,64631.84504527695,0.7936893203883495,0.8995009678834942,16,2,
0:1:6:0:0:7:9:6:0,452.0,3.6476049985742907,972.6,78.21325941260778,55152.97423997353,0.7597087378640777,0.9149872497954039,18,1,
0:1:6:0:0:8:9:7:0,500.0,3.6656117849505105,932.2000000000002,78.0320553996102,56679.67007431937,0.8689320388349514,0.9099687173174648,21,1,
0:1:6:0:0:9:9:6:0,304.0,3.247207597806166,995.4000000000001,38.44953029614015,0.0,1.0,1.0,19,0,
0:1:6:1:0:8:8:7:0,500.0,3.7971880292581752,961.6000000000001,102.84146805436805,79087.502384662,0.883495145631068,0.8989649042896728,21,1,
0:1:6:1:0:8:9:5:0,600.0,3.8515988978307396,889.2,97.65874590626461,64787.38842468443,0.8980582524271845,0.924108952941844,17,2,
0:1:6:1:0:9:9:7:0,516.0,3.710248170414893,920.0,92.62224621093576,65055.224417098514,0.9514563106796117,0.9156272538874857,22,1,
0:1:6:1:1:7:8:5:0,600.0,4.129120773031077,1003.6000000000001,97.59775848880344,84911.19495818333,0.7839805825242718,0.8667848022943375,17,2,
0:1:7:0:0:8:9:5:0,404.0,3.8646618389405516,1107.6000000000001,80.64067764350705,61108.465380254675,0.8300970873786407,0.9019893093996235,15,1,
0:1:7:0:0:9:9:5:0,240.0,3.352842187225672,1104.0,37.37098113697705,0.0,1.0,1.0,15,0,
0:1:7:1:0:8:9:6:0,484.0,3.9171276211759474,1031.0,98.85657992449022,73626.98180112036,0.8689320388349514,0.9053734485495009,20,1,
0:1:7:1:0:9:9:6:0,468.0,3.8784819762166576,1035.8000000000002,94.13457420126265,69251.10395421798,0.9077669902912622,0.9076781004722537,19,1,
0:1:7:1:1:7:8:4:0,536.0,4.121406477220024,1063.0,99.01946861464984,90374.87949278296,0.7354368932038835,0.8497401250537951,13,2,
0:1:8:0:0:8:9:6:0,484.0,4.144726947247696,1154.2,69.4275022660506,33457.61036950069,0.8883495145631068,0.9548927836421343,20,1,
0:1:8:0:0:9:9:5:0,240.0,3.4368306932405694,1138.2,37.77424561511453,0.0,1.0,1.0,15,0,
0:1:8:1:0:9:9:7:0,516.0,4.256999218000654,1145.0000000000002,92.88367781626928,63679.54235888729,0.9053398058252428,0.9193834280643005,22,1,
0:1:9:0:0:9:9:5:0,256.0,3.7656186727520713,1257.2000000000003,38.23489317385317,0.0,1.0,1.0,16,0,
0:2:8:1:0:9:9:7:0,516.0,4.404389556749878,1205.6000000000001,93.00849738094965,63679.54235888729,0.9053398058252428,0.9195847081812942,22,1,
0:2:9:0:0:9:9:6:0,452.0,4.468135867434049,1318.0,70.87197738282822,38051.21556969066,0.9174757281553398,0.9468160390380962,18,1,
1:1:3:1:0:8:9:6:0,632.0,3.297543376577897,629.6,96.98787115009374,64787.38842468443,0.8980582524271845,0.9231523598634401,19,2,
1:1:3:1:1:7:8:4:1,716.0,3.4006299065125254,585.2,99.85952148316035,86444.6744120908,0.7936893203883495,0.8683884549320238,14,3,
