Key,FixedVehCost,CostperDel,StaffCost,VehRunCost,Emissions,DelsByCycle,DistByCycle,Cycles,Vans
0:2:5:2:0:9:9:9:0,192.0,1.8229727160867475,346.8,31.790460135151953,0.0,1.0,1.0,12,0,
0:2:6:1:0:9:9:9:0,192.0,2.002239079992734,407.80000000000007,26.900832037725664,0.0,1.0,1.0,12,0,
0:2:6:2:0:9:9:9:0,192.0,1.9003040742061592,373.00000000000006,29.795175226527693,0.0,1.0,1.0,12,0,
0:2:7:1:0:9:9:9:0,192.0,2.071113077953392,431.0000000000001,25.258393399411595,0.0,1.0,1.0,12,0,
0:2:7:2:0:9:9:9:0,192.0,2.172395461160377,458.2,29.759779343197955,0.0,1.0,1.0,12,0,
0:2:8:1:0:9:9:9:0,176.0,2.182598048683391,478.0,29.153189237901437,0.0,1.0,1.0,11,0,
0:2:8:2:0:9:9:9:0,176.0,2.1829813189342397,475.60000000000014,31.67315282641688,0.0,1.0,1.0,11,0,
0:3:7:1:0:9:9:9:0,192.0,2.194089893169058,465.20000000000005,29.550136561915032,0.0,1.0,1.0,12,0,
0:3:7:2:0:9:9:9:0,192.0,2.196657721810967,465.6000000000001,29.95386692683263,0.0,1.0,1.0,12,0,
0:3:8:1:0:9:9:9:0,192.0,2.2277894811391428,480.2,25.098107596551664,0.0,1.0,1.0,12,0,
0:3:8:2:0:9:9:9:0,192.0,2.2585640389481605,485.20000000000005,29.730544190774314,0.0,1.0,1.0,12,0,
0:3:9:1:0:9:9:9:0,192.0,2.480809041606488,557.2,27.293230022830567,0.0,1.0,1.0,12,0,
0:3:9:2:0:9:9:9:0,192.0,2.505181172890908,562.4,29.721707114854343,0.0,1.0,1.0,12,0,
0:4:9:2:0:9:9:9:0,192.0,3.1280530703640745,757.1999999999999,29.88061102395539,0.0,1.0,1.0,12,0,
1:2:3:1:0:9:9:9:0,336.0,1.8686168297304726,233.60000000000002,15.277067705637897,0.0,1.0,1.0,21,0,
1:2:4:0:0:9:9:9:0,304.0,1.8744934832141367,268.0,14.716460246024782,0.0,1.0,1.0,19,0,
1:2:4:1:0:9:9:9:0,288.0,1.820176356773567,266.80000000000007,14.915199670126386,0.0,1.0,1.0,18,0,
1:2:4:2:0:8:9:9:0,372.0,2.1809794745320277,274.8,35.84657552852464,18459.21672124786,0.8945686900958466,0.9501501234980687,13,1,
1:2:4:2:0:9:9:9:0,208.0,1.6942655669847217,292.0,30.305122466217856,0.0,1.0,1.0,13,0,
1:2:5:0:0:9:9:9:0,304.0,2.127983258634423,347.40000000000003,14.658759952574515,0.0,1.0,1.0,19,0,
1:2:5:1:0:9:9:9:0,320.0,2.159348335916495,341.0,14.87602914186305,0.0,1.0,1.0,20,0,
1:2:5:2:0:9:9:9:0,224.0,1.8675117739763503,330.8,29.73118525459768,0.0,1.0,1.0,14,0,
1:2:6:1:0:9:9:9:0,304.0,2.151109235956452,354.4,14.897190854369589,0.0,1.0,1.0,19,0,
1:2:6:2:0:9:9:9:0,240.0,2.073193341737516,379.20000000000005,29.70951596384242,0.0,1.0,1.0,15,0,
1:2:7:1:0:9:9:9:0,240.0,2.1884390748918805,424.20000000000005,20.781430441158637,0.0,1.0,1.0,15,0,
1:2:7:2:0:9:9:9:0,208.0,2.1147925637019447,424.2,29.730072438708632,0.0,1.0,1.0,13,0,
1:3:4:1:0:9:9:9:0,388.0,2.1953322815897423,270.8,28.339004137589306,7513.5717205600695,0.952076677316294,0.979610090474048,14,1,
1:3:4:2:0:8:9:9:0,388.0,2.2159740874628904,271.8,33.79988937588464,18459.21672124786,0.8945686900958466,0.9453669915347803,14,1,
1:3:4:2:0:9:9:9:0,388.0,2.269445668321244,290.4,31.936494184549293,15420.221694904392,0.9105431309904153,0.954763183724658,14,1,
1:3:4:2:1:9:9:9:0,388.0,2.2810498505495125,284.4,41.56860322199747,23094.587695393264,0.9297124600638977,0.9438544959690527,14,1,
1:3:5:1:0:9:9:9:0,336.0,2.2452520723077143,351.2,15.56389863231464,0.0,1.0,1.0,21,0,
1:3:5:2:0:8:9:9:0,388.0,2.4409019031366324,342.6,33.40229568176584,18762.50844429332,0.8562300319488818,0.9428553372837303,14,1,
1:3:5:2:0:9:9:9:0,388.0,2.4592561572111764,350.8,30.947177207098253,14337.905058425424,0.9201277955271565,0.9574274685871241,14,1,
1:3:5:2:1:8:9:9:0,388.0,2.4048684001868534,332.2,32.52380925848499,20861.19304101739,0.805111821086262,0.9285483508768317,14,1,
1:3:5:2:1:9:9:9:0,372.0,2.4375776451439695,351.40000000000003,39.56180293006244,23792.008703067666,0.9137380191693291,0.9360575059628867,13,1,
1:3:5:3:1:7:9:9:0,372.0,2.4275962530044057,342.99999999999994,44.837627190378996,31864.43741173363,0.7987220447284346,0.9137116446143697,13,1,
1:3:5:3:1:8:9:9:0,388.0,2.4343508534026723,327.20000000000005,46.75181711503635,32453.100652716585,0.8785942492012779,0.9174852513627428,14,1,
1:3:5:3:1:9:8:9:0,388.0,2.41617090377147,318.6,49.661492880470036,38166.5312118582,0.9105431309904153,0.899098719547769,14,1,
1:3:5:3:1:9:9:9:0,372.0,2.473631451668387,350.6,51.6466443722051,38166.5312118582,0.9105431309904153,0.906842954571691,13,1,
1:3:5:3:2:7:8:9:0,388.0,2.5054800420362793,344.0,52.21525315735539,45800.87426782256,0.7635782747603834,0.864100529445355,14,1,
1:3:6:1:0:9:9:9:0,304.0,2.2198089463432478,375.8,15.000200205436496,0.0,1.0,1.0,19,0,
1:3:6:2:0:8:9:9:0,356.0,2.532702437541276,401.40000000000003,35.33586295041949,18459.21672124786,0.8945686900958466,0.9490367531826837,12,1,
1:3:6:2:0:9:9:9:0,388.0,2.532686357717154,373.40000000000003,31.33082996546917,14669.755728027649,0.939297124600639,0.956766424486844,14,1,
1:3:6:2:1:8:9:9:0,388.0,2.4950618183237028,360.19999999999993,32.75434913531918,20030.466582817546,0.8434504792332268,0.9342191265728245,14,1,
1:3:6:2:1:9:9:9:0,388.0,2.6512840109765197,402.2,39.65189543565078,23792.008703067666,0.9137380191693291,0.9363018093008869,14,1,
1:3:6:3:1:7:9:9:0,372.0,2.644578546726161,409.4,46.353085125288395,33123.88809308628,0.7955271565495208,0.9127876397406052,13,1,
1:3:6:3:1:8:9:9:0,372.0,2.623382355110126,404.20000000000005,44.91867714946935,26775.141153520737,0.8626198083067093,0.9370023116580221,13,1,
1:3:6:3:1:9:8:9:0,388.0,2.5252986834860796,353.0,49.418487931142906,38166.5312118582,0.9105431309904153,0.8980613749376088,14,1,
1:3:6:3:1:9:9:9:0,388.0,2.6338774422456166,385.0,51.40363942287797,38166.5312118582,0.9105431309904153,0.9059594301390375,14,1,
1:3:6:3:2:7:8:9:0,372.0,2.4916473890229316,356.20000000000005,51.6856327641775,44439.072124159575,0.7284345047923323,0.870516411203129,13,1,
1:3:6:3:2:8:8:9:0,372.0,2.6392354873171597,403.6000000000001,50.48070753027094,39939.475013225805,0.8466453674121406,0.8927113904458375,13,1,
1:3:6:4:2:7:8:9:0,356.0,2.6130284989304986,399.40000000000003,62.477920165245955,56681.2772042207,0.7955271565495208,0.8520691355470847,12,1,
1:3:6:5:4:6:7:9:0,340.0,2.5241930470293146,367.99999999999994,82.0724237201755,86409.27077200163,0.6325878594249201,0.7698502268080188,11,1,
1:3:7:1:0:8:9:9:0,388.0,2.7296461368672684,437.40000000000003,28.979240839454835,14182.30657500119,0.865814696485623,0.9538457310932584,14,1,
1:3:7:1:0:9:9:9:0,336.0,2.4351863086422822,410.20000000000005,16.01331460503434,0.0,1.0,1.0,21,0,
1:3:7:2:0:8:9:9:0,388.0,2.7960137271379657,453.8,33.35229659418319,18816.82997083526,0.8753993610223643,0.9424491899397464,14,1,
1:3:7:2:0:9:9:9:0,388.0,2.7895070183472015,452.4,32.715696742674034,17655.993179874164,0.9041533546325878,0.9463828523539273,14,1,
1:3:7:2:1:8:9:9:0,388.0,2.668220762437407,415.0,32.15309864290846,20030.466582817546,0.8434504792332268,0.9320953001169253,14,1,
1:3:7:2:1:9:9:9:0,388.0,2.7328662696957315,428.20000000000005,39.18714241476389,25463.200486194597,0.9297124600638977,0.9268862087283172,14,1,
1:3:7:3:0:8:9:9:0,372.0,2.8023180479626006,459.6000000000001,45.52554901229382,18983.3423577875,0.8722044728434505,0.9633528284420833,13,1,
1:3:7:3:0:9:9:9:0,372.0,2.658588977106173,415.20000000000005,44.938349834232014,18337.120664908416,0.9552715654952076,0.9644364972120216,13,1,
1:3:7:3:1:7:9:9:0,388.0,2.7942715961052396,440.40000000000003,46.20700958093986,33123.88809308628,0.7955271565495208,0.9122530737388952,14,1,
