Key,FixedVehCost,CostperDel,StaffCost,VehRunCost,Emissions,DelsByCycle,DistByCycle,Cycles,Vans
0:0:3:0:0:8:9:6:0,468.0,2.773716023580844,609.8000000000002,64.97100171530757,34232.48980209743,0.8276699029126213,0.9483558368982653,19,1,
0:0:3:0:0:9:9:5:0,256.0,2.2283140816300895,618.4000000000001,43.665401631596716,0.0,1.0,1.0,16,0,
0:0:3:1:0:8:9:5:0,420.0,2.7646092149710064,627.2000000000002,91.81899656805442,67416.66568471958,0.8592233009708737,0.9080332252665869,16,1,
0:0:3:1:1:8:8:4:0,520.0,3.0830570473347207,633.8000000000001,116.41950350190474,102616.67118452591,0.8203883495145631,0.862460098412899,12,2,
0:0:4:0:0:8:9:7:0,500.0,3.1202654274861286,711.0000000000001,74.54935612428481,48009.98911294924,0.8762135922330098,0.9280377197955061,21,1,
0:0:4:0:0:9:9:7:0,352.0,2.7398865052838657,735.2,41.63324017695264,0.0,1.0,1.0,22,0,
0:0:4:1:0:8:9:5:0,436.0,2.924977131399034,677.2,91.89057813640194,67416.66568471958,0.8592233009708737,0.9081752551739444,17,1,
0:0:4:1:0:9:9:6:0,452.0,3.0222172777264835,701.2000000000002,91.95351842331091,63679.54235888729,0.9053398058252428,0.9178511469437258,18,1,
0:0:4:1:1:8:8:4:0,520.0,3.223055025914654,696.8000000000001,111.09867067683717,102616.6813531682,0.8131067961165048,0.8449441056471333,12,2,
0:0:4:1:1:9:8:5:0,420.0,3.0964156303790697,749.8000000000001,105.92323971617665,82021.48793274308,0.9296116504854369,0.8974980219554177,16,1,
0:0:5:0:0:8:9:6:0,468.0,3.1955073784701273,764.8000000000001,83.74903992969247,57968.21615777323,0.8713592233009708,0.9179298112920038,19,1,
0:0:5:0:0:9:9:6:0,304.0,2.932366598626613,865.4,38.73503863416478,0.0,1.0,1.0,19,0,
0:0:5:1:0:8:9:5:0,436.0,3.1966883222776388,789.2000000000002,91.83558877838692,67416.66568471958,0.8592233009708737,0.9080661861152941,17,1,
0:0:6:0:0:9:9:4:0,208.0,2.9877240187944327,985.8,37.142295743306235,0.0,1.0,1.0,13,0,
0:0:7:0:0:9:9:4:0,208.0,3.083917850194413,1025.6,36.974154280098254,0.0,1.0,1.0,13,0,
0:1:4:0:0:8:9:7:0,532.0,3.2240880546973214,734.4000000000001,61.92427853529624,25825.17523207319,0.8786407766990292,0.9633452113324704,23,1,
0:1:4:0:0:9:9:7:0,516.0,3.232661214391285,749.0000000000002,66.85642032920912,37291.98432427796,0.9223300970873787,0.9434954066745074,22,1,
0:1:4:1:0:7:8:5:0,600.0,3.29870480515839,666.2,92.86637972525655,76806.11890104893,0.7063106796116505,0.8816871166939056,17,2,
0:1:4:1:0:8:9:7:0,500.0,3.2743671810737305,757.0000000000001,92.03927860237684,67416.66568471958,0.8592233009708737,0.9084689042435204,21,1,
