Key,FixedVehCost,CostperDel,StaffCost,VehRunCost,Emissions,DelsByCycle,DistByCycle,Cycles,Vans
0:3:7:1:0:9:9:9:0,624.0,2.5483905715402386,1638.0,113.10001267550267,0.0,1.0,1.0,39,0,
0:3:8:1:0:9:9:9:0,624.0,2.5693605315616628,1659.2000000000003,111.44401541546961,0.0,1.0,1.0,39,0,
0:3:9:1:0:9:9:9:0,624.0,2.9375053445330153,2008.8000000000004,104.95498110476952,0.0,1.0,1.0,39,0,
1:2:6:1:0:9:9:9:0,912.0,2.40585518340296,1245.8,84.45703093155849,0.0,1.0,1.0,57,0,
1:2:7:1:0:9:9:9:0,704.0,2.430828294205419,1455.8000000000002,105.73197019945054,0.0,1.0,1.0,44,0,
1:3:5:1:0:9:9:9:0,976.0,2.4416523871779345,1213.6000000000004,86.02002484983447,0.0,1.0,1.0,61,0,
1:3:5:2:1:9:9:9:0,1128.0,2.689727535259496,1217.4000000000003,161.42606286184972,88856.35094235517,0.9452789699570815,0.9446800403275283,50,2,
1:3:6:1:0:8:9:9:0,1224.0,2.911985841243024,1371.8000000000004,118.1708040384978,47165.771056821846,0.8862660944206009,0.9655007062482167,56,2,
1:3:6:1:0:9:9:9:0,944.0,2.5684186026037343,1364.9999999999998,84.76613762668075,0.0,1.0,1.0,59,0,
1:3:6:2:0:8:9:9:0,1144.0,2.8086312811514116,1327.6,146.0443540331154,77190.63600046613,0.8991416309012875,0.9481037430229006,51,2,
1:3:6:2:0:9:9:9:0,996.0,2.6920334958323897,1372.6000000000006,140.37521811578642,77400.01571726007,0.9227467811158798,0.9445305631511158,52,1,
1:3:6:2:1:8:8:9:0,1228.0,3.0547836947355647,1417.4000000000003,201.65840349354622,156691.71513115134,0.8969957081545065,0.8967549292939181,46,3,
1:3:6:2:1:8:9:9:0,1144.0,2.869242552729871,1367.2000000000005,162.93405914423943,111193.79281716631,0.8819742489270386,0.9200678313198981,51,2,
1:3:6:2:1:9:9:9:0,1244.0,2.99348321549293,1374.6,171.32635683941112,128552.07287886372,0.9163090128755365,0.9039439208353391,47,3,
1:3:6:3:1:8:8:9:0,1228.0,2.9893712730054363,1344.4000000000003,213.69402644106634,171466.58394143078,0.8283261802575107,0.8893921630453123,46,3,
1:3:6:3:1:8:9:9:0,1064.0,2.8524326805470275,1388.6000000000001,205.86725826982965,157279.62793638092,0.8894849785407726,0.9003326312963134,46,2,
1:3:7:1:0:8:9:9:0,1160.0,3.0636613934939256,1583.6000000000001,111.73241873633867,33478.89059384725,0.8927038626609443,0.9762833109121168,52,2,
1:3:7:1:0:9:9:9:0,1028.0,2.8286318581572054,1504.0000000000002,104.28489180251556,29277.873758864393,0.9978540772532188,0.9781279799235776,54,1,
1:3:7:2:0:8:9:9:0,1260.0,3.1367865966686614,1519.2,144.28510809519244,84794.7025407197,0.8551502145922747,0.9384730979701812,48,3,
1:3:7:2:0:9:9:9:0,1144.0,3.0950728747141194,1597.4000000000003,143.2079192335591,82125.30315074684,0.9163090128755365,0.9409031325640966,51,2,
1:3:7:2:1:8:8:9:0,1032.0,3.0019105313075514,1567.2000000000005,198.5806151786374,157279.62793638092,0.8894849785407726,0.8924675593905234,44,2,
1:3:7:2:1:8:9:9:0,1244.0,3.203757546582757,1571.2000000000003,170.702033415129,126111.63883004332,0.8959227467811158,0.9068960882262733,47,3,
