FixedVehCost,CostperDel,StaffCost,VehRunCost,Emissions,DelsByCycle,DistByCycle,Cycles,Vans
1392.0,3.8938948867492638,1760.3999999999994,200.24349749111653,145138.74318921016,0.7990708478513356,0.9103457821173997,46,4,
1200.0,4.344185320877662,2259.4,280.9435612756667,222714.87099528484,0.794425087108014,0.8922571689940602,34,4,
1328.0,3.9964924254492806,1835.0000000000002,277.9799783118303,242884.82465994902,0.7700348432055749,0.8653881937946556,42,4,
1328.0,3.8539432156165896,1683.9999999999998,306.24510864588393,289241.57443116576,0.7653890824622532,0.8352873753079509,42,4,
880.0,3.206269454909254,1779.3999999999996,101.1980006768682,0.0,1.0,1.0,55,0,
1176.0,3.3523377515162034,1548.3999999999996,161.96280405545153,90838.56160343639,0.9001161440185831,0.942994964726634,53,2,
848.0,3.560478611340961,2111.1999999999994,106.3720843645686,0.0,1.0,1.0,53,0,
1244.0,3.781605029734966,1832.1999999999994,179.76193060180623,120517.01195885384,0.8664343786295006,0.9226412172227775,47,3,
884.0,3.5012747253822583,1943.1999999999998,187.39753855412425,103282.72459359124,0.9465737514518002,0.9445685648049612,45,1,
1160.0,3.501485310277152,1665.9999999999995,188.77885214862832,117905.86667804274,0.943089430894309,0.9317936568377725,52,2,
868.0,3.6460612804203687,2079.9999999999995,191.2587624419379,119936.48388769386,0.8722415795586528,0.9313164478454683,44,1,
1440.0,3.9818675998070487,1802.5999999999997,185.78800343386942,118952.73071626478,0.89198606271777,0.9287745627089037,49,4,
1440.0,3.7772250890002876,1627.1999999999994,184.99080162924827,123775.63029217585,0.8734030197444832,0.9229222898987973,49,4,
868.0,3.4635784480043643,1907.7999999999997,206.34104373175805,124138.95613494009,0.9535423925667829,0.9360159694418932,44,1,
1132.0,3.4544788151628545,1622.9999999999995,219.3062598552182,173383.48749061392,0.835075493612079,0.8928811023828904,40,3,
888.0,3.580230181511776,1949.6000000000004,244.97818628163867,189908.09971266633,0.8443670150987224,0.8972602165327072,35,2,
1280.0,3.9774604791250963,1915.1999999999996,229.3934725267082,197134.48601090355,0.8072009291521487,0.8706681844621632,39,4,
1392.0,4.00417126583864,1776.1999999999998,279.3914598870694,234622.53210035473,0.8176538908246226,0.8774880803663401,46,4,
1328.0,4.179390808682141,1989.3999999999999,281.05548627532403,249678.92968665058,0.8397212543554007,0.8597588569983835,42,4,
2036.0,4.65602216291981,1571.5999999999992,401.23508227395706,438352.9504398312,0.5923344947735192,0.7367545415061104,35,9,
1640.0,4.249983022612807,1706.7999999999997,312.43538246962675,315244.65363422927,0.6968641114982579,0.7999537263402179,41,6,
2068.0,4.776023075968501,1738.7999999999997,305.35586840888027,313705.7917523651,0.6515679442508711,0.7880631169915122,37,9,
2052.0,5.2909172431001545,2169.7999999999997,333.67974630923237,338939.64718545694,0.7317073170731707,0.7956758419671405,36,9,
1640.0,4.140581872133842,1567.6000000000001,357.4409919072375,365592.949547668,0.7584204413472706,0.7910922203620467,41,6,
2068.0,4.64553231996367,1599.2,332.60332748872037,362640.3547885338,0.6178861788617886,0.7387665347268264,37,9,
2084.0,5.3406730272884415,2152.3999999999996,361.91947649534825,372016.6180762262,0.7003484320557491,0.7876892189277682,38,9,
1756.0,4.681577649937345,1897.5999999999997,377.2383565960542,387447.06386139337,0.7723577235772358,0.7882539097752432,38,7,
2068.0,4.690628780052068,1573.0,397.6313796248305,433551.59384379484,0.6353077816492451,0.7387423437889689,37,9,
2052.0,5.382006381011552,2147.6,434.30749405094633,476045.83562643285,0.6759581881533101,0.7334182103226417,36,9,
1952.0,4.540548457787106,1529.3999999999999,428.01222215469835,483531.35939126887,0.6910569105691057,0.698908454613296,40,8,
2068.0,5.40456790421365,2139.8,445.53296552795166,490497.9018885382,0.6608594657375145,0.7288440839345749,37,9,
2196.0,4.647124827120812,1457.1999999999994,347.97447615101896,355185.67123530456,0.8002322880371661,0.7924625169483688,45,9,
2132.0,4.662535166463755,1530.5999999999995,351.8427783252935,362757.6525557146,0.8083623693379791,0.7855640145103064,41,9,
2228.0,4.726942954110111,1470.0,371.89788348880575,386564.3759146908,0.8211382113821138,0.7796881539608767,47,9,
2036.0,5.278487889333026,2117.0,391.7780727157352,395539.51913211826,0.8037166085946573,0.7995737728912211,35,9,
1624.0,4.138906732616581,1690.7999999999997,248.79869678287724,230523.6471919656,0.7096399535423926,0.8436458229771561,40,6,
1868.0,4.534799482057403,1777.9999999999995,258.4623540514249,239910.4325064391,0.7955865272938444,0.8428879444664541,45,7,
1640.0,4.367676045014144,1841.5999999999995,278.9690747571783,240611.6679110314,0.7990708478513356,0.8695394634360634,41,6,
2000.0,4.505323335018631,1600.1999999999996,278.88339145104175,240937.7428194735,0.775842044134727,0.8690184920108904,43,8,
2052.0,5.25961324977228,2192.7999999999997,283.7270080539334,240096.87435886453,0.7990708478513356,0.8752872596861787,36,9,
1672.0,4.046673124118755,1547.8000000000002,264.38555986624704,242641.61380450625,0.7770034843205574,0.8475488132603936,43,6,
1804.0,3.8806109738234564,1277.1999999999996,260.00604846199656,247645.6182177859,0.7247386759581882,0.8313830643183104,41,7,
1756.0,4.191142261820605,1557.1999999999996,295.37348742754125,294416.4915172719,0.7212543554006968,0.8073769859156398,38,7,
1820.0,4.252114179305583,1557.7999999999997,283.27030838210777,281102.1772096129,0.7003484320557491,0.8099644516821506,42,7,
2116.0,5.260244439685071,2110.3999999999996,302.67046256884623,284383.4514093996,0.7549361207897793,0.8376248106969051,40,9,
1728.0,4.74610641587201,1983.6,374.7976240658007,358348.54760923923,0.70267131242741,0.8295578933928931,26,8,
1956.0,4.940912059211577,1926.8000000000002,371.32528298116694,361289.73242135625,0.727061556329849,0.8207881427598427,30,9,
2036.0,5.486744468849317,2315.0,373.08698767926194,349501.2488898785,0.778164924506388,0.8389420788507954,35,9,
2036.0,4.6961414875460115,1648.0,359.37782077711626,362305.51818740356,0.7735191637630662,0.8004788924395346,35,9,
1728.0,4.5315773336413745,1800.0,373.6880842652236,375903.22632233833,0.6504065040650406,0.8018490348427278,26,8,
2212.0,4.995233360527087,1715.9999999999995,372.89592341382246,375418.3276880259,0.7932636469221835,0.8013339380201093,46,9,
2132.0,5.2684004958999076,2029.2,374.8928269698202,375673.3675523781,0.7607433217189314,0.8041937417150377,41,9,
1572.0,4.003782834498104,1698.0,177.25702050286694,105154.39431261693,0.8339140534262486,0.9375047871107556,47,5,
1848.0,4.178685675739517,1565.1999999999994,184.64836681172537,113401.82501013186,0.9186991869918699,0.9337385782210895,54,6,
1540.0,4.001677900499386,1718.9999999999995,186.4446723299723,120556.58762531348,0.8699186991869918,0.9275208625271396,45,5,
1832.0,4.165465905517665,1568.1999999999994,186.26614465070952,113401.82501013186,0.9186991869918699,0.9347160876134754,53,6,
1784.0,4.148050248383016,1571.9999999999993,215.47126385777727,173231.57475403545,0.8373983739837398,0.888917587561418,50,6,
1868.0,4.4359092920607655,1713.3999999999994,237.91790046431916,208530.71714696722,0.8664343786295006,0.8643562262395735,45,7,
2116.0,5.270725275084668,2164.6,257.49446184789844,200159.49773942726,0.8408826945412311,0.8966655064976118,40,9,
1688.0,4.473112170862183,1884.8,278.54957911233987,240815.03518489632,0.867595818815331,0.8688017158928842,44,6,
1868.0,4.526617331817256,1750.9999999999998,278.4175226946576,240190.1578440305,0.8908246225319396,0.8694688846953401,45,7,
2100.0,5.4150137293206155,2273.2,289.12682094504976,234227.549737436,0.8966318234610917,0.8870394491812357,39,9,
1736.0,4.465966347307174,1844.3999999999992,264.79702503147746,242319.54758943158,0.8164924506387921,0.8486983425199658,47,6,
2148.0,4.721683561317075,1654.5999999999992,262.76954629400177,241712.6555805906,0.8141695702671312,0.8466235950500852,42,9,
1788.0,4.498949249664809,1806.8,278.79530396140063,260896.19962793545,0.8025551684088269,0.8394018725042158,40,7,
2196.0,4.781580328713709,1626.7999999999993,294.1406630225037,289257.96261550207,0.8095238095238095,0.8150675771515243,45,9,
2100.0,5.321146008786622,2148.4,333.1067135652817,326334.4735500815,0.8002322880371661,0.817141814453503,39,9,
2148.0,5.100701602495457,1869.8,373.9040797485887,358576.4961266144,0.8362369337979094,0.8280927705941502,42,9,
1852.0,4.54599812058919,1699.1999999999998,362.90438182729315,362910.5419391436,0.8164924506387921,0.8054372933274209,44,7,
2164.0,5.3139265546790355,2041.9999999999998,369.2907635786494,368858.91573920124,0.8234610917537747,0.8061468864014052,43,9,
2132.0,5.109914915646432,1892.7999999999995,374.8367423715785,376583.65183439903,0.8130081300813008,0.8026258986761861,41,9,
2164.0,5.29564099996929,2023.7999999999997,371.7469009735585,368858.91573920124,0.8234610917537747,0.8100310976664905,43,9,
2504.0,5.816662886065411,1863.3999999999996,640.7467449023196,789097.4975630579,0.3786295005807201,0.5374806073732128,13,14,
2520.0,5.859888610094558,1920.8000000000004,604.5640932914139,728423.7841684928,0.42276422764227645,0.5912693143195554,14,14,
2356.0,5.593644581846115,1890.0000000000002,570.1279849695042,674050.5292540061,0.4529616724738676,0.6293343474465158,14,13,
2600.0,5.588728054632913,1617.2,594.694855038938,750532.5490914059,0.3403019744483159,0.45976411633566683,19,14,
2600.0,5.42505439684476,1561.4000000000003,509.5718356833379,613899.1276843307,0.44831591173054586,0.5915228778186731,19,14,
2256.0,5.493508392042664,1928.1999999999998,545.7107255487346,654777.1607819046,0.39605110336817656,0.60024405508978,18,12,
2420.0,5.8630325372264815,2114.6000000000004,513.4710145520002,614501.6847674733,0.4878048780487805,0.6056368760313459,18,13,
2108.0,5.530000829628013,2224.4,428.93071430971895,458016.176047173,0.6643437862950058,0.758109990709233,19,11,
2092.0,5.488689359282276,2187.8,445.9615383420401,486301.92618293915,0.6538908246225319,0.7386316859610095,18,11,
2468.0,5.442570976439172,1642.2,575.853610714127,722296.3536802118,0.35772357723577236,0.4814629059671737,21,13,
2632.0,5.7608678309549175,1748.2,579.907202452184,716344.3236519839,0.4065040650406504,0.5289829432690547,21,14,
2728.0,5.733015390690292,1686.8000000000006,521.3262513843407,637122.4663508837,0.4332171893147503,0.5577373302143982,27,14,
2152.0,4.742567294340847,1577.1999999999998,354.1504404274695,385760.2301109934,0.5656213704994193,0.7397220065741854,32,10,
2612.0,5.625869919270548,1877.9999999999995,353.8740004919421,362956.5873157969,0.5981416957026713,0.7891906019854692,30,13,
2332.0,5.017875869811425,1585.7999999999997,402.5911239076367,455287.0748900874,0.5679442508710801,0.6975784569880296,33,11,
2708.0,5.229713782108,1383.9999999999998,410.78356639498793,478750.69717630366,0.5667828106852497,0.6541266577770927,36,13,
2660.0,5.383358276787961,1586.9999999999998,388.0714763144343,437779.78947925114,0.5969802555168409,0.7007265077992295,33,13,
2792.0,5.426888199033967,1472.1999999999996,408.35073936824625,466931.18201852526,0.59465737514518,0.6828154639590165,31,14,
2268.0,5.041196166368597,1645.6000000000001,426.8698992433621,489268.8816526851,0.5458768873403019,0.6794710660106111,29,11,
2628.0,5.317903392514249,1499.9999999999998,450.7148209547684,528966.961046566,0.5981416957026713,0.6424392036438246,31,13,
2808.0,5.6604010148308195,1561.2000000000003,504.40527376933454,604696.2017396828,0.4692218350754936,0.6020505479011289,32,14,
2200.0,4.661751540304132,1482.3999999999994,331.36807620185743,351426.01223963586,0.610917537746806,0.7639236999522825,35,10,
2756.0,5.247007706328592,1418.3999999999996,343.27363514891834,360764.38190519455,0.6968641114982579,0.7712737038062326,39,13,
2480.0,5.488139616736482,1901.9999999999998,343.28821001011033,360219.09496233484,0.6562137049941928,0.7724942947966601,32,12,
