FixedVehCost,CostperDel,StaffCost,VehRunCost,Emissions,DelsByCycle,DistByCycle,Cycles,Vans
1344.0,3.6387934469656917,1795.8000000000006,160.58565639788202,96296.5864865741,0.7927232635060639,0.936366632458473,43,4,
1376.0,3.5676749048381167,1676.0,183.88113868817177,133304.48847266717,0.7960308710033076,0.91031234235475,45,4,
1244.0,3.16727722054436,1419.0000000000005,209.7204390337345,183350.15039228174,0.7960308710033076,0.8651961173916727,47,3,
1312.0,3.7273278833407937,1877.6000000000006,191.08639019009877,151159.3637762862,0.7816979051819184,0.8927493844548576,41,4,
1204.0,2.630456914968152,1095.6000000000004,86.22442187611371,13108.975758616689,0.9933847850055126,0.9893034127486123,65,1,
832.0,2.785921003909863,1621.0,73.83035054624573,0.0,1.0,1.0,52,0,
944.0,2.6618108234219573,1396.0,74.26241684371536,0.0,1.0,1.0,59,0,
1304.0,2.828748414592809,1142.0000000000002,119.67481203567755,66129.6394461453,0.9570011025358324,0.9443382196436253,61,2,
816.0,2.8694555245576305,1693.8000000000002,92.79616077377075,0.0,1.0,1.0,51,0,
1076.0,2.886058381365008,1427.8000000000006,113.85495189806115,57824.03995571252,0.9570011025358324,0.9511928476761704,57,1,
868.0,3.579387888550992,2269.8,108.70481491574962,7513.5717205600695,0.9977949283351709,0.9954227098154298,44,1,
1440.0,3.50369857655097,1605.2000000000005,132.654608931729,81478.82570275919,0.8732083792723263,0.9337261013106021,49,4,
868.0,3.0801613293992576,1740.0000000000005,185.70632576512605,112227.5705112516,0.938257993384785,0.935529303756701,44,1,
1228.0,3.0899910515498314,1389.0000000000002,185.62188375569679,119758.50184898701,0.8831312017640573,0.9278056432664492,46,3,
1376.0,3.557779678193819,1665.1999999999998,185.70616812179384,120568.56541175615,0.9162072767364939,0.9269946015614879,45,4,
1420.0,2.949199965107436,1079.8000000000002,175.12436835244387,145947.60355052396,0.9128996692392503,0.8796140267919481,58,3,
1128.0,3.0682612903841537,1473.6000000000004,181.31299037842703,159090.20546252673,0.8423373759647188,0.8639943781519414,50,2,
1536.0,3.6650714763392513,1618.2000000000003,170.01982903970082,133625.43311789434,0.9073869900771775,0.8942269369172902,55,4,
1536.0,3.151957165908615,1135.0,187.82514947911417,143017.29702428504,0.9140022050716649,0.901016864302321,55,4,
1456.0,3.3137417590607137,1359.4000000000003,190.16377546806714,164641.00902642123,0.8754134509371555,0.8683435845742441,50,4,
1308.0,3.5908820287805554,1760.0000000000005,188.93000010396304,158875.06222810573,0.896361631753032,0.8770971357145416,51,3,
1152.0,3.63855802738589,1868.6,279.57213083900245,218270.39942632813,0.8809261300992283,0.8957105709900507,31,4,
1344.0,3.626692307413473,1684.0,261.4099228240201,241629.80097162497,0.8092613009922822,0.84464046459698,43,4,
1728.0,4.348633202434058,1857.1999999999996,359.01031460769127,383514.68163007894,0.5678059536934951,0.757746993024973,26,8,
1828.0,4.644929323158209,1968.7999999999997,416.15089610449604,470043.4692601943,0.5369349503858876,0.6991462000016996,22,9,
2180.0,4.090413539520589,1293.0000000000002,237.00508034517378,239594.1511574775,0.7563395810363837,0.7987454546258058,44,9,
2112.0,3.871188001424939,1138.2,260.96751729241987,271099.67716610414,0.7850055126791621,0.7801227024210191,50,8,
1756.0,3.885572960548422,1501.0,267.21467521741835,272178.64841731905,0.7420066152149944,0.7938616663608746,38,7,
2132.0,4.221688145854161,1422.8000000000002,274.2711482897238,298913.5491984772,0.6383682469680264,0.73918614237917,41,9,
1724.0,4.193774550985866,1754.5999999999997,325.15351774418076,353643.9949591778,0.6879823594266814,0.7411933618589107,36,7,
2016.0,4.147163151353527,1460.2000000000003,285.2769782776488,313449.5610292459,0.7023153252480706,0.7309161806997342,44,8,
1776.0,4.383742437892566,1830.6,369.4543911685567,400023.701775237,0.6582138919514884,0.7455164467845211,29,8,
1936.0,4.134228596777858,1476.4,337.3453372775169,381853.14296686236,0.721058434399118,0.6963929303094436,39,8,
1728.0,4.308383920370199,1807.4,372.3042157757706,399567.543940012,0.6438809261300992,0.7536462639368312,26,8,
1856.0,4.094291248711023,1483.4,374.12216258089745,423426.5631256854,0.6449834619625138,0.6965621268556368,34,8,
2356.0,3.920432811695501,954.6000000000003,245.23256020781892,248087.5669606421,0.8412348401323043,0.798294064800315,55,9,
2048.0,3.84439111003235,1188.0,250.86273679934106,255788.86900404264,0.8257993384785005,0.7931723709805668,46,8,
1508.0,3.634401258560675,1485.000000000001,303.40194151453136,311979.3136915657,0.8114663726571113,0.7874377648321002,43,5,
2000.0,4.186926858821138,1519.0,278.54266095077213,291304.709420612,0.8136714443219405,0.7750812615082141,43,8,
1688.0,3.8790043148028626,1661.2000000000003,169.05691352619635,116127.57295886948,0.7905181918412348,0.9190915782141168,44,6,
2064.0,3.9405097384790273,1353.8000000000002,156.24233280047756,117516.50471553009,0.7761852260198456,0.903473394076026,47,8,
1624.0,3.5571234243230787,1429.2,173.1109458610327,139061.2086653594,0.743109151047409,0.8891167216594584,40,6,
2212.0,4.311906051367702,1531.0000000000002,167.89878859050552,129733.68420552794,0.7993384785005513,0.8979572802946904,46,9,
2324.0,4.016480651156626,1122.6,196.3479505990601,170114.88258149807,0.7993384785005513,0.8681200539053345,53,9,
1540.0,3.448454105476847,1385.6,202.14787366750008,169336.54964090214,0.7916207276736494,0.8781857689500918,45,5,
1768.0,3.511219843074618,1228.8,187.8763976686787,161080.5247082598,0.7861080485115767,0.8713825796682079,49,6,
2260.0,4.195436227840034,1344.0000000000002,201.26065865091067,187514.0663759288,0.7552370452039692,0.8413006994548536,49,9,
1676.0,3.9338862050911905,1610.2000000000003,281.83478801770946,234189.29837133255,0.7783902976846747,0.8804203389503513,33,7,
1888.0,4.243311152849092,1682.0000000000002,278.68321563412553,233991.80072865603,0.7618522601984564,0.8775315906726524,36,8,
2212.0,3.991150109351553,1136.0000000000002,271.9731491818581,272903.8572072636,0.7783902976846747,0.8033810382317165,46,9,
1720.0,3.6985574850637515,1391.4000000000003,243.19163895282216,241950.17594911795,0.7938257993384785,0.8084759405397625,46,6,
2016.0,4.062984747913246,1423.8000000000004,245.32716635731433,245952.86314932417,0.7706725468577729,0.8039101688725833,44,8,
2212.0,4.011507057255742,1129.0000000000007,297.43690093095785,294655.144050618,0.794928335170893,0.8109476800771471,46,9,
1772.0,4.0859500750241615,1638.6000000000001,295.3567180469149,297243.3155852567,0.7331863285556781,0.8015661915497896,39,7,
2132.0,4.307701359268494,1495.9999999999998,279.0851328565246,280740.9779319443,0.7331863285556781,0.8018457559453636,41,9,
