Key,FixedVehCost,CostperDel,StaffCost,VehRunCost,Emissions,DelsByCycle,DistByCycle,Cycles,Vans
0:0:4:0:0:8:9:5:0,660.0,2.7318918790613416,798.6,98.57837106496473,63519.808439144814,0.8947368421052632,0.9279673309217925,31,1,
0:0:4:0:0:8:9:4:1,760.0,2.8834653968170887,774.4,109.1752761857407,74143.00769519157,0.8894736842105263,0.9207879089970226,27,2,
0:0:4:0:0:9:8:4:1,760.0,2.9029052598523157,783.0,111.65599811582,88537.87553437412,0.9070175438596492,0.89219470268831,27,2,
0:0:4:0:0:9:9:5:0,496.0,2.263823263365866,745.3999999999997,48.979260118544055,0.0,1.0,1.0,31,0,
0:0:4:0:0:9:9:4:1,760.0,2.8889435382598534,780.4000000000002,106.29781680811607,68678.7800827296,0.9894736842105263,0.9276223203359669,27,2,
0:0:4:1:0:8:9:4:1,760.0,2.9016208136423476,768.5999999999999,125.32386377613844,95211.52161170918,0.8596491228070176,0.9014747512039081,27,2,
0:0:5:0:0:8:9:4:0,628.0,2.696178220134186,811.1999999999999,97.62158547648606,63519.808439144814,0.8947368421052632,0.9267076847504725,29,1,
0:0:5:0:0:8:9:4:1,760.0,3.0470561744437528,903.1999999999998,73.62201943293914,29503.488915214777,0.8526315789473684,0.9653098254739902,27,2,
0:0:5:0:0:9:9:4:0,432.0,2.4856428282577507,937.1999999999999,47.616412106917856,0.0,1.0,1.0,27,0,
0:0:5:0:0:9:9:4:1,760.0,3.0896021870789228,900.8,100.27324663498604,69990.95293461751,0.9052631578947369,0.916620364644369,27,2,
0:0:5:1:0:8:8:4:1,712.0,3.085217840282953,925.0000000000001,121.57416896128329,93855.45913427518,0.856140350877193,0.8981472043499388,24,2,
0:0:5:1:0:8:9:4:0,612.0,2.819450231552027,875.8,119.28663198465546,82401.03256677698,0.8859649122807017,0.9182374675790281,28,1,
0:0:5:1:0:8:9:4:1,760.0,3.1094671005809458,893.5999999999999,118.79624733113904,89249.60243957731,0.8350877192982457,0.9036973671979459,27,2,
0:0:5:1:0:9:9:5:0,644.0,2.7579090918558005,809.8000000000001,118.20818235780624,87433.3308321956,0.9263157894736842,0.9066761587026138,30,1,
0:0:5:1:0:9:9:4:1,760.0,3.1404760548372237,909.6000000000001,120.47135125721725,91882.83447967669,0.9385964912280702,0.9006800772910795,27,2,
0:0:5:1:1:7:8:4:1,712.0,3.1323272393158907,921.4000000000002,152.0265264100574,137751.84217875538,0.775438596491228,0.8525386329774387,24,2,
0:0:5:1:1:8:8:4:0,596.0,2.7991123827652005,875.0,124.4940581761644,95849.39961270326,0.8929824561403509,0.8987218168944229,27,1,
0:0:5:1:1:8:8:4:1,760.0,3.121808642410959,892.1999999999999,127.23092617424639,107533.85122828468,0.8912280701754386,0.8756439690679584,27,2,
0:0:5:1:1:8:9:4:1,744.0,3.0630039575181,871.4000000000002,130.51225578531694,97717.14791788899,0.8736842105263158,0.9043620824703721,26,2,
0:0:5:1:1:9:8:4:1,760.0,3.2023436070003175,937.4,127.93585599018105,102653.92492283075,0.9491228070175438,0.8893942949437935,27,2,
0:0:5:1:1:9:9:4:1,712.0,3.052013093408961,893.6,134.04746324310779,102006.25512634714,0.9315789473684211,0.9011418709142617,24,2,
0:0:5:2:1:7:8:4:1,728.0,3.117726464600958,870.0000000000001,179.10408482254584,175072.97440889967,0.7614035087719299,0.8183377501969783,25,2,
0:0:5:2:2:7:7:4:1,712.0,3.1390708354215118,861.4000000000001,215.87037619026165,228902.87867483724,0.7157894736842105,0.7640482897963999,24,2,
0:0:6:0:0:7:9:4:1,760.0,3.315600133822741,1025.4,104.49207627896236,74415.72814545804,0.7631578947368421,0.9133598891281612,27,2,
0:0:6:0:0:8:9:5:0,644.0,3.0111129667656,974.3999999999999,97.93439105639203,63519.808439144814,0.8947368421052632,0.9271243252840173,30,1,
0:0:6:0:0:8:9:4:1,760.0,3.259110327270265,1004.4000000000001,93.29288654405093,56670.623959843986,0.8,0.934964783665284,27,2,
0:0:6:0:0:9:9:4:0,448.0,2.7216366986157148,1055.8,47.53291821095733,0.0,1.0,1.0,28,0,
0:0:6:0:0:9:9:4:1,760.0,3.1177897725242887,939.2,77.94017033884454,33387.312526846945,0.956140350877193,0.9619443235974551,27,2,
0:0:6:1:0:7:9:4:1,712.0,3.2288853550032695,1013.8,114.6646523518635,77431.47816364652,0.7807017543859649,0.9216099111461714,24,2,
0:0:6:1:0:8:9:3:0,516.0,2.776844534904167,938.9999999999999,127.80138489537529,94295.78607689899,0.8912280701754386,0.9071351704698086,22,1,
0:0:6:1:0:8:9:4:1,744.0,3.27673222865132,1007.0,116.73737033125225,85326.10122756282,0.8912280701754386,0.9088523593895207,26,2,
0:0:6:1:0:9:9:4:0,612.0,3.0002785839580666,977.8000000000001,120.3587928560978,88634.17039045953,0.9245614035087719,0.9074894194066727,28,1,
0:0:6:1:0:9:9:4:1,728.0,3.3527081638360863,1065.6000000000001,117.44365338656887,87141.03979362997,0.9315789473684211,0.9060877300072169,25,2,
0:0:6:1:1:7:8:4:1,728.0,3.2132695408512015,951.0000000000001,152.56363828518488,137751.84217875538,0.775438596491228,0.8538695211916472,25,2,
0:0:6:1:1:7:9:4:1,728.0,3.368870365959889,1060.6000000000001,131.65610859713667,96820.57043363157,0.7982456140350878,0.9077418406343772,25,2,
0:0:6:1:1:8:8:4:0,548.0,3.0464676124120174,1033.1999999999998,155.28653907484994,133075.46378390325,0.8052631578947368,0.8715278620471049,24,1,
0:0:6:1:1:8:8:4:1,744.0,3.192020886354607,943.6000000000001,131.85190522212585,113101.68331522681,0.8491228070175438,0.8712333615914684,26,2,
0:0:6:1:1:8:9:4:1,728.0,3.3704924372897893,1063.2000000000003,129.98068925517964,96641.25096918552,0.8859649122807017,0.9057004641724591,25,2,
0:0:6:1:1:9:8:4:1,760.0,3.3660488535325435,1031.6000000000001,127.04784651354959,99863.89681651002,0.9280701754385965,0.8942001152520567,27,2,
0:0:6:1:1:9:9:4:1,744.0,3.413660120419977,1073.0,128.7862686393869,96112.85408311416,0.9280701754385965,0.9049861667979964,26,2,
0:0:6:2:1:7:8:4:1,712.0,3.273487688807504,968.6,185.28798262027732,180590.72783106798,0.7649122807017544,0.8198849302958534,24,2,
0:0:6:2:1:9:8:4:1,728.0,3.2994971506209345,973.6000000000001,179.1133758539324,173275.7411699454,0.9105263157894737,0.8237465346140311,25,2,
0:0:6:2:2:7:7:4:1,728.0,3.395112246349698,989.0000000000001,218.2139804193279,227176.64543737442,0.7210526315789474,0.7785196829512264,25,2,
0:0:7:0:0:7:9:4:1,744.0,3.394424769359124,1086.4,104.42211853470057,74415.72814545804,0.7631578947368421,0.913247964693042,26,2,
0:0:7:0:0:8:9:3:0,532.0,3.006707756644551,1083.0,98.82342128739408,62191.410498198,0.8666666666666667,0.9308918982909892,23,1,
0:0:7:0:0:8:9:4:1,760.0,3.48328360685273,1112.8,112.67165590605634,81565.69816760764,0.8771929824561403,0.9105605988858094,27,2,
0:0:7:0:0:9:9:4:0,432.0,2.7589613774720947,1092.8,47.80798515909399,0.0,1.0,1.0,27,0,
0:0:7:0:0:9:9:4:1,744.0,3.3852356523853,1082.8000000000002,102.78432185962083,69990.95293461751,0.9052631578947369,0.9203924975347862,26,2,
0:0:7:1:0:7:9:4:1,712.0,3.5392014735635793,1191.6,113.74483993124035,75754.96399576939,0.7508771929824561,0.9235678586783008,24,2,
0:0:7:1:0:8:8:4:1,744.0,3.4497329451928023,1098.6000000000001,123.74777875989703,95211.52161170918,0.8596491228070176,0.8988619434518506,26,2,
0:0:7:1:0:8:9:4:0,548.0,3.0630530547118404,1084.3999999999999,113.54024118574912,72018.05577012243,0.8736842105263158,0.929935634662286,24,1,
0:0:7:1:0:8:9:4:1,760.0,3.506241176766337,1117.2000000000003,121.35747075681165,91183.2815828642,0.887719298245614,0.903677043334432,27,2,
0:0:7:1:0:9:9:4:0,580.0,3.2955479081465358,1181.8000000000004,116.66230764352508,79159.05021904208,0.9315789473684211,0.9209144294285672,26,1,
0:0:7:1:0:9:9:4:1,744.0,3.4113101437748057,1079.8,120.64678195163927,90339.03208244123,0.9,0.9043441663350595,26,2,
0:0:7:1:1:7:8:4:1,744.0,3.5040982556908964,1101.2,152.13600574381104,137473.66653792124,0.7964912280701755,0.8535747891200792,26,2,
0:0:7:1:1:8:8:4:0,564.0,3.2910186764275973,1152.0000000000002,159.8806455637302,133075.46378390325,0.8052631578947368,0.8799610065683356,25,1,
0:0:7:1:1:8:8:4:1,744.0,3.4971650855400185,1113.6000000000001,135.78409875781037,113460.65109337331,0.8736842105263158,0.8788837296659906,26,2,
0:0:7:1:1:8:8:2:2,748.0,3.565567276790495,1110.8,173.57334777058225,147058.72091858863,0.8210526315789474,0.8749366160046073,16,3,
0:0:7:1:1:8:9:4:1,744.0,3.60651789485796,1184.2000000000003,127.51520006903682,96961.71337322218,0.8,0.9012962077280375,26,2,
0:0:7:1:1:9:8:4:0,564.0,3.126808447561949,1088.3999999999999,129.88081511031095,103485.6317671666,0.9070175438596492,0.8910695736176879,25,1,
0:0:7:1:1:9:8:4:1,760.0,3.572293367454683,1135.2,141.00721944916936,119483.95506060366,0.9140350877192982,0.8748958716992569,27,2,
0:0:7:1:1:9:9:4:1,760.0,3.5420369184198925,1132.2000000000003,126.76104349933854,96368.47596241193,0.9368421052631579,0.9013378496739366,27,2,
0:0:7:2:1:7:8:3:1,696.0,3.497039049249514,1107.2,190.112258072223,180590.72783106798,0.7649122807017544,0.832640292197355,23,2,
0:0:8:0:0:7:9:4:1,712.0,3.7114033141279803,1290.6,112.89988905294858,75754.96399576939,0.7508771929824561,0.922521616752416,24,2,
0:0:8:0:0:8:9:4:0,580.0,3.3190451226497193,1232.4,79.4557199103399,24751.488915214777,0.8842105263157894,0.9750925323524023,26,1,
